Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-171044@CP
Wafer number	10
Date	2025/03/12
Time	17:13:41

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
74	8	10	1	1.33000E-002	2.40000E-003	2.00000E-003	4.48180E-009	1.80000E-009	1.02090E-009	3.49400E+000	7.54402E+002	7.57195E+002	2.79340E+000	5.60582E-001	7.95900E-001	1.63440E-009	2.02320E-009	9.92800E-010
77	6	12	3	1.35000E-002	2.20000E-003	1.90000E-003	1.38570E-005
80	8	12	1	1.32000E-002	2.40000E-003	2.00000E-003	3.83320E-009	1.70000E-009	2.77250E-009	3.45990E+000	7.76178E+002	7.78252E+002	2.07400E+000	5.54992E-001	7.94500E-001	1.44480E-009	2.00910E-009	8.33600E-010
84	10	12	1	1.32000E-002	2.40000E-003	2.10000E-003	4.46080E-009	1.60000E-009	8.99200E-010	3.46180E+000	7.64939E+002	7.66523E+002	1.58420E+000	5.75806E-001	7.94200E-001	1.51030E-009	1.83350E-009	5.15200E-010
88	12	12	1	1.32000E-002	2.40000E-003	2.10000E-003	5.64560E-009	1.80000E-009	3.75000E-011	3.46320E+000	7.54565E+002	7.56102E+002	1.53680E+000	5.77634E-001	7.94800E-001	1.59230E-009	2.15660E-009	1.05840E-009
92	14	12	1	1.32000E-002	2.40000E-003	2.10000E-003	6.14910E-009	1.80000E-009	5.24500E-010	3.46490E+000	7.59398E+002	7.61146E+002	1.74800E+000	5.77950E-001	7.95700E-001	1.62040E-009	2.01380E-009	1.63910E-009
96	16	12	1	1.32000E-002	2.40000E-003	2.00000E-003	5.82360E-009	1.70000E-009	8.61700E-010	3.46210E+000	7.62420E+002	7.64069E+002	1.64920E+000	5.76901E-001	7.95400E-001	1.22470E-009	2.02780E-009	5.15200E-010
100	18	12	1	1.32000E-002	2.50000E-003	2.10000E-003	5.93830E-009	2.00000E-009	9.27300E-010	3.45840E+000	7.69820E+002	7.71728E+002	1.90800E+000	5.65874E-001	7.96200E-001	1.51500E-009	2.32290E-009	2.02320E-009
104	20	12	1	1.31000E-002	2.50000E-003	2.10000E-003	4.83070E-009	1.60000E-009	6.83800E-010	3.44270E+000	7.69753E+002	7.71668E+002	1.91530E+000	5.65675E-001	7.96700E-001	1.30900E-009	1.99740E-009	1.36750E-009
108	22	12	1	1.32000E-002	2.60000E-003	2.10000E-003	3.89180E-009	1.70000E-009	2.90400E-010	3.45180E+000	7.82852E+002	7.84631E+002	1.77860E+000	5.57793E-001	7.96700E-001	1.68130E-009	2.12150E-009	1.69530E-009
114	24	14	1	1.32000E-002	2.40000E-003	2.10000E-003	3.28760E-009	1.80000E-009	4.49600E-010	3.45740E+000	7.74400E+002	7.76322E+002	1.92190E+000	5.49910E-001	7.97000E-001	1.67890E-009	1.84280E-009	8.43000E-010
118	22	14	1	1.32000E-002	2.50000E-003	2.00000E-003	4.28750E-009	2.10000E-009	1.52670E-009	3.45760E+000	7.77944E+002	7.79524E+002	1.57930E+000	5.63921E-001	7.96700E-001	1.76090E-009	2.03490E-009	4.68300E-010
122	20	14	1	1.31000E-002	2.50000E-003	2.10000E-003	5.16790E-009	1.80000E-009	2.99700E-010	3.45780E+000	7.70802E+002	7.72374E+002	1.57200E+000	5.57122E-001	7.96100E-001	1.43310E-009	1.98330E-009	8.89800E-010
126	18	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.28020E-009	2.00000E-009	1.62040E-009	3.46930E+000	7.70454E+002	7.72101E+002	1.64730E+000	5.63763E-001	7.96700E-001	1.54780E-009	2.07470E-009	1.53610E-009
130	16	14	1	1.32000E-002	2.40000E-003	2.00000E-003	6.09990E-009	1.80000E-009	7.58700E-010	3.45460E+000	7.63291E+002	7.64831E+002	1.54010E+000	5.69874E-001	7.94800E-001	1.43070E-009	2.06530E-009	1.82650E-009
134	14	14	1	1.32000E-002	2.40000E-003	2.00000E-003	6.64080E-009	1.70000E-009	1.76090E-009	3.45090E+000	7.58296E+002	7.59776E+002	1.47980E+000	5.76281E-001	7.95100E-001	1.54310E-009	2.26200E-009	2.99700E-010
138	12	14	1	1.33000E-002	2.40000E-003	2.10000E-003	6.50270E-009	1.80000E-009	4.96400E-010	3.47550E+000	7.60272E+002	7.61815E+002	1.54280E+000	5.70295E-001	7.94900E-001	1.31830E-009	2.03020E-009	4.77700E-010
142	10	14	1	1.32000E-002	2.40000E-003	2.10000E-003	4.90330E-009	1.80000E-009	3.83090E-009	3.45880E+000	7.58636E+002	7.60049E+002	1.41290E+000	5.65589E-001	7.94200E-001	1.65550E-009	1.91080E-009	1.37690E-009
146	8	14	1	1.32000E-002	2.50000E-003	2.00000E-003	3.71380E-009	2.20000E-009	1.07710E-009	3.47550E+000	7.76037E+002	7.77854E+002	1.81690E+000	5.65355E-001	7.94500E-001	1.85220E-009	1.82180E-009	2.04190E-009
149	6	14	1	1.35000E-002	2.30000E-003	2.00000E-003	3.97610E-009	1.90000E-009	1.00127E-008	3.53710E+000	7.25884E+002	7.29269E+002	3.38460E+000	5.66246E-001	7.98700E-001	1.63910E-009	1.95520E-009	2.05130E-009
152	6	16	1	1.33000E-002	2.40000E-003	2.00000E-003	4.26170E-009	1.40000E-009	2.50080E-009	3.50520E+000	7.55909E+002	7.57852E+002	1.94360E+000	5.62118E-001	7.97000E-001	1.77030E-009	2.21980E-009	1.54550E-009
156	8	16	1	1.32000E-002	2.50000E-003	2.00000E-003	3.51480E-009	1.90000E-009	2.82870E-009	3.47070E+000	7.67860E+002	7.69702E+002	1.84160E+000	5.71468E-001	7.96000E-001	1.32540E-009	2.01850E-009	1.56420E-009
160	10	16	1	1.31000E-002	2.40000E-003	2.10000E-003	5.43960E-009	1.90000E-009	3.14710E-009	3.46870E+000	7.53258E+002	7.55007E+002	1.74920E+000	5.67759E-001	7.96300E-001	1.73510E-009	2.32760E-009	6.55700E-010
164	12	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.21930E-009	1.80000E-009	1.53610E-009	3.46710E+000	7.60817E+002	7.62271E+002	1.45400E+000	5.70855E-001	7.94600E-001	1.53610E-009	1.90370E-009	1.46120E-009
168	14	16	1	1.33000E-002	2.50000E-003	2.10000E-003	6.38320E-009	1.90000E-009	9.37000E-011	3.44260E+000	7.55909E+002	7.57671E+002	1.76190E+000	5.77104E-001	7.95200E-001	1.40970E-009	2.20110E-009	6.74400E-010
172	16	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.44880E-009	1.70000E-009	5.05800E-010	3.44370E+000	7.58832E+002	7.60552E+002	1.71990E+000	5.72723E-001	7.94500E-001	1.34880E-009	1.88270E-009	1.02090E-009
176	18	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.24980E-009	1.90000E-009	1.47050E-009	3.45440E+000	7.70900E+002	7.72574E+002	1.67480E+000	5.60172E-001	7.96400E-001	1.61810E-009	2.15190E-009	3.93400E-010
180	20	16	1	1.31000E-002	2.50000E-003	2.10000E-003	6.18650E-009	1.90000E-009	1.39560E-009	3.46210E+000	7.68941E+002	7.71255E+002	2.31420E+000	5.60979E-001	7.96500E-001	1.38160E-009	1.75620E-009	1.43310E-009
184	22	16	1	1.32000E-002	2.50000E-003	2.00000E-003	4.35770E-009	2.00000E-009	1.65790E-009	3.45890E+000	7.78133E+002	7.79599E+002	1.46620E+000	5.67395E-001	7.96300E-001	1.50800E-009	2.07700E-009	3.37200E-010
188	24	16	1	1.32000E-002	2.50000E-003	2.00000E-003	3.72780E-009	2.00000E-009	7.02500E-010	3.45160E+000	7.79231E+002	7.81072E+002	1.84110E+000	5.48475E-001	7.96400E-001	1.88270E-009	1.90140E-009	1.47050E-009
192	24	18	1	1.32000E-002	2.40000E-003	2.10000E-003	3.30870E-009	1.80000E-009	5.43300E-010	3.43660E+000	7.80426E+002	7.81387E+002	9.61500E-001	5.46575E-001	7.96600E-001	1.47990E-009	1.85460E-009	7.11900E-010
196	22	18	1	1.32000E-002	2.50000E-003	2.10000E-003	4.51460E-009	2.10000E-009	2.04190E-009	3.45060E+000	7.78969E+002	7.80474E+002	1.50520E+000	5.66559E-001	7.96500E-001	1.60870E-009	2.25260E-009	1.56420E-009
200	20	18	1	1.32000E-002	2.50000E-003	2.10000E-003	5.60350E-009	1.80000E-009	8.89800E-010	3.46040E+000	7.73539E+002	7.75415E+002	1.87570E+000	5.62690E-001	7.96700E-001	1.41670E-009	1.89670E-009	1.72340E-009
204	18	18	1	1.32000E-002	2.50000E-003	2.10000E-003	5.77910E-009	1.90000E-009	2.79120E-009	3.45030E+000	7.70190E+002	7.71756E+002	1.56580E+000	5.59469E-001	7.95900E-001	1.39790E-009	2.26200E-009	5.15200E-010
208	16	18	1	1.32000E-002	2.40000E-003	2.10000E-003	6.02970E-009	1.80000E-009	1.52670E-009	3.43610E+000	7.65707E+002	7.67980E+002	2.27290E+000	5.59957E-001	7.94300E-001	1.18250E-009	1.99270E-009	1.02090E-009
212	14	18	1	1.32000E-002	2.40000E-003	2.00000E-003	6.47920E-009	2.00000E-009	2.81000E-011	3.44140E+000	7.57390E+002	7.58856E+002	1.46600E+000	5.75508E-001	7.95800E-001	1.61570E-009	2.06060E-009	1.04900E-009
216	12	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.59630E-009	1.80000E-009	2.16370E-009	3.46600E+000	7.63395E+002	7.64876E+002	1.48040E+000	5.68045E-001	7.95400E-001	1.53140E-009	1.71410E-009	1.34880E-009
220	10	18	1	1.33000E-002	2.50000E-003	2.10000E-003	5.18430E-009	2.00000E-009	2.07940E-009	3.47230E+000	7.54742E+002	7.57001E+002	2.25900E+000	5.69432E-001	7.96500E-001	1.65550E-009	2.19880E-009	1.46120E-009
224	8	18	1	1.31000E-002	2.50000E-003	2.00000E-003	4.07210E-009	1.90000E-009	6.55700E-010	3.46430E+000	7.65753E+002	7.67373E+002	1.61930E+000	5.72775E-001	7.96200E-001	1.74450E-009	2.06300E-009	1.72340E-009
227	6	18	1	1.35000E-002	2.40000E-003	2.10000E-003	3.33680E-009	2.00000E-009	1.51740E-009	3.50190E+000	7.60938E+002	7.63218E+002	2.28010E+000	5.60102E-001	7.98200E-001	1.97630E-009	2.38140E-009	1.87000E-011
229	6	20	1	1.35000E-002	2.30000E-003	2.00000E-003	3.44450E-009	1.60000E-009	5.41380E-009	3.52680E+000	7.33640E+002	7.36783E+002	3.14360E+000	5.68824E-001	7.98000E-001	2.00210E-009	1.23870E-009	5.05800E-010
232	8	20	1	1.33000E-002	2.40000E-003	2.10000E-003	3.32740E-009	1.80000E-009	2.15400E-010	3.46610E+000	7.68055E+002	7.70098E+002	2.04300E+000	5.70693E-001	7.96400E-001	1.66020E-009	1.96460E-009	9.83500E-010
236	10	20	1	1.32000E-002	2.40000E-003	2.00000E-003	5.50510E-009	2.10000E-009	5.25460E-009	3.46270E+000	7.51419E+002	7.53057E+002	1.63830E+000	5.72048E-001	7.96500E-001	1.65320E-009	1.98330E-009	7.39900E-010
240	12	20	1	1.32000E-002	2.40000E-003	2.10000E-003	6.41130E-009	1.90000E-009	3.62480E-009	3.46090E+000	7.60960E+002	7.62557E+002	1.59700E+000	5.71138E-001	7.96100E-001	1.58530E-009	2.12620E-009	1.35810E-009
244	14	20	1	1.32000E-002	2.40000E-003	2.10000E-003	6.24270E-009	1.90000E-009	1.42370E-009	3.44620E+000	7.60678E+002	7.62093E+002	1.41490E+000	5.72366E-001	7.95000E-001	1.60170E-009	2.03950E-009	1.23640E-009
248	16	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.29660E-009	1.80000E-009	3.93400E-010	3.43740E+000	7.61432E+002	7.63055E+002	1.62330E+000	5.70142E-001	7.94700E-001	1.52440E-009	2.12850E-009	4.49600E-010
252	18	20	1	1.32000E-002	2.50000E-003	2.00000E-003	6.39260E-009	1.70000E-009	1.75150E-009	3.46890E+000	7.73192E+002	7.74983E+002	1.79130E+000	5.61576E-001	7.96300E-001	1.45650E-009	2.10510E-009	1.32070E-009
256	20	20	1	1.32000E-002	2.50000E-003	2.10000E-003	5.68540E-009	1.70000E-009	5.33900E-010	3.45590E+000	7.70226E+002	7.72084E+002	1.85790E+000	5.62813E-001	7.96700E-001	1.19190E-009	1.86630E-009	1.04900E-009
260	22	20	1	1.32000E-002	2.50000E-003	2.10000E-003	4.30390E-009	2.10000E-009	1.65790E-009	3.44190E+000	7.80526E+002	7.81869E+002	1.34250E+000	5.66836E-001	7.96500E-001	1.57590E-009	1.90840E-009	3.55900E-010
267	22	22	1	1.32000E-002	2.60000E-003	2.10000E-003	3.78640E-009	1.70000E-009	3.09100E-010	3.47080E+000	7.80974E+002	7.82333E+002	1.35880E+000	5.64886E-001	7.96600E-001	1.41900E-009	1.91540E-009	1.61100E-009
271	20	22	1	1.32000E-002	2.50000E-003	2.10000E-003	5.01110E-009	1.80000E-009	1.93890E-009	3.46500E+000	7.70191E+002	7.71721E+002	1.52970E+000	5.66495E-001	7.96300E-001	1.22930E-009	2.13560E-009	3.46600E-010
275	18	22	1	1.32000E-002	2.50000E-003	2.10000E-003	5.82360E-009	1.80000E-009	1.34880E-009	3.47410E+000	7.72980E+002	7.74632E+002	1.65190E+000	5.64318E-001	7.96900E-001	1.29260E-009	1.79130E-009	9.37000E-011
279	16	22	1	1.32000E-002	2.50000E-003	2.00000E-003	6.42300E-009	2.00000E-009	1.11367E-008	3.45550E+000	7.64429E+002	7.65890E+002	1.46110E+000	5.68328E-001	7.94900E-001	1.47050E-009	2.14730E-009	2.80990E-009
283	14	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.69470E-009	1.80000E-009	5.25460E-009	3.46350E+000	7.60036E+002	7.61406E+002	1.36920E+000	5.71563E-001	7.96100E-001	1.55950E-009	1.66490E-009	1.20830E-009
287	12	22	1	1.33000E-002	2.50000E-003	2.10000E-003	6.15140E-009	2.00000E-009	3.16590E-009	3.46460E+000	7.53099E+002	7.54718E+002	1.61930E+000	5.70886E-001	7.96400E-001	1.76790E-009	2.18000E-009	2.31350E-009
291	10	22	1	1.33000E-002	2.50000E-003	2.00000E-003	5.07660E-009	1.80000E-009	3.13780E-009	3.46510E+000	7.59735E+002	7.61487E+002	1.75150E+000	5.72903E-001	7.96400E-001	1.55480E-009	2.02550E-009	1.77960E-009
295	8	22	1	1.31000E-002	2.60000E-003	2.00000E-003	3.30170E-009	1.70000E-009	2.29480E-009	3.46650E+000	7.78641E+002	7.80598E+002	1.95660E+000	5.59283E-001	7.96100E-001	1.42600E-009	2.01610E-009	5.99500E-010
298	8	24	1	1.35000E-002	2.50000E-003	2.00000E-003	3.50070E-009	2.10000E-009	7.40890E-009	3.48620E+000	7.68233E+002	7.70403E+002	2.17000E+000	5.55945E-001	7.96900E-001	1.94350E-009	2.26430E-009	2.03250E-009
301	10	24	1	1.31000E-002	2.60000E-003	2.10000E-003	4.51930E-009	1.70000E-009	4.87060E-009	3.46450E+000	7.67601E+002	7.69278E+002	1.67750E+000	5.70333E-001	7.96900E-001	1.48220E-009	1.94350E-009	1.95760E-009
305	12	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.34820E-009	1.80000E-009	2.55700E-009	3.45960E+000	7.54792E+002	7.56280E+002	1.48750E+000	5.73254E-001	7.96500E-001	1.66960E-009	2.07000E-009	9.74100E-010
309	14	24	1	1.32000E-002	2.60000E-003	2.10000E-003	5.58710E-009	1.70000E-009	2.03250E-009	3.46040E+000	7.58396E+002	7.59959E+002	1.56230E+000	5.67484E-001	7.96000E-001	1.60400E-009	1.82410E-009	1.66720E-009
313	16	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.31080E-009	2.00000E-009	3.44690E-009	3.46050E+000	7.65154E+002	7.66820E+002	1.66670E+000	5.59455E-001	7.96000E-001	1.59230E-009	2.19410E-009	6.93100E-010
317	18	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.55680E-009	1.90000E-009	2.18240E-009	3.47150E+000	7.68896E+002	7.71176E+002	2.27990E+000	5.65922E-001	7.97300E-001	1.84280E-009	2.28070E-009	1.58290E-009
321	20	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.03690E-009	1.50000E-009	4.49600E-010	3.46710E+000	7.73461E+002	7.75139E+002	1.67890E+000	5.68547E-001	7.97100E-001	1.36980E-009	1.99040E-009	9.40000E-012
325	22	24	1	1.34000E-002	2.50000E-003	2.00000E-003	4.16810E-009	1.70000E-009	6.65000E-010	3.46190E+000	7.78908E+002	7.80459E+002	1.55050E+000	5.50112E-001	7.96700E-001	1.83580E-009	1.91080E-009	1.04900E-009
328	20	26	1	1.33000E-002	2.40000E-003	2.00000E-003	4.34140E-009	2.00000E-009	2.15400E-010	3.44870E+000	7.78095E+002	7.79995E+002	1.90010E+000	5.54403E-001	7.96500E-001	1.92480E-009	1.86390E-009	8.99200E-010
331	18	26	1	1.32000E-002	2.50000E-003	2.10000E-003	3.78170E-009	1.90000E-009	1.87300E-010	3.47070E+000	7.75477E+002	7.76911E+002	1.43440E+000	5.65135E-001	7.97100E-001	1.36280E-009	1.88030E-009	2.43500E-010
335	16	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.17040E-009	1.80000E-009	6.74400E-010	3.45690E+000	7.67543E+002	7.69615E+002	2.07210E+000	5.61886E-001	7.96800E-001	1.29020E-009	2.15190E-009	5.80700E-010
339	14	26	1	1.31000E-002	2.50000E-003	2.10000E-003	4.63170E-009	1.80000E-009	1.49860E-009	3.45000E+000	7.65080E+002	7.66624E+002	1.54410E+000	5.68924E-001	7.96900E-001	1.57820E-009	1.79130E-009	1.46120E-009
343	12	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.27580E-009	1.60000E-009	2.65070E-009	3.45700E+000	7.70670E+002	7.72412E+002	1.74290E+000	5.67133E-001	7.96500E-001	1.57360E-009	2.18470E-009	1.60170E-009
347	10	26	1	1.32000E-002	2.50000E-003	2.00000E-003	4.20550E-009	1.80000E-009	6.36920E-009	3.46210E+000	7.71205E+002	7.73253E+002	2.04860E+000	5.55838E-001	7.97900E-001	1.77490E-009	2.10040E-009	2.06060E-009
349	12	28	1	1.46000E-002	2.40000E-003	1.90000E-003	4.66220E-009	1.20000E-009	7.02500E-010	3.46780E+000	7.58514E+002	7.61262E+002	2.74810E+000	5.58177E-001	7.97600E-001	2.50320E-009	1.44240E-009	6.55700E-010
351	14	28	1	1.34000E-002	2.50000E-003	2.00000E-003	3.47730E-009	1.60000E-009	2.71600E-010	3.45250E+000	7.72034E+002	7.73805E+002	1.77100E+000	5.52582E-001	7.97700E-001	1.82180E-009	1.75860E-009	3.37200E-010
353	16	28	1	1.34000E-002	2.50000E-003	1.90000E-003	3.81450E-009	1.70000E-009	5.15150E-009	3.46080E+000	7.75365E+002	7.76874E+002	1.50890E+000	5.50491E-001	7.97000E-001	1.88030E-009	2.03490E-009	1.78000E-010

1	15	5	3	1.28000E-002	-6.00000E-004	-8.00000E-004	1.39330E-005
2	19	7	1	1.28000E-002	-5.00000E-004	-8.00000E-004	3.87910E-009	1.10000E-009	5.78120E-009	3.45840E+000	7.61504E+002	7.63430E+002	1.92670E+000	5.60790E-001	7.99800E-001	2.58610E-009	1.12200E-009	1.95830E-009
5	17	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.26540E-009	1.60000E-009	9.43540E-009	3.45020E+000	7.71800E+002	7.74494E+002	2.69400E+000	5.57853E-001	7.98900E-001	1.39610E-009	1.79200E-009	1.31200E-010
9	15	7	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.52070E-009	1.70000E-009	5.18150E-009	3.45080E+000	7.72231E+002	7.74617E+002	2.38600E+000	5.60717E-001	7.98900E-001	1.48280E-009	1.74280E-009	1.47110E-009
13	13	7	1	1.32000E-002	-1.00000E-004	-5.00000E-004	3.18340E-009	1.60000E-009	3.48560E-009	3.46760E+000	7.69980E+002	7.71963E+002	1.98340E+000	5.61745E-001	7.99400E-001	1.68660E-009	1.89270E-009	1.17120E-009
16	11	7	1	1.36000E-002	-3.00000E-004	-6.00000E-004	3.29110E-009	1.60000E-009	1.13000E-008	3.50180E+000	7.45557E+002	7.48496E+002	2.93840E+000	5.64560E-001	7.99800E-001	2.10820E-009	1.96530E-009	4.87200E-010
22	9	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.29110E-009	1.60000E-009	0.00000E+000	3.48560E+000	7.61262E+002	7.63969E+002	2.70730E+000	5.62159E-001	7.97700E-001	2.10120E-009	1.88100E-009	1.05880E-009
26	11	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.52300E-009	1.80000E-009	2.05200E-009	3.47280E+000	7.81491E+002	7.83225E+002	1.73340E+000	5.56738E-001	7.97000E-001	1.71700E-009	2.04500E-009	8.33900E-010
30	13	9	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.55820E-009	1.60000E-009	1.16190E-009	3.46390E+000	7.68110E+002	7.69614E+002	1.50370E+000	5.76783E-001	7.96800E-001	1.65380E-009	1.77790E-009	1.55540E-009
34	15	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.14140E-009	1.70000E-009	1.69590E-009	3.45040E+000	7.62585E+002	7.64075E+002	1.49040E+000	5.82749E-001	7.97700E-001	1.55540E-009	2.02150E-009	1.31180E-009
38	17	9	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.21410E-009	1.40000E-009	1.01287E-008	3.44250E+000	7.67707E+002	7.69253E+002	1.54650E+000	5.75911E-001	7.98700E-001	1.35630E-009	1.87160E-009	2.81100E-010
42	19	9	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.78540E-009	1.60000E-009	7.33650E-009	3.44130E+000	7.77760E+002	7.79622E+002	1.86180E+000	5.65535E-001	7.99000E-001	1.33750E-009	1.79670E-009	1.59300E-010
44	21	9	1	1.28000E-002	-3.00000E-004	-8.00000E-004	4.60060E-009	1.10000E-009	5.30330E-009	3.45070E+000	7.72538E+002	7.74649E+002	2.11090E+000	5.52758E-001	7.98300E-001	2.76880E-009	1.30240E-009	1.51790E-009
47	21	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.70340E-009	1.50000E-009	3.28880E-009	3.44810E+000	7.78233E+002	7.79824E+002	1.59100E+000	5.63776E-001	7.99100E-001	1.34220E-009	1.87860E-009	1.75220E-009
51	19	11	1	1.31000E-002	-1.00000E-004	-5.00000E-004	4.90040E-009	1.70000E-009	4.96600E-009	3.44180E+000	7.65575E+002	7.67082E+002	1.50710E+000	5.72422E-001	7.98800E-001	1.68660E-009	1.76620E-009	1.48040E-009
55	17	11	1	1.31000E-002	-1.00000E-004	-5.00000E-004	4.89570E-009	1.70000E-009	7.16790E-009	3.45180E+000	7.59148E+002	7.60672E+002	1.52400E+000	5.74776E-001	7.97700E-001	1.50620E-009	1.59520E-009	2.90500E-010
59	15	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.39230E-009	2.00000E-009	7.02700E-010	3.45770E+000	7.55905E+002	7.57515E+002	1.61000E+000	5.79386E-001	7.97100E-001	1.61160E-009	1.79200E-009	1.44290E-009
63	13	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.62400E-009	1.70000E-009	3.27900E-010	3.46920E+000	7.60492E+002	7.62145E+002	1.65350E+000	5.76645E-001	7.97900E-001	1.35630E-009	1.72400E-009	7.21500E-010
67	11	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.64720E-009	1.80000E-009	7.77700E-010	3.47230E+000	7.67842E+002	7.69328E+002	1.48660E+000	5.76752E-001	7.96700E-001	1.57410E-009	2.05900E-009	9.46300E-010
71	9	11	1	1.32000E-002	-1.00000E-004	-6.00000E-004	3.35200E-009	1.40000E-009	1.04940E-009	3.46960E+000	7.80752E+002	7.81709E+002	9.57800E-001	5.56855E-001	7.97600E-001	1.26260E-009	1.92550E-009	7.40200E-010
75	7	11	1	1.33000E-002	-3.00000E-004	-6.00000E-004	4.89340E-009	1.80000E-009	1.51322E-008	3.51670E+000	7.08816E+002	7.13257E+002	4.44090E+000	5.63523E-001	7.99700E-001	1.56240E-009	1.81310E-009	1.78000E-010
81	7	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	2.96090E-009	1.40000E-009	2.90500E-010	3.48040E+000	7.69641E+002	7.71505E+002	1.86450E+000	5.56708E-001	7.96800E-001	1.37500E-009	1.81540E-009	2.19250E-009
85	9	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.98920E-009	1.60000E-009	1.48980E-009	3.46690E+000	7.61086E+002	7.62830E+002	1.74480E+000	5.70258E-001	7.96300E-001	1.57180E-009	1.68190E-009	1.34920E-009
89	11	13	1	1.32000E-002	-3.00000E-004	-6.00000E-004	5.06440E-009	1.70000E-009	2.86720E-009	3.47270E+000	7.65976E+002	7.67587E+002	1.61090E+000	5.67403E-001	7.96800E-001	1.58350E-009	1.89040E-009	1.83650E-009
93	13	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.91470E-009	1.60000E-009	1.40550E-009	3.48740E+000	7.60428E+002	7.61918E+002	1.49060E+000	5.76391E-001	7.97700E-001	1.50150E-009	1.98410E-009	7.49600E-010
97	15	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.81400E-009	1.60000E-009	9.37000E-010	3.46960E+000	7.61736E+002	7.63098E+002	1.36180E+000	5.77612E-001	7.98200E-001	1.22740E-009	1.86930E-009	2.38930E-009
101	17	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.89130E-009	1.70000E-009	1.48040E-009	3.46670E+000	7.65848E+002	7.67370E+002	1.52210E+000	5.72670E-001	7.97600E-001	1.35160E-009	2.12230E-009	6.65300E-010
105	19	13	1	1.31000E-002	-2.00000E-004	-6.00000E-004	5.63120E-009	1.50000E-009	5.10650E-009	3.25680E+000	7.63259E+002	7.64775E+002	1.51660E+000	5.64030E-001	7.97900E-001	1.23450E-009	1.89270E-009	8.80800E-010
109	21	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.22810E-009	1.50000E-009	8.90100E-010	3.44940E+000	7.72038E+002	7.73443E+002	1.40560E+000	5.57714E-001	7.98200E-001	1.54130E-009	1.96530E-009	1.39610E-009
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.96110E-009	1.40000E-009	3.56100E-010	3.45730E+000	7.81792E+002	7.83763E+002	1.97120E+000	5.48655E-001	7.99100E-001	1.93720E-009	1.46400E-009	2.01450E-009
115	23	15	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.63550E-009	1.50000E-009	4.02900E-010	3.46910E+000	7.86925E+002	7.88877E+002	1.95230E+000	5.57467E-001	7.99400E-001	1.46640E-009	1.66550E-009	2.15510E-009
119	21	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.82540E-009	2.00000E-009	8.24500E-010	3.46280E+000	7.74070E+002	7.75712E+002	1.64140E+000	5.62172E-001	7.98600E-001	1.62800E-009	1.97000E-009	2.99800E-010
123	19	15	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.53290E-009	1.70000E-009	4.68000E-011	3.45970E+000	7.69780E+002	7.71277E+002	1.49710E+000	5.63663E-001	7.98600E-001	1.44290E-009	1.71940E-009	1.23680E-009
127	17	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.90060E-009	1.80000E-009	2.78280E-009	3.44250E+000	7.58997E+002	7.60533E+002	1.53550E+000	5.68168E-001	7.97700E-001	1.58820E-009	1.89970E-009	1.28370E-009
