Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-172341@CP
Wafer number	13
Date	2025/03/12
Time	17:26:38

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
77	6	12	3	1.35000E-002	7.90000E-003	2.00000E-003	1.38570E-005
80	8	12	1	1.31000E-002	2.40000E-003	2.00000E-003	4.18910E-009	1.90000E-009	5.47000E-009	3.46330E+000	7.81335E+002	7.83340E+002	2.00490E+000	5.58050E-001	7.95900E-001	1.68600E-009	2.00210E-009	4.40200E-010
84	10	12	1	1.32000E-002	2.40000E-003	2.00000E-003	4.43970E-009	1.50000E-009	5.75100E-009	3.46760E+000	7.71675E+002	7.73161E+002	1.48610E+000	5.76683E-001	7.95700E-001	1.42370E-009	2.24090E-009	2.39780E-009
88	12	12	1	1.32000E-002	2.40000E-003	2.10000E-003	5.78380E-009	1.50000E-009	5.18900E-009	3.47150E+000	7.61332E+002	7.62808E+002	1.47650E+000	5.83022E-001	7.96200E-001	1.33470E-009	2.10750E-009	1.46120E-009
92	14	12	1	1.32000E-002	2.40000E-003	2.10000E-003	6.65720E-009	1.70000E-009	7.07170E-009	3.46640E+000	7.61262E+002	7.63691E+002	2.42880E+000	5.81945E-001	7.96500E-001	1.57120E-009	1.72340E-009	1.47050E-009
96	16	12	1	1.31000E-002	2.40000E-003	2.10000E-003	5.96880E-009	1.70000E-009	5.27330E-009	3.47330E+000	7.61908E+002	7.63329E+002	1.42080E+000	5.83309E-001	7.96700E-001	1.67430E-009	1.87560E-009	9.92800E-010
100	18	12	1	1.32000E-002	2.40000E-003	2.10000E-003	6.30130E-009	2.10000E-009	1.87300E-010	3.47820E+000	7.58358E+002	7.60085E+002	1.72780E+000	5.78161E-001	7.96700E-001	1.50570E-009	1.95290E-009	9.36600E-010
104	20	12	1	1.33000E-002	2.50000E-003	2.10000E-003	5.08600E-009	1.70000E-009	3.84000E-010	3.46660E+000	7.64669E+002	7.66159E+002	1.48960E+000	5.79247E-001	7.97300E-001	1.70700E-009	2.03720E-009	1.30190E-009
108	22	12	1	1.33000E-002	2.40000E-003	2.10000E-003	4.03230E-009	2.00000E-009	2.38840E-009	3.46920E+000	7.82449E+002	7.83872E+002	1.42260E+000	5.58630E-001	7.97000E-001	1.82180E-009	1.92010E-009	6.83800E-010
114	24	14	1	1.31000E-002	2.40000E-003	2.00000E-003	3.54990E-009	1.90000E-009	1.03030E-009	3.47600E+000	7.73354E+002	7.75207E+002	1.85280E+000	5.44973E-001	7.96800E-001	1.66020E-009	1.85920E-009	6.46300E-010
118	22	14	1	1.32000E-002	2.40000E-003	2.10000E-003	4.34600E-009	2.00000E-009	1.96700E-009	3.47530E+000	7.74016E+002	7.75439E+002	1.42260E+000	5.69018E-001	7.97000E-001	1.61340E-009	2.10040E-009	4.87100E-010
122	20	14	1	1.32000E-002	2.40000E-003	2.00000E-003	5.87980E-009	2.20000E-009	3.55900E-010	3.47330E+000	7.59094E+002	7.60619E+002	1.52510E+000	5.73148E-001	7.96400E-001	1.72340E-009	2.02780E-009	1.33000E-009
126	18	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.71340E-009	1.80000E-009	2.09810E-009	3.48480E+000	7.62017E+002	7.63711E+002	1.69470E+000	5.76355E-001	7.97200E-001	1.75620E-009	2.10980E-009	1.42370E-009
130	16	14	1	1.32000E-002	2.40000E-003	2.00000E-003	6.68760E-009	2.20000E-009	2.60390E-009	3.46270E+000	7.60174E+002	7.61632E+002	1.45760E+000	5.78223E-001	7.95800E-001	1.72340E-009	1.88970E-009	2.05130E-009
134	14	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.63610E-009	1.80000E-009	8.05500E-010	3.43640E+000	7.61996E+002	7.63884E+002	1.88830E+000	5.81813E-001	7.95100E-001	1.64850E-009	2.19170E-009	0.00000E+000
138	12	14	1	1.31000E-002	2.40000E-003	2.10000E-003	6.40200E-009	2.00000E-009	5.32950E-009	3.48090E+000	7.59364E+002	7.60916E+002	1.55260E+000	5.77899E-001	7.96000E-001	1.82880E-009	2.32990E-009	2.59450E-009
142	10	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.99700E-009	1.90000E-009	2.01380E-009	3.47170E+000	7.60527E+002	7.62051E+002	1.52410E+000	5.75200E-001	7.96000E-001	1.63440E-009	1.99740E-009	2.01380E-009
146	8	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.11420E-009	1.70000E-009	1.31100E-010	3.48160E+000	7.80148E+002	7.81793E+002	1.64450E+000	5.68949E-001	7.96600E-001	1.38160E-009	2.21050E-009	1.60170E-009
149	6	14	1	1.35000E-002	2.30000E-003	1.90000E-003	4.47010E-009	1.70000E-009	6.01330E-009	3.53450E+000	7.31738E+002	7.35181E+002	3.44320E+000	5.73676E-001	7.99300E-001	1.67190E-009	1.66490E-009	2.26670E-009
152	6	16	1	1.32000E-002	2.40000E-003	2.00000E-003	4.34600E-009	1.60000E-009	5.62000E-011	3.50360E+000	7.69441E+002	7.70989E+002	1.54820E+000	5.64749E-001	7.97100E-001	1.49160E-009	2.23160E-009	6.36900E-010
156	8	16	1	1.32000E-002	2.40000E-003	2.10000E-003	3.87300E-009	1.90000E-009	8.89800E-010	3.47740E+000	7.72247E+002	7.73942E+002	1.69510E+000	5.77537E-001	7.96900E-001	1.60400E-009	1.99740E-009	7.96100E-010
160	10	16	1	1.31000E-002	2.50000E-003	2.00000E-003	5.53090E-009	1.70000E-009	4.21500E-010	3.47890E+000	7.54582E+002	7.56212E+002	1.63040E+000	5.81821E-001	7.97100E-001	1.39090E-009	2.10750E-009	5.24500E-010
164	12	16	1	1.32000E-002	2.40000E-003	2.00000E-003	6.65720E-009	1.90000E-009	3.50310E-009	3.47030E+000	7.60701E+002	7.62213E+002	1.51290E+000	5.76879E-001	7.96300E-001	1.85690E-009	2.35100E-009	1.45180E-009
168	14	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.53310E-009	1.60000E-009	9.64700E-010	3.44750E+000	7.58895E+002	7.60602E+002	1.70710E+000	5.73911E-001	7.94800E-001	1.48690E-009	1.85460E-009	9.08500E-010
172	16	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.60800E-009	2.00000E-009	8.52300E-010	3.44680E+000	7.57977E+002	7.59633E+002	1.65620E+000	5.70989E-001	7.94800E-001	1.70470E-009	2.11450E-009	3.84000E-010
176	18	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.73920E-009	1.90000E-009	8.43000E-010	3.46750E+000	7.66312E+002	7.67932E+002	1.61960E+000	5.70535E-001	7.97100E-001	1.51030E-009	1.76790E-009	4.02800E-010
180	20	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.31770E-009	2.00000E-009	1.34880E-009	3.47940E+000	7.60601E+002	7.62703E+002	2.10250E+000	5.75502E-001	7.96800E-001	1.56890E-009	2.09340E-009	8.24200E-010
184	22	16	1	1.32000E-002	2.50000E-003	2.10000E-003	4.68090E-009	2.00000E-009	5.62000E-010	3.46880E+000	7.73353E+002	7.74846E+002	1.49300E+000	5.76652E-001	7.96600E-001	1.57120E-009	1.93420E-009	2.24800E-010
188	24	16	1	1.32000E-002	2.50000E-003	2.10000E-003	3.66700E-009	1.80000E-009	1.41430E-009	3.46990E+000	7.81606E+002	7.83366E+002	1.76000E+000	5.52144E-001	7.96600E-001	1.53140E-009	2.06300E-009	6.46300E-010
192	24	18	1	1.32000E-002	2.40000E-003	2.10000E-003	3.81920E-009	1.80000E-009	7.11900E-010	3.45120E+000	7.82899E+002	7.84865E+002	1.96620E+000	5.54895E-001	7.96800E-001	1.51030E-009	2.10980E-009	8.52300E-010
196	22	18	1	1.32000E-002	2.40000E-003	2.10000E-003	4.78160E-009	1.60000E-009	1.65790E-009	3.46080E+000	7.74317E+002	7.75701E+002	1.38390E+000	5.77633E-001	7.96900E-001	1.39330E-009	2.08640E-009	4.49600E-010
200	20	18	1	1.33000E-002	2.40000E-003	2.10000E-003	6.04600E-009	1.80000E-009	1.96700E-009	3.47790E+000	7.67588E+002	7.69570E+002	1.98190E+000	5.75771E-001	7.97100E-001	1.59230E-009	1.95290E-009	2.81000E-010
204	18	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.56590E-009	2.00000E-009	3.25020E-009	3.46670E+000	7.65757E+002	7.67442E+002	1.68460E+000	5.70807E-001	7.96600E-001	1.85920E-009	2.05590E-009	2.19170E-009
208	16	18	1	1.33000E-002	2.50000E-003	2.10000E-003	6.02500E-009	1.80000E-009	8.71100E-010	3.43900E+000	7.60313E+002	7.62257E+002	1.94390E+000	5.58040E-001	7.94500E-001	1.43070E-009	2.03950E-009	1.54550E-009
212	14	18	1	1.32000E-002	2.50000E-003	2.00000E-003	6.66190E-009	1.80000E-009	1.07710E-009	3.44490E+000	7.56604E+002	7.58263E+002	1.65870E+000	5.73623E-001	7.95100E-001	1.44710E-009	2.16600E-009	2.81000E-011
216	12	18	1	1.32000E-002	2.50000E-003	2.10000E-003	7.09740E-009	1.80000E-009	2.38840E-009	3.47360E+000	7.62500E+002	7.63856E+002	1.35620E+000	5.76938E-001	7.96900E-001	1.46350E-009	1.92950E-009	1.58290E-009
220	10	18	1	1.32000E-002	2.50000E-003	2.10000E-003	5.64560E-009	2.00000E-009	9.74100E-010	3.48120E+000	7.54186E+002	7.55942E+002	1.75610E+000	5.81271E-001	7.97200E-001	1.68830E-009	2.01380E-009	8.24200E-010
224	8	18	1	1.31000E-002	2.50000E-003	2.00000E-003	4.13290E-009	2.10000E-009	1.29260E-009	3.47310E+000	7.70449E+002	7.72202E+002	1.75340E+000	5.78867E-001	7.96800E-001	1.83580E-009	2.01610E-009	1.36750E-009
227	6	18	1	1.34000E-002	2.40000E-003	2.00000E-003	3.48430E-009	2.20000E-009	1.47990E-009	3.51100E+000	7.71403E+002	7.73342E+002	1.93850E+000	5.64437E-001	7.97900E-001	1.86630E-009	2.23390E-009	2.34200E-010
229	6	20	1	1.35000E-002	2.30000E-003	1.90000E-003	3.29460E-009	1.50000E-009	6.55700E-010	3.53410E+000	7.52882E+002	7.55373E+002	2.49090E+000	5.73111E-001	7.98600E-001	1.81940E-009	1.76320E-009	3.93400E-010
232	8	20	1	1.32000E-002	2.40000E-003	2.00000E-003	3.69270E-009	1.80000E-009	1.31130E-009	3.47610E+000	7.74448E+002	7.75714E+002	1.26650E+000	5.74986E-001	7.97100E-001	1.75150E-009	1.91310E-009	6.08800E-010
236	10	20	1	1.32000E-002	2.60000E-003	2.10000E-003	5.99690E-009	1.90000E-009	1.08650E-009	3.47910E+000	7.56865E+002	7.58626E+002	1.76120E+000	5.83798E-001	7.97300E-001	1.57590E-009	1.88730E-009	1.24570E-009
240	12	20	1	1.32000E-002	2.40000E-003	2.10000E-003	7.00380E-009	2.00000E-009	3.75590E-009	3.47400E+000	7.58291E+002	7.59814E+002	1.52250E+000	5.81580E-001	7.97400E-001	1.47990E-009	2.14020E-009	1.00220E-009
244	14	20	1	1.31000E-002	2.50000E-003	2.00000E-003	6.80710E-009	2.10000E-009	9.08500E-010	3.44840E+000	7.60562E+002	7.61901E+002	1.33920E+000	5.77303E-001	7.94700E-001	2.03490E-009	1.81010E-009	1.29260E-009
248	16	20	1	1.32000E-002	2.50000E-003	2.20000E-003	6.54950E-009	2.00000E-009	2.15430E-009	3.44600E+000	7.58555E+002	7.60068E+002	1.51360E+000	5.73567E-001	7.94900E-001	1.69300E-009	2.23860E-009	1.89200E-009
252	18	20	1	1.32000E-002	2.40000E-003	2.10000E-003	6.69470E-009	2.00000E-009	8.71100E-010	3.47240E+000	7.66012E+002	7.67416E+002	1.40430E+000	5.73603E-001	7.96700E-001	1.79840E-009	2.06760E-009	1.91080E-009
256	20	20	1	1.32000E-002	2.50000E-003	2.10000E-003	5.60820E-009	1.80000E-009	5.05800E-010	3.44820E+000	7.63929E+002	7.65834E+002	1.90450E+000	5.75050E-001	7.96800E-001	1.71870E-009	2.09110E-009	1.63910E-009
260	22	20	1	1.32000E-002	2.40000E-003	2.10000E-003	4.28750E-009	2.10000E-009	1.16140E-009	3.45430E+000	7.76181E+002	7.77503E+002	1.32110E+000	5.77200E-001	7.96900E-001	1.71170E-009	1.93180E-009	7.21200E-010
267	22	22	1	1.32000E-002	2.50000E-003	2.10000E-003	4.22430E-009	1.70000E-009	1.03030E-009	3.48110E+000	7.83081E+002	7.84364E+002	1.28310E+000	5.69382E-001	7.96800E-001	1.42840E-009	2.11450E-009	1.08650E-009
271	20	22	1	1.32000E-002	2.40000E-003	2.10000E-003	5.30140E-009	1.70000E-009	4.40200E-010	3.47590E+000	7.71440E+002	7.73048E+002	1.60820E+000	5.76990E-001	7.96900E-001	1.39560E-009	2.00210E-009	1.00220E-009
275	18	22	1	1.33000E-002	2.50000E-003	2.10000E-003	5.87980E-009	1.90000E-009	2.81000E-011	3.48130E+000	7.72102E+002	7.73867E+002	1.76480E+000	5.74350E-001	7.97300E-001	1.64150E-009	2.25730E-009	2.52900E-010
279	16	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.83750E-009	1.70000E-009	1.63910E-009	3.45470E+000	7.61286E+002	7.62775E+002	1.48890E+000	5.77017E-001	7.96400E-001	1.41200E-009	1.83350E-009	9.92800E-010
283	14	22	1	1.31000E-002	2.40000E-003	2.10000E-003	6.94990E-009	1.70000E-009	1.87000E-011	3.47220E+000	7.61610E+002	7.63056E+002	1.44650E+000	5.78705E-001	7.96900E-001	1.68830E-009	2.15190E-009	1.18020E-009
287	12	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.81640E-009	2.00000E-009	5.43300E-010	3.47140E+000	7.50881E+002	7.52326E+002	1.44480E+000	5.81866E-001	7.97100E-001	1.58760E-009	1.81940E-009	4.68300E-010
291	10	22	1	1.31000E-002	2.40000E-003	2.10000E-003	5.44660E-009	1.90000E-009	7.49000E-011	3.47820E+000	7.64604E+002	7.66166E+002	1.56210E+000	5.82983E-001	7.97200E-001	1.53840E-009	2.14020E-009	1.21800E-010
295	8	22	1	1.32000E-002	2.50000E-003	2.00000E-003	4.36240E-009	2.10000E-009	9.55400E-010	3.47380E+000	7.86287E+002	7.88171E+002	1.88440E+000	5.62895E-001	7.97100E-001	1.87560E-009	1.85690E-009	1.71410E-009
298	8	24	1	1.35000E-002	2.40000E-003	2.00000E-003	3.88010E-009	2.00000E-009	1.42370E-009	3.50220E+000	7.76127E+002	7.78321E+002	2.19440E+000	5.63332E-001	7.99100E-001	1.79840E-009	2.19170E-009	6.18200E-010
301	10	24	1	1.32000E-002	2.60000E-003	2.10000E-003	5.02280E-009	1.80000E-009	5.62000E-010	3.48110E+000	7.72473E+002	7.74018E+002	1.54530E+000	5.75332E-001	7.97900E-001	1.69530E-009	1.76320E-009	3.46600E-010
305	12	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.65730E-009	1.90000E-009	2.52900E-010	3.47300E+000	7.60700E+002	7.62264E+002	1.56410E+000	5.84237E-001	7.97300E-001	1.73750E-009	2.16830E-009	7.11900E-010
309	14	24	1	1.32000E-002	2.50000E-003	2.00000E-003	5.94070E-009	2.00000E-009	1.80770E-009	3.47190E+000	7.63359E+002	7.65459E+002	2.09930E+000	5.76162E-001	7.96800E-001	1.69060E-009	1.93420E-009	3.18500E-010
313	16	24	1	1.31000E-002	2.50000E-003	2.10000E-003	5.28740E-009	1.80000E-009	7.96100E-010	3.46210E+000	7.65989E+002	7.67605E+002	1.61620E+000	5.69729E-001	7.96300E-001	1.44010E-009	2.09340E-009	3.84000E-010
317	18	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.18670E-009	1.90000E-009	1.43310E-009	3.47620E+000	7.72507E+002	7.74018E+002	1.51080E+000	5.76931E-001	7.97800E-001	1.81480E-009	2.30180E-009	1.91080E-009
321	20	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.36710E-009	1.80000E-009	1.02090E-009	3.47810E+000	7.78459E+002	7.79990E+002	1.53190E+000	5.74726E-001	7.97600E-001	1.44710E-009	2.01380E-009	1.63910E-009
325	22	24	1	1.34000E-002	2.40000E-003	2.00000E-003	4.42330E-009	2.10000E-009	2.34200E-010	3.47450E+000	7.83041E+002	7.84851E+002	1.81000E+000	5.56619E-001	7.97100E-001	1.56420E-009	2.06530E-009	2.12620E-009
328	20	26	1	1.33000E-002	2.40000E-003	2.00000E-003	4.95490E-009	1.90000E-009	7.21200E-010	3.46230E+000	7.83391E+002	7.85442E+002	2.05080E+000	5.57972E-001	7.96700E-001	1.60170E-009	2.07230E-009	4.68300E-010
331	18	26	1	1.32000E-002	2.50000E-003	2.10000E-003	3.88470E-009	1.90000E-009	1.45180E-009	3.47840E+000	7.84410E+002	7.85770E+002	1.35940E+000	5.67144E-001	7.97400E-001	1.38620E-009	2.20810E-009	7.21200E-010
335	16	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.29450E-009	1.70000E-009	3.18500E-010	3.47390E+000	7.80462E+002	7.82200E+002	1.73850E+000	5.68541E-001	7.98000E-001	1.56890E-009	1.97870E-009	7.58700E-010
339	14	26	1	1.32000E-002	2.40000E-003	2.00000E-003	4.46550E-009	2.00000E-009	1.00220E-009	3.46760E+000	7.75300E+002	7.77325E+002	2.02520E+000	5.72232E-001	7.97400E-001	1.56650E-009	1.92010E-009	2.81000E-010
343	12	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.99930E-009	1.90000E-009	1.02090E-009	3.47510E+000	7.77174E+002	7.78845E+002	1.67040E+000	5.71312E-001	7.97600E-001	1.58760E-009	1.78200E-009	1.65790E-009
347	10	26	1	1.33000E-002	2.40000E-003	2.00000E-003	4.28980E-009	1.80000E-009	1.40500E-010	3.47210E+000	7.79317E+002	7.81238E+002	1.92140E+000	5.60907E-001	7.98800E-001	2.25030E-009	1.92710E-009	1.45180E-009
349	12	28	1	1.46000E-002	2.30000E-003	1.90000E-003	4.43740E-009	1.20000E-009	1.42370E-009	3.49070E+000	7.68492E+002	7.71022E+002	2.52920E+000	5.66315E-001	7.98000E-001	2.09810E-009	1.19660E-009	4.68000E-011
351	14	28	1	1.34000E-002	2.30000E-003	2.00000E-003	3.87770E-009	1.60000E-009	4.49600E-010	3.47380E+000	7.80101E+002	7.81922E+002	1.82100E+000	5.58361E-001	7.98400E-001	1.88500E-009	1.68360E-009	1.59200E-010
353	16	28	1	1.35000E-002	2.40000E-003	1.90000E-003	4.22190E-009	1.80000E-009	5.71400E-010	3.47460E+000	7.81683E+002	7.83547E+002	1.86370E+000	5.57401E-001	7.97900E-001	2.08640E-009	2.03250E-009	5.62000E-011

1	15	5	3	1.28000E-002	-5.00000E-004	-8.00000E-004	1.39320E-005
2	19	7	1	1.28000E-002	-5.00000E-004	-8.00000E-004	4.15550E-009	1.20000E-009	1.34920E-009	3.49350E+000	7.59049E+002	7.61530E+002	2.48110E+000	5.68990E-001	8.00800E-001	2.54390E-009	1.32820E-009	1.65850E-009
5	17	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.61440E-009	1.60000E-009	2.78280E-009	3.46330E+000	7.74397E+002	7.76401E+002	2.00410E+000	5.63651E-001	8.00100E-001	1.54130E-009	1.93490E-009	2.99800E-010
9	15	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.75260E-009	1.50000E-009	4.15080E-009	3.46090E+000	7.78972E+002	7.81572E+002	2.59950E+000	5.59065E-001	7.99700E-001	1.48750E-009	1.86930E-009	1.18060E-009
13	13	7	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.35200E-009	1.70000E-009	1.60220E-009	3.47850E+000	7.77870E+002	7.80539E+002	2.66970E+000	5.57379E-001	8.00900E-001	1.43360E-009	1.84350E-009	1.15250E-009
16	11	7	1	1.36000E-002	-3.00000E-004	-6.00000E-004	3.12250E-009	1.50000E-009	8.37660E-009	3.50360E+000	7.50030E+002	7.54245E+002	4.21550E+000	5.63029E-001	8.01500E-001	2.01920E-009	1.94190E-009	3.74800E-010
22	9	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.15060E-009	1.40000E-009	8.47970E-009	3.48850E+000	7.66266E+002	7.69148E+002	2.88190E+000	5.54665E-001	7.98600E-001	1.84820E-009	1.70300E-009	1.21800E-010
26	11	9	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.58630E-009	1.60000E-009	3.29820E-009	3.47510E+000	7.86959E+002	7.89101E+002	2.14220E+000	5.55102E-001	7.98900E-001	1.62800E-009	1.76850E-009	6.27800E-010
30	13	9	1	1.33000E-002	-3.00000E-004	-6.00000E-004	4.04310E-009	1.70000E-009	4.89100E-009	3.46980E+000	7.75665E+002	7.77457E+002	1.79260E+000	5.76451E-001	7.98700E-001	1.68890E-009	1.94190E-009	3.37300E-010
34	15	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.37330E-009	1.90000E-009	4.73170E-009	3.46020E+000	7.64152E+002	7.65903E+002	1.75070E+000	5.83839E-001	7.99700E-001	1.57180E-009	2.17380E-009	2.71700E-010
38	17	9	1	1.31000E-002	-3.00000E-004	-6.00000E-004	4.44600E-009	1.50000E-009	2.55800E-009	3.44570E+000	7.66746E+002	7.68250E+002	1.50380E+000	5.79041E-001	8.00100E-001	1.38910E-009	1.80130E-009	8.62000E-010
42	19	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.17420E-009	1.70000E-009	1.26490E-009	3.45850E+000	7.75390E+002	7.76857E+002	1.46650E+000	5.70441E-001	7.99900E-001	1.60930E-009	1.82240E-009	5.90300E-010
44	21	9	1	1.28000E-002	-4.00000E-004	-7.00000E-004	4.61230E-009	1.10000E-009	1.29300E-009	3.46480E+000	7.73288E+002	7.75125E+002	1.83660E+000	5.54811E-001	7.99100E-001	2.53450E-009	1.41250E-009	1.93020E-009
47	21	11	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.03600E-009	1.60000E-009	5.71600E-010	3.46460E+000	7.75835E+002	7.77144E+002	1.30940E+000	5.67460E-001	7.99500E-001	1.65610E-009	1.89970E-009	1.18060E-009
51	19	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.99180E-009	1.70000E-009	1.22740E-009	3.46230E+000	7.60209E+002	7.61989E+002	1.78000E+000	5.82530E-001	7.99400E-001	1.49450E-009	2.05430E-009	1.24620E-009
55	17	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.68510E-009	1.60000E-009	2.74530E-009	3.47000E+000	7.55523E+002	7.56889E+002	1.36600E+000	5.82405E-001	7.99300E-001	1.41480E-009	1.82710E-009	1.90210E-009
59	15	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.56100E-009	1.60000E-009	5.89360E-009	3.45320E+000	7.58379E+002	7.60024E+002	1.64500E+000	5.82219E-001	7.98100E-001	1.46640E-009	1.89040E-009	2.81000E-011
63	13	11	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.03630E-009	1.70000E-009	5.48130E-009	3.47470E+000	7.65605E+002	7.67285E+002	1.67950E+000	5.80101E-001	7.99300E-001	1.71700E-009	2.01220E-009	8.62000E-010
67	11	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.24220E-009	1.50000E-009	8.15170E-009	3.47600E+000	7.78606E+002	7.80045E+002	1.43950E+000	5.75860E-001	7.98500E-001	1.26730E-009	1.83180E-009	8.71400E-010
71	9	11	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.75490E-009	1.70000E-009	3.71040E-009	3.47350E+000	7.85601E+002	7.87568E+002	1.96620E+000	5.56790E-001	7.99400E-001	1.57880E-009	1.92080E-009	1.33050E-009
75	7	11	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.08290E-009	1.70000E-009	2.08853E-008	3.51160E+000	7.06101E+002	7.11345E+002	5.24380E+000	5.72291E-001	8.01600E-001	1.77090E-009	1.73340E-009	5.15300E-010
81	7	13	1	1.31000E-002	-3.00000E-004	-5.00000E-004	3.47150E-009	1.70000E-009	6.71810E-009	3.48560E+000	7.74196E+002	7.76070E+002	1.87430E+000	5.60088E-001	7.99000E-001	1.53900E-009	1.96300E-009	2.34200E-010
85	9	13	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.78540E-009	1.50000E-009	2.40800E-009	3.47420E+000	7.69486E+002	7.71274E+002	1.78810E+000	5.71171E-001	7.98500E-001	1.50150E-009	2.14100E-009	9.55700E-010
89	11	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.13460E-009	1.40000E-009	2.97960E-009	3.48100E+000	7.66460E+002	7.67922E+002	1.46240E+000	5.75416E-001	7.98400E-001	1.26490E-009	1.88570E-009	7.77700E-010
93	13	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.33870E-009	1.60000E-009	6.17470E-009	3.48840E+000	7.58653E+002	7.60145E+002	1.49200E+000	5.84206E-001	7.99000E-001	1.60930E-009	1.59520E-009	9.37000E-011
97	15	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.20750E-009	1.50000E-009	3.64480E-009	3.46840E+000	7.58026E+002	7.59497E+002	1.47090E+000	5.85434E-001	7.98400E-001	1.65140E-009	1.67720E-009	1.58350E-009
101	17	13	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.48860E-009	1.90000E-009	6.91490E-009	3.47530E+000	7.57799E+002	7.59179E+002	1.37960E+000	5.81791E-001	7.99200E-001	1.48980E-009	1.84580E-009	5.62000E-011
105	19	13	1	1.33000E-002	-2.00000E-004	-6.00000E-004	6.13490E-009	1.60000E-009	2.27690E-009	3.47510E+000	7.56256E+002	7.57516E+002	1.26040E+000	5.76468E-001	7.99400E-001	1.68420E-009	1.69360E-009	6.93400E-010
109	21	13	1	1.33000E-002	-2.00000E-004	-6.00000E-004	4.27500E-009	1.60000E-009	3.27900E-010	3.46790E+000	7.67958E+002	7.69341E+002	1.38280E+000	5.69562E-001	7.98700E-001	1.72870E-009	1.90440E-009	7.68300E-010
112	23	13	1	1.31000E-002	-4.00000E-004	-8.00000E-004	3.98220E-009	1.40000E-009	3.46700E-010	3.47630E+000	7.81531E+002	7.83503E+002	1.97210E+000	5.46409E-001	7.98900E-001	1.80130E-009	1.83410E-009	1.05880E-009
115	23	15	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.75960E-009	1.70000E-009	5.34100E-010	3.48450E+000	7.86002E+002	7.87365E+002	1.36320E+000	5.58660E-001	7.99600E-001	1.65850E-009	1.70530E-009	9.08900E-010
119	21	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.86990E-009	1.90000E-009	1.16190E-009	3.47680E+000	7.66399E+002	7.67886E+002	1.48730E+000	5.75272E-001	7.98900E-001	1.59050E-009	1.83180E-009	1.22740E-009
123	19	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.47220E-009	2.00000E-009	2.04260E-009	3.48650E+000	7.61403E+002	7.63583E+002	2.17920E+000	5.76891E-001	7.99300E-001	1.69120E-009	1.88570E-009	1.52730E-009
127	17	15	1	1.32000E-002	-3.00000E-004	-6.00000E-004	6.37380E-009	1.80000E-009	4.78800E-009	3.45490E+000	7.55513E+002	7.57040E+002	1.52730E+000	5.75540E-001	7.98900E-001	1.66310E-009	1.88570E-009	1.02130E-009
131	15	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.30590E-009	2.00000E-009	4.76920E-009	3.44390E+000	7.55384E+002	7.56890E+002	1.50610E+000	5.76053E-001	7.97600E-001	1.63500E-009	1.84820E-009	7.40200E-010
