Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163410@CP
Wafer number	01
Date	2025/03/12
Time	16:37:07

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
70	10	10	1	1.32000E-002	2.50000E-003	2.10000E-003	4.01120E-009	1.80000E-009	3.18500E-010	3.46860E+000	7.84515E+002	7.86330E+002	1.81470E+000	5.58136E-001	7.95600E-001	1.45650E-009	1.79840E-009	1.08650E-009
74	8	10	1	1.32000E-002	2.40000E-003	2.10000E-003	4.48180E-009	1.80000E-009	2.20110E-009	3.49770E+000	7.61444E+002	7.64369E+002	2.92480E+000	5.56100E-001	7.96900E-001	1.69300E-009	2.01380E-009	4.68000E-011
77	6	12	3	1.35000E-002	2.40000E-003	1.90000E-003	1.38560E-005
80	8	12	1	1.31000E-002	2.40000E-003	2.00000E-003	3.81450E-009	1.50000E-009	4.73940E-009	3.47270E+000	7.80377E+002	7.82234E+002	1.85700E+000	5.51372E-001	7.96300E-001	1.36280E-009	1.89670E-009	2.05130E-009
84	10	12	1	1.32000E-002	2.40000E-003	2.10000E-003	4.77450E-009	1.80000E-009	4.14930E-009	3.46690E+000	7.67413E+002	7.68786E+002	1.37360E+000	5.71408E-001	7.95000E-001	1.59700E-009	1.92950E-009	6.56000E-011
88	12	12	1	1.32000E-002	2.40000E-003	2.00000E-003	6.50270E-009	2.10000E-009	5.09530E-009	3.46900E+000	7.59442E+002	7.60872E+002	1.42940E+000	5.73139E-001	7.95100E-001	1.56650E-009	1.76560E-009	2.69750E-009
92	14	12	1	1.32000E-002	2.50000E-003	2.00000E-003	6.69000E-009	1.70000E-009	2.71600E-010	3.46890E+000	7.60988E+002	7.62531E+002	1.54270E+000	5.74913E-001	7.95600E-001	1.49390E-009	2.03490E-009	2.62300E-010
96	16	12	1	1.32000E-002	2.40000E-003	2.10000E-003	6.87030E-009	1.80000E-009	2.36970E-009	3.46110E+000	7.64044E+002	7.65655E+002	1.61140E+000	5.72987E-001	7.95900E-001	1.44010E-009	2.07470E-009	8.24200E-010
100	18	12	1	1.33000E-002	2.40000E-003	2.10000E-003	6.45110E-009	1.80000E-009	2.24790E-009	3.46540E+000	7.62910E+002	7.65028E+002	2.11720E+000	5.65526E-001	7.96700E-001	1.24810E-009	1.99740E-009	1.11460E-009
104	20	12	1	1.31000E-002	2.50000E-003	2.10000E-003	5.31780E-009	1.90000E-009	5.52600E-010	3.45110E+000	7.63929E+002	7.65600E+002	1.67120E+000	5.66816E-001	7.97100E-001	1.66720E-009	2.04660E-009	3.75000E-011
108	22	12	1	1.33000E-002	2.40000E-003	2.10000E-003	4.19620E-009	1.90000E-009	6.18200E-010	3.45820E+000	7.81949E+002	7.83805E+002	1.85670E+000	5.58993E-001	7.97200E-001	1.41200E-009	1.86860E-009	1.31100E-010
114	24	14	1	1.32000E-002	2.40000E-003	2.10000E-003	3.22440E-009	1.60000E-009	2.06100E-010	3.46590E+000	7.74674E+002	7.76666E+002	1.99180E+000	5.51561E-001	7.97100E-001	1.31830E-009	1.88270E-009	1.85460E-009
118	22	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.43970E-009	1.90000E-009	9.17900E-010	3.46440E+000	7.72390E+002	7.73977E+002	1.58690E+000	5.65612E-001	7.96900E-001	1.63910E-009	2.14730E-009	1.47990E-009
122	20	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.36680E-009	1.80000E-009	6.18200E-010	3.47010E+000	7.60088E+002	7.61880E+002	1.79140E+000	5.60797E-001	7.96300E-001	1.53610E-009	1.94350E-009	7.39900E-010
126	18	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.94290E-009	1.90000E-009	4.60830E-009	3.47520E+000	7.58394E+002	7.62433E+002	4.03930E+000	5.66085E-001	7.97000E-001	1.62980E-009	2.07230E-009	5.71400E-010
130	16	14	1	1.33000E-002	2.40000E-003	2.10000E-003	7.19340E-009	1.80000E-009	1.78000E-010	3.45010E+000	7.55444E+002	7.58557E+002	3.11240E+000	5.67806E-001	7.95300E-001	1.64150E-009	1.80770E-009	1.60170E-009
134	14	14	1	1.32000E-002	2.40000E-003	2.10000E-003	7.30110E-009	1.90000E-009	1.22700E-009	3.45450E+000	7.59418E+002	7.60895E+002	1.47660E+000	5.72362E-001	7.95200E-001	1.70000E-009	2.02780E-009	1.31130E-009
138	12	14	1	1.31000E-002	2.50000E-003	2.10000E-003	7.43460E-009	1.70000E-009	3.75590E-009	3.47540E+000	7.61688E+002	7.63170E+002	1.48250E+000	5.67139E-001	7.95600E-001	1.48690E-009	1.84520E-009	2.29480E-009
142	10	14	1	1.33000E-002	2.40000E-003	2.10000E-003	5.75100E-009	1.90000E-009	4.29920E-009	3.46760E+000	7.62786E+002	7.64270E+002	1.48380E+000	5.60191E-001	7.95300E-001	1.69530E-009	1.89440E-009	1.57360E-009
146	8	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.23600E-009	2.00000E-009	2.55700E-009	3.47660E+000	7.79388E+002	7.82531E+002	3.14280E+000	5.63228E-001	7.95900E-001	1.57120E-009	1.90140E-009	9.17900E-010
149	6	14	1	1.35000E-002	2.40000E-003	1.90000E-003	4.29220E-009	1.70000E-009	5.35760E-009	3.53150E+000	7.41722E+002	7.44913E+002	3.19060E+000	5.61633E-001	7.98800E-001	1.81480E-009	1.82180E-009	4.68000E-011
152	6	16	1	1.32000E-002	2.40000E-003	2.00000E-003	4.86820E-009	1.50000E-009	2.10750E-009	3.51120E+000	7.69502E+002	7.71861E+002	2.35960E+000	5.55578E-001	7.97500E-001	2.01380E-009	2.03720E-009	2.81000E-011
156	8	16	1	1.32000E-002	2.40000E-003	2.10000E-003	4.50060E-009	1.70000E-009	1.67660E-009	3.47680E+000	7.70510E+002	7.72274E+002	1.76390E+000	5.70522E-001	7.96800E-001	1.73750E-009	1.95520E-009	4.02800E-010
160	10	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.58700E-009	1.70000E-009	5.05800E-010	3.47800E+000	7.52805E+002	7.54414E+002	1.60940E+000	5.68443E-001	7.97100E-001	1.56890E-009	1.94120E-009	1.90140E-009
164	12	16	1	1.32000E-002	2.40000E-003	2.10000E-003	7.48610E-009	2.00000E-009	1.90140E-009	3.47330E+000	7.61999E+002	7.63401E+002	1.40140E+000	5.68779E-001	7.96300E-001	1.59700E-009	2.15430E-009	6.08800E-010
168	14	16	1	1.32000E-002	2.40000E-003	2.00000E-003	7.37840E-009	2.00000E-009	2.71600E-010	3.44250E+000	7.60115E+002	7.61893E+002	1.77740E+000	5.71482E-001	7.94900E-001	1.61340E-009	1.98800E-009	1.49900E-010
172	16	16	1	1.32000E-002	2.50000E-003	2.00000E-003	6.85860E-009	1.80000E-009	5.62000E-011	3.44280E+000	7.58110E+002	7.59980E+002	1.87000E+000	5.69470E-001	7.94900E-001	1.49390E-009	2.09110E-009	1.10520E-009
176	18	16	1	1.32000E-002	2.50000E-003	2.10000E-003	7.07400E-009	1.90000E-009	1.59200E-010	3.45940E+000	7.67598E+002	7.69183E+002	1.58500E+000	5.60966E-001	7.96700E-001	1.74450E-009	2.31350E-009	2.19170E-009
180	20	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.53310E-009	1.70000E-009	4.30900E-010	3.46630E+000	7.62406E+002	7.64848E+002	2.44210E+000	5.63928E-001	7.96900E-001	1.55480E-009	2.02780E-009	2.06100E-010
184	22	16	1	1.32000E-002	2.40000E-003	2.10000E-003	5.02040E-009	1.70000E-009	2.02320E-009	3.46600E+000	7.70318E+002	7.71728E+002	1.41050E+000	5.69608E-001	7.96700E-001	2.18000E-009	1.95520E-009	4.87060E-009
188	24	16	1	1.32000E-002	2.40000E-003	2.10000E-003	3.16590E-009	1.80000E-009	5.33900E-010	3.44060E+000	7.80304E+002	7.82336E+002	2.03160E+000	5.50233E-001	7.96800E-001	1.55950E-009	1.84050E-009	7.39900E-010
192	24	18	1	1.32000E-002	2.40000E-003	2.00000E-003	3.83560E-009	2.00000E-009	4.68300E-010	3.41810E+000	7.81031E+002	7.83043E+002	2.01200E+000	5.48772E-001	7.96600E-001	1.81010E-009	1.86390E-009	1.89200E-009
196	22	18	1	1.31000E-002	2.50000E-003	2.10000E-003	4.93850E-009	1.80000E-009	7.77400E-010	3.45730E+000	7.72693E+002	7.74165E+002	1.47200E+000	5.68598E-001	7.97000E-001	1.70000E-009	2.09570E-009	1.79840E-009
200	20	18	1	1.33000E-002	2.50000E-003	2.00000E-003	6.54710E-009	2.10000E-009	1.40500E-010	3.46660E+000	7.68442E+002	7.70342E+002	1.90100E+000	5.64941E-001	7.97000E-001	1.88730E-009	1.92950E-009	1.70470E-009
204	18	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.51200E-009	1.80000E-009	2.26670E-009	3.45850E+000	7.67536E+002	7.69191E+002	1.65520E+000	5.60441E-001	7.96400E-001	1.58060E-009	1.85220E-009	1.01160E-009
208	16	18	1	1.32000E-002	2.40000E-003	2.10000E-003	6.80710E-009	2.00000E-009	8.89800E-010	3.44150E+000	7.65460E+002	7.67565E+002	2.10430E+000	5.58713E-001	7.94200E-001	1.82650E-009	2.17070E-009	1.08650E-009
212	14	18	1	1.32000E-002	2.50000E-003	2.10000E-003	7.18410E-009	1.70000E-009	1.49860E-009	3.44070E+000	7.62673E+002	7.64093E+002	1.42090E+000	5.68786E-001	7.95000E-001	1.46580E-009	1.83820E-009	5.33900E-010
216	12	18	1	1.32000E-002	2.50000E-003	2.00000E-003	7.72970E-009	2.00000E-009	2.92230E-009	3.46930E+000	7.66404E+002	7.67902E+002	1.49730E+000	5.65158E-001	7.96500E-001	1.48690E-009	1.92250E-009	1.56420E-009
220	10	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.78600E-009	1.80000E-009	4.68000E-011	3.47750E+000	7.56387E+002	7.58849E+002	2.46170E+000	5.67985E-001	7.97200E-001	1.38390E-009	1.73280E-009	6.56000E-011
224	8	18	1	1.31000E-002	2.50000E-003	2.10000E-003	4.35770E-009	1.90000E-009	7.77400E-010	3.47540E+000	7.69501E+002	7.71095E+002	1.59350E+000	5.71615E-001	7.96700E-001	1.62740E-009	1.89670E-009	5.99500E-010
227	6	18	1	1.35000E-002	2.40000E-003	1.90000E-003	3.95500E-009	1.80000E-009	1.12400E-010	3.51650E+000	7.69000E+002	7.71327E+002	2.32650E+000	5.56908E-001	7.98900E-001	2.18470E-009	2.09810E-009	5.62000E-010
229	6	20	1	1.36000E-002	2.30000E-003	2.00000E-003	3.66460E-009	1.60000E-009	1.49900E-010	3.52620E+000	7.52716E+002	7.55704E+002	2.98880E+000	5.63734E-001	7.98800E-001	1.88730E-009	2.01380E-009	8.24200E-010
232	8	20	1	1.33000E-002	2.50000E-003	2.00000E-003	4.50060E-009	1.80000E-009	9.74100E-010	3.47120E+000	7.70878E+002	7.72689E+002	1.81130E+000	5.70490E-001	7.97100E-001	1.61570E-009	1.70470E-009	4.12100E-010
236	10	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.40430E-009	1.80000E-009	2.51960E-009	3.47230E+000	7.54743E+002	7.56293E+002	1.55030E+000	5.71693E-001	7.97100E-001	1.49630E-009	1.96930E-009	1.09590E-009
240	12	20	1	1.31000E-002	2.40000E-003	2.10000E-003	7.65710E-009	2.00000E-009	2.78180E-009	3.46520E+000	7.60269E+002	7.61839E+002	1.57040E+000	5.71006E-001	7.97100E-001	1.78670E-009	2.04660E-009	1.82650E-009
244	14	20	1	1.32000E-002	2.50000E-003	2.10000E-003	7.73670E-009	1.70000E-009	1.70470E-009	3.44770E+000	7.59637E+002	7.60952E+002	1.31460E+000	5.69143E-001	7.94600E-001	1.60630E-009	1.88030E-009	4.12100E-010
248	16	20	1	1.32000E-002	2.50000E-003	2.10000E-003	7.10450E-009	1.90000E-009	2.09810E-009	3.44550E+000	7.60499E+002	7.62037E+002	1.53760E+000	5.69337E-001	7.95000E-001	1.70470E-009	2.06530E-009	7.77400E-010
252	18	20	1	1.31000E-002	2.50000E-003	2.20000E-003	7.32220E-009	1.90000E-009	1.85460E-009	3.46620E+000	7.70072E+002	7.71587E+002	1.51570E+000	5.62495E-001	7.96600E-001	1.68130E-009	2.28540E-009	1.92010E-009
256	20	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.48630E-009	1.60000E-009	1.87000E-011	3.46010E+000	7.66979E+002	7.68974E+002	1.99490E+000	5.64338E-001	7.96800E-001	1.44480E-009	1.67430E-009	9.17900E-010
260	22	20	1	1.32000E-002	2.50000E-003	2.10000E-003	4.38580E-009	1.90000E-009	1.62040E-009	3.44050E+000	7.76301E+002	7.77767E+002	1.46620E+000	5.68227E-001	7.96600E-001	1.67190E-009	2.03490E-009	4.49600E-010
267	22	22	1	1.32000E-002	2.40000E-003	2.00000E-003	4.22430E-009	1.80000E-009	9.08500E-010	3.46850E+000	7.80013E+002	7.81395E+002	1.38220E+000	5.64797E-001	7.96600E-001	1.62270E-009	2.12850E-009	5.05800E-010
271	20	22	1	1.32000E-002	2.50000E-003	2.00000E-003	5.96170E-009	2.00000E-009	2.81000E-010	3.46370E+000	7.69045E+002	7.70541E+002	1.49590E+000	5.66468E-001	7.96700E-001	1.71410E-009	2.02080E-009	1.46120E-009
275	18	22	1	1.31000E-002	2.50000E-003	2.10000E-003	6.27320E-009	1.80000E-009	6.74400E-010	3.47490E+000	7.72933E+002	7.74622E+002	1.68890E+000	5.63889E-001	7.97000E-001	1.42370E-009	1.98570E-009	1.81710E-009
279	16	22	1	1.32000E-002	2.50000E-003	2.10000E-003	7.48380E-009	1.80000E-009	7.96100E-010	3.46350E+000	7.65595E+002	7.67069E+002	1.47390E+000	5.66785E-001	7.96100E-001	1.54310E-009	1.90140E-009	5.90100E-010
283	14	22	1	1.33000E-002	2.50000E-003	2.00000E-003	7.59390E-009	1.90000E-009	2.43500E-010	3.46730E+000	7.61130E+002	7.62457E+002	1.32750E+000	5.69839E-001	7.96700E-001	1.79370E-009	2.06060E-009	1.62980E-009
287	12	22	1	1.32000E-002	2.50000E-003	2.00000E-003	7.78120E-009	1.70000E-009	1.73280E-009	3.46900E+000	7.52445E+002	7.54362E+002	1.91740E+000	5.70665E-001	7.97000E-001	1.46580E-009	2.12620E-009	1.33940E-009
291	10	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.01560E-009	1.80000E-009	2.62300E-010	3.47080E+000	7.61011E+002	7.62798E+002	1.78650E+000	5.72225E-001	7.97000E-001	1.50800E-009	2.18240E-009	1.47990E-009
295	8	22	1	1.32000E-002	2.40000E-003	2.00000E-003	4.55910E-009	1.80000E-009	1.15210E-009	3.46970E+000	7.82833E+002	7.84754E+002	1.92080E+000	5.58559E-001	7.97200E-001	1.41900E-009	1.94820E-009	1.00220E-009
298	8	24	1	1.34000E-002	2.40000E-003	1.90000E-003	4.04160E-009	1.90000E-009	9.27300E-010	3.48690E+000	7.73676E+002	7.75697E+002	2.02170E+000	5.54865E-001	7.98100E-001	2.23160E-009	2.13790E-009	1.03000E-010
301	10	24	1	1.31000E-002	2.50000E-003	2.10000E-003	5.32950E-009	1.60000E-009	6.55700E-010	3.47010E+000	7.69023E+002	7.70756E+002	1.73300E+000	5.70445E-001	7.97600E-001	1.53140E-009	1.96230E-009	5.90100E-010
305	12	24	1	1.32000E-002	2.60000E-003	2.10000E-003	6.50730E-009	1.80000E-009	1.49900E-010	3.46550E+000	7.56208E+002	7.57806E+002	1.59800E+000	5.73139E-001	7.96900E-001	1.57120E-009	2.04420E-009	3.46600E-010
309	14	24	1	1.31000E-002	2.50000E-003	2.10000E-003	7.03190E-009	1.90000E-009	2.36030E-009	3.46160E+000	7.58912E+002	7.60471E+002	1.55880E+000	5.66049E-001	7.96500E-001	1.50100E-009	1.70000E-009	4.59000E-010
313	16	24	1	1.32000E-002	2.50000E-003	2.10000E-003	6.20290E-009	2.00000E-009	2.44460E-009	3.46160E+000	7.64092E+002	7.65568E+002	1.47600E+000	5.58664E-001	7.96200E-001	1.75390E-009	1.92250E-009	1.73280E-009
317	18	24	1	1.32000E-002	2.50000E-003	2.00000E-003	5.26860E-009	2.10000E-009	1.22700E-009	3.46920E+000	7.69232E+002	7.71372E+002	2.14020E+000	5.65511E-001	7.97600E-001	1.73050E-009	2.03250E-009	1.53610E-009
321	20	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.68090E-009	1.70000E-009	4.02800E-010	3.46560E+000	7.75743E+002	7.77556E+002	1.81370E+000	5.67326E-001	7.97400E-001	1.41430E-009	1.78900E-009	1.68600E-010
325	22	24	1	1.33000E-002	2.50000E-003	2.00000E-003	4.47480E-009	2.10000E-009	6.55700E-010	3.45430E+000	7.80936E+002	7.82792E+002	1.85590E+000	5.50648E-001	7.96700E-001	1.62270E-009	1.92710E-009	2.52900E-010
328	20	26	1	1.33000E-002	2.40000E-003	2.00000E-003	4.80260E-009	1.80000E-009	8.61700E-010	3.44930E+000	7.80746E+002	7.82749E+002	2.00350E+000	5.53096E-001	7.96500E-001	1.77730E-009	2.09810E-009	4.77700E-010
331	18	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.52170E-009	1.80000E-009	1.56420E-009	3.47100E+000	7.78154E+002	7.79498E+002	1.34370E+000	5.63873E-001	7.97500E-001	1.74450E-009	2.22690E-009	2.99700E-010
335	16	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.74880E-009	1.90000E-009	9.64700E-010	3.46230E+000	7.69870E+002	7.71974E+002	2.10340E+000	5.60306E-001	7.97500E-001	1.44240E-009	1.72810E-009	1.71410E-009
339	14	26	1	1.31000E-002	2.50000E-003	2.10000E-003	5.29200E-009	2.00000E-009	9.64700E-010	3.45260E+000	7.69301E+002	7.70824E+002	1.52290E+000	5.66578E-001	7.97300E-001	1.66490E-009	2.01610E-009	5.62000E-010
343	12	26	1	1.32000E-002	2.50000E-003	2.00000E-003	5.19140E-009	1.80000E-009	2.24800E-010	3.46170E+000	7.74030E+002	7.75713E+002	1.68270E+000	5.66124E-001	7.97700E-001	1.62510E-009	1.84750E-009	1.65790E-009
347	10	26	1	1.31000E-002	2.40000E-003	2.00000E-003	4.48650E-009	2.10000E-009	1.63910E-009	3.45830E+000	7.76745E+002	7.78622E+002	1.87670E+000	5.53152E-001	7.98800E-001	2.06530E-009	1.99740E-009	5.80700E-010
349	12	28	1	1.45000E-002	2.30000E-003	1.90000E-003	4.90800E-009	1.20000E-009	3.63420E-009	3.47040E+000	7.64957E+002	7.67055E+002	2.09740E+000	5.56676E-001	7.97300E-001	2.31820E-009	1.33240E-009	1.78000E-010
351	14	28	1	1.34000E-002	2.40000E-003	2.00000E-003	4.20320E-009	1.50000E-009	1.51830E-008	3.45500E+000	7.74463E+002	7.76506E+002	2.04290E+000	5.53135E-001	7.97800E-001	2.03250E-009	1.76560E-009	2.14490E-009
353	16	28	1	1.34000E-002	2.40000E-003	2.00000E-003	3.94330E-009	1.90000E-009	2.79214E-008	3.45510E+000	7.77549E+002	7.79604E+002	2.05490E+000	5.50422E-001	7.97300E-001	2.00910E-009	1.84990E-009	1.78900E-009

1	15	5	3	1.28000E-002	-6.00000E-004	-9.00000E-004	1.39300E-005
2	19	7	1	1.28000E-002	-4.00000E-004	-8.00000E-004	3.97040E-009	1.00000E-009	4.83480E-009	3.47320E+000	7.67369E+002	7.69249E+002	1.87990E+000	5.56174E-001	8.00200E-001	2.52280E-009	1.18530E-009	9.93200E-010
5	17	7	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.32630E-009	1.50000E-009	7.08360E-009	3.45480E+000	7.74859E+002	7.77621E+002	2.76140E+000	5.56372E-001	7.99500E-001	1.39380E-009	1.81310E-009	6.65300E-010
9	15	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.52070E-009	1.60000E-009	4.48810E-009	3.45370E+000	7.76337E+002	7.79336E+002	2.99880E+000	5.57299E-001	7.99300E-001	1.37030E-009	1.86690E-009	5.52800E-010
13	13	7	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.45040E-009	1.50000E-009	2.64230E-009	3.46010E+000	7.75994E+002	7.78584E+002	2.59020E+000	5.54077E-001	7.99800E-001	1.63270E-009	1.90910E-009	1.49900E-010
16	11	7	1	1.35000E-002	-3.00000E-004	-6.00000E-004	3.34970E-009	1.70000E-009	6.08100E-009	3.50890E+000	7.59473E+002	7.62347E+002	2.87410E+000	5.58983E-001	7.99400E-001	1.67020E-009	1.87400E-009	4.87200E-010
22	9	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.21150E-009	1.80000E-009	1.89270E-009	3.49770E+000	7.69164E+002	7.71270E+002	2.10610E+000	5.55622E-001	7.98500E-001	1.67020E-009	1.92550E-009	7.49600E-010
26	11	9	1	1.31000E-002	-3.00000E-004	-5.00000E-004	3.63310E-009	1.50000E-009	6.11850E-009	3.47050E+000	7.86812E+002	7.87504E+002	6.91700E-001	5.54046E-001	7.98500E-001	1.36560E-009	1.67720E-009	4.59100E-010
30	13	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.31010E-009	1.70000E-009	5.61250E-009	3.46560E+000	7.76792E+002	7.78176E+002	1.38360E+000	5.70475E-001	7.97300E-001	1.51090E-009	1.91610E-009	7.87100E-010
34	15	9	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.57950E-009	1.70000E-009	7.25220E-009	3.45190E+000	7.67738E+002	7.69246E+002	1.50760E+000	5.76636E-001	7.98500E-001	1.39140E-009	1.81310E-009	6.65300E-010
38	17	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.16960E-009	1.70000E-009	6.02480E-009	3.43440E+000	7.67374E+002	7.69013E+002	1.63830E+000	5.71747E-001	7.99500E-001	1.48750E-009	2.07310E-009	1.03070E-009
42	19	9	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.59570E-009	1.50000E-009	3.73850E-009	3.45190E+000	7.77446E+002	7.79131E+002	1.68470E+000	5.65124E-001	7.99800E-001	1.36330E-009	1.87860E-009	5.43400E-010
44	21	9	1	1.29000E-002	-4.00000E-004	-7.00000E-004	3.87210E-009	1.00000E-009	3.98220E-009	3.45950E+000	7.75790E+002	7.78355E+002	2.56480E+000	5.50875E-001	7.99200E-001	2.66340E-009	1.33990E-009	3.84200E-010
47	21	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.24900E-009	1.60000E-009	8.05800E-010	3.45840E+000	7.76272E+002	7.77993E+002	1.72110E+000	5.64058E-001	7.99600E-001	1.33050E-009	1.67950E-009	2.00510E-009
51	19	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.97070E-009	1.70000E-009	1.93950E-009	3.44640E+000	7.58261E+002	7.59793E+002	1.53210E+000	5.72958E-001	7.99400E-001	1.28370E-009	2.13630E-009	1.51790E-009
55	17	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.88420E-009	1.50000E-009	6.27780E-009	3.45460E+000	7.55702E+002	7.57265E+002	1.56310E+000	5.72177E-001	7.98700E-001	1.36800E-009	1.75680E-009	7.68300E-010
59	15	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.72730E-009	1.50000E-009	5.76240E-009	3.45600E+000	7.56907E+002	7.58595E+002	1.68800E+000	5.75646E-001	7.97500E-001	1.35160E-009	1.77790E-009	7.49600E-010
63	13	11	1	1.31000E-002	-2.00000E-004	-6.00000E-004	5.34550E-009	1.40000E-009	3.71040E-009	3.46620E+000	7.62770E+002	7.64339E+002	1.56910E+000	5.72431E-001	7.97800E-001	1.18760E-009	1.81070E-009	8.05800E-010
67	11	11	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.45300E-009	1.60000E-009	6.55890E-009	3.47890E+000	7.73937E+002	7.75332E+002	1.39580E+000	5.70032E-001	7.97500E-001	1.27900E-009	1.82710E-009	8.24500E-010
71	9	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.67300E-009	1.70000E-009	5.20020E-009	3.47390E+000	7.84418E+002	7.85727E+002	1.30890E+000	5.54901E-001	7.99100E-001	1.56710E-009	1.64670E-009	1.16190E-009
75	7	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.69190E-009	1.70000E-009	2.67320E-008	3.52000E+000	7.19895E+002	7.24333E+002	4.43860E+000	5.59695E-001	8.01400E-001	1.78030E-009	1.79670E-009	8.99500E-010
81	7	13	1	1.31000E-002	-3.00000E-004	-5.00000E-004	3.34270E-009	1.50000E-009	4.63800E-009	3.49450E+000	7.75357E+002	7.77242E+002	1.88490E+000	5.51396E-001	7.98200E-001	1.35860E-009	1.92550E-009	1.59300E-010
85	9	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.38510E-009	1.50000E-009	5.30330E-009	3.47510E+000	7.65720E+002	7.67351E+002	1.63100E+000	5.66615E-001	7.97600E-001	1.60220E-009	1.79670E-009	5.80900E-010
89	11	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.73670E-009	1.90000E-009	8.71390E-009	3.48270E+000	7.66746E+002	7.68407E+002	1.66110E+000	5.64125E-001	7.97700E-001	1.44290E-009	1.81070E-009	3.56100E-010
93	13	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.70170E-009	1.60000E-009	3.85100E-009	3.48890E+000	7.62969E+002	7.64497E+002	1.52770E+000	5.71572E-001	7.98400E-001	1.46640E-009	1.96060E-009	0.00000E+000
97	15	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.91960E-009	1.60000E-009	1.49920E-009	3.46790E+000	7.62599E+002	7.64337E+002	1.73780E+000	5.74918E-001	7.98600E-001	1.49920E-009	1.92310E-009	8.52700E-010
101	17	13	1	1.33000E-002	-3.00000E-004	-5.00000E-004	6.85630E-009	1.60000E-009	7.05550E-009	3.46600E+000	7.61153E+002	7.62744E+002	1.59080E+000	5.71393E-001	7.98400E-001	1.22510E-009	1.92080E-009	1.87000E-011
105	19	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.33400E-009	1.70000E-009	2.12690E-009	3.45690E+000	7.52600E+002	7.54136E+002	1.53630E+000	5.65548E-001	7.99200E-001	1.41950E-009	1.80600E-009	1.05880E-009
109	21	13	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.57010E-009	1.90000E-009	1.87400E-009	3.45800E+000	7.64360E+002	7.65732E+002	1.37230E+000	5.59486E-001	7.98600E-001	1.38200E-009	1.85050E-009	1.26490E-009
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.72450E-009	1.40000E-009	2.99800E-010	3.47610E+000	7.82345E+002	7.84522E+002	2.17730E+000	5.50177E-001	7.99500E-001	2.02150E-009	1.68890E-009	2.11760E-009
115	23	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.71750E-009	1.50000E-009	1.05880E-009	3.47650E+000	7.87250E+002	7.88914E+002	1.66320E+000	5.57429E-001	7.99700E-001	1.38440E-009	1.80840E-009	1.73340E-009
119	21	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.38290E-009	1.50000E-009	1.15250E-009	3.46600E+000	7.64452E+002	7.66183E+002	1.73120E+000	5.64858E-001	7.98800E-001	1.63270E-009	1.89970E-009	1.42420E-009
123	19	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.73920E-009	1.80000E-009	2.49240E-009	3.46850E+000	7.61255E+002	7.62715E+002	1.46030E+000	5.67306E-001	7.98900E-001	1.49680E-009	1.88800E-009	8.33900E-010
