Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-165428@CP
Wafer number	06
Date	2025/03/12
Time	16:57:26

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
74	8	10	1	1.32000E-002	2.40000E-003	2.00000E-003	4.61530E-009	1.90000E-009	1.40500E-010	3.51510E+000	7.50155E+002	7.54115E+002	3.95970E+000	5.66468E-001	7.96200E-001	1.89440E-009	2.31120E-009	9.46000E-010
77	6	12	3	1.35000E-002	2.30000E-003	2.00000E-003	1.38580E-005
80	8	12	1	1.33000E-002	2.40000E-003	2.10000E-003	4.21720E-009	1.70000E-009	1.91080E-009	3.46220E+000	7.82844E+002	7.84060E+002	1.21670E+000	5.62174E-001	7.94700E-001	1.60170E-009	1.82180E-009	9.64700E-010
84	10	12	1	1.33000E-002	2.30000E-003	2.00000E-003	4.86590E-009	2.00000E-009	3.27800E-010	3.47160E+000	7.70033E+002	7.71459E+002	1.42550E+000	5.82123E-001	7.94300E-001	1.68600E-009	2.05590E-009	9.92800E-010
88	12	12	1	1.32000E-002	2.40000E-003	2.00000E-003	6.22870E-009	2.10000E-009	7.11900E-010	3.46740E+000	7.58438E+002	7.60046E+002	1.60800E+000	5.87082E-001	7.94800E-001	1.77030E-009	1.93180E-009	8.61700E-010
92	14	12	1	1.32000E-002	2.50000E-003	2.10000E-003	6.44180E-009	1.80000E-009	2.24800E-010	3.45580E+000	7.55833E+002	7.57815E+002	1.98210E+000	5.88278E-001	7.95500E-001	1.52440E-009	1.82880E-009	1.47990E-009
96	16	12	1	1.33000E-002	2.50000E-003	2.00000E-003	6.72510E-009	1.90000E-009	1.75150E-009	3.46440E+000	7.58117E+002	7.59720E+002	1.60310E+000	5.88766E-001	7.95400E-001	1.55250E-009	2.08640E-009	4.12100E-010
100	18	12	1	1.32000E-002	2.50000E-003	2.00000E-003	6.53780E-009	1.80000E-009	2.07940E-009	3.47120E+000	7.60934E+002	7.62637E+002	1.70220E+000	5.81484E-001	7.96200E-001	1.72340E-009	1.94120E-009	1.34880E-009
104	20	12	1	1.33000E-002	2.60000E-003	2.10000E-003	5.19840E-009	1.70000E-009	4.21500E-010	3.46040E+000	7.69240E+002	7.71065E+002	1.82530E+000	5.79457E-001	7.96600E-001	1.58530E-009	2.11210E-009	4.30900E-010
108	22	12	1	1.32000E-002	2.50000E-003	2.10000E-003	4.46310E-009	1.80000E-009	3.17520E-009	3.45890E+000	7.83102E+002	7.84543E+002	1.44100E+000	5.61133E-001	7.95700E-001	1.54550E-009	2.21520E-009	1.42370E-009
114	24	14	1	1.32000E-002	2.50000E-003	2.00000E-003	3.51010E-009	1.60000E-009	3.49370E-009	3.46710E+000	7.74942E+002	7.76826E+002	1.88450E+000	5.45705E-001	7.95600E-001	1.61100E-009	2.14960E-009	1.55480E-009
118	22	14	1	1.31000E-002	2.50000E-003	2.00000E-003	4.57790E-009	2.00000E-009	1.10520E-009	3.45800E+000	7.80168E+002	7.81598E+002	1.42980E+000	5.68058E-001	7.96300E-001	1.72810E-009	1.92480E-009	1.76090E-009
122	20	14	1	1.32000E-002	2.50000E-003	2.10000E-003	5.56370E-009	2.00000E-009	9.64700E-010	3.46540E+000	7.66685E+002	7.68125E+002	1.43980E+000	5.71167E-001	7.96100E-001	1.66960E-009	2.26670E-009	1.18950E-009
126	18	14	1	1.32000E-002	2.50000E-003	2.10000E-003	6.61040E-009	2.00000E-009	4.38350E-009	3.46930E+000	7.65846E+002	7.67591E+002	1.74450E+000	5.78437E-001	7.95700E-001	1.70240E-009	2.22690E-009	1.82650E-009
130	16	14	1	1.32000E-002	2.50000E-003	2.10000E-003	6.79070E-009	1.70000E-009	1.81710E-009	3.45400E+000	7.64230E+002	7.66008E+002	1.77840E+000	5.82786E-001	7.95100E-001	1.52670E-009	2.13320E-009	1.06780E-009
134	14	14	1	1.33000E-002	2.50000E-003	2.10000E-003	6.98270E-009	1.80000E-009	2.26670E-009	3.44440E+000	7.57396E+002	7.58733E+002	1.33670E+000	5.88377E-001	7.95400E-001	1.50330E-009	2.20110E-009	1.28320E-009
138	12	14	1	1.32000E-002	2.50000E-003	2.10000E-003	7.07400E-009	1.80000E-009	1.28320E-009	3.46300E+000	7.57322E+002	7.59050E+002	1.72740E+000	5.82891E-001	7.94500E-001	1.28550E-009	1.96700E-009	8.80400E-010
142	10	14	1	1.33000E-002	2.50000E-003	2.00000E-003	5.58710E-009	2.10000E-009	1.12400E-010	3.46870E+000	7.59111E+002	7.60646E+002	1.53540E+000	5.78122E-001	7.93800E-001	1.59700E-009	2.19880E-009	1.29260E-009
146	8	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.77450E-009	1.80000E-009	1.33000E-009	3.47690E+000	7.79258E+002	7.80880E+002	1.62140E+000	5.73977E-001	7.94400E-001	1.36980E-009	2.03250E-009	8.61700E-010
149	6	14	1	1.35000E-002	2.40000E-003	1.90000E-003	4.72300E-009	1.90000E-009	5.79780E-009	3.54420E+000	7.38159E+002	7.42408E+002	4.24960E+000	5.72674E-001	7.98400E-001	1.98330E-009	2.13790E-009	4.77700E-010
152	6	16	1	1.32000E-002	2.50000E-003	2.00000E-003	4.75350E-009	1.40000E-009	5.99500E-010	3.51770E+000	7.70887E+002	7.72779E+002	1.89210E+000	5.66461E-001	7.97000E-001	1.85460E-009	2.04420E-009	4.21500E-010
156	8	16	1	1.32000E-002	2.50000E-003	2.10000E-003	4.52400E-009	1.80000E-009	3.27800E-010	3.47890E+000	7.75693E+002	7.77124E+002	1.43070E+000	5.78430E-001	7.95500E-001	1.69530E-009	2.30410E-009	1.92950E-009
160	10	16	1	1.32000E-002	2.50000E-003	2.10000E-003	5.87740E-009	1.60000E-009	9.64700E-010	3.47380E+000	7.54144E+002	7.55883E+002	1.73920E+000	5.82961E-001	7.95400E-001	1.41670E-009	2.06060E-009	1.03970E-009
164	12	16	1	1.32000E-002	2.50000E-003	2.00000E-003	7.06460E-009	1.70000E-009	8.99200E-010	3.45550E+000	7.55665E+002	7.57133E+002	1.46720E+000	5.83062E-001	7.94600E-001	1.73510E-009	1.90840E-009	3.74700E-010
168	14	16	1	1.32000E-002	2.50000E-003	2.00000E-003	6.57290E-009	2.10000E-009	2.06100E-010	3.43200E+000	7.57867E+002	7.59372E+002	1.50530E+000	5.79206E-001	7.95100E-001	1.98330E-009	1.77730E-009	8.05500E-010
172	16	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.70870E-009	1.80000E-009	1.36750E-009	3.43840E+000	7.62636E+002	7.64395E+002	1.75880E+000	5.71761E-001	7.94500E-001	1.68130E-009	2.08640E-009	3.18500E-010
176	18	16	1	1.31000E-002	2.50000E-003	2.10000E-003	6.57990E-009	2.00000E-009	3.91520E-009	3.45630E+000	7.67143E+002	7.68852E+002	1.70930E+000	5.73623E-001	7.96000E-001	1.74220E-009	1.86630E-009	2.20110E-009
180	20	16	1	1.32000E-002	2.50000E-003	2.00000E-003	6.05540E-009	1.80000E-009	2.81000E-010	3.46170E+000	7.62292E+002	7.64716E+002	2.42480E+000	5.75017E-001	7.96400E-001	1.59700E-009	2.09810E-009	4.40200E-010
184	22	16	1	1.32000E-002	2.50000E-003	2.10000E-003	4.59190E-009	1.90000E-009	2.08870E-009	3.46000E+000	7.78403E+002	7.79844E+002	1.44050E+000	5.76699E-001	7.96400E-001	1.69530E-009	2.20810E-009	7.96100E-010
188	24	16	1	1.33000E-002	2.40000E-003	2.10000E-003	3.59200E-009	1.80000E-009	1.64850E-009	3.45540E+000	7.82025E+002	7.83866E+002	1.84060E+000	5.55011E-001	7.96100E-001	1.52440E-009	2.09110E-009	1.58290E-009
192	24	18	1	1.32000E-002	2.50000E-003	2.00000E-003	3.97140E-009	1.90000E-009	1.96700E-010	3.44140E+000	7.84394E+002	7.86369E+002	1.97540E+000	5.55109E-001	7.96300E-001	1.55950E-009	2.23620E-009	1.42370E-009
196	22	18	1	1.32000E-002	2.50000E-003	2.10000E-003	4.74640E-009	1.60000E-009	1.15210E-009	3.41680E+000	7.79167E+002	7.80690E+002	1.52290E+000	5.77493E-001	7.96300E-001	1.31360E-009	2.02320E-009	1.21760E-009
200	20	18	1	1.32000E-002	2.60000E-003	2.10000E-003	5.83300E-009	1.90000E-009	5.43300E-010	3.46160E+000	7.66236E+002	7.68164E+002	1.92780E+000	5.78118E-001	7.96800E-001	1.82650E-009	2.06530E-009	1.08650E-009
204	18	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.66890E-009	1.80000E-009	3.99950E-009	3.45370E+000	7.67393E+002	7.68968E+002	1.57570E+000	5.72526E-001	7.95900E-001	1.40500E-009	1.72340E-009	1.67660E-009
208	16	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.50730E-009	1.80000E-009	7.96100E-010	3.43690E+000	7.65379E+002	7.67355E+002	1.97550E+000	5.56240E-001	7.94500E-001	1.61100E-009	2.12380E-009	1.24570E-009
212	14	18	1	1.32000E-002	2.50000E-003	2.00000E-003	6.92650E-009	2.10000E-009	1.09590E-009	3.43480E+000	7.59498E+002	7.60912E+002	1.41360E+000	5.75286E-001	7.95400E-001	1.59230E-009	2.09570E-009	5.71400E-010
216	12	18	1	1.32000E-002	2.50000E-003	2.00000E-003	6.77660E-009	1.70000E-009	1.23640E-009	3.45320E+000	7.59925E+002	7.61443E+002	1.51770E+000	5.80531E-001	7.94900E-001	1.55950E-009	2.03250E-009	1.32070E-009
220	10	18	1	1.32000E-002	2.60000E-003	2.10000E-003	6.35510E-009	1.90000E-009	2.80990E-009	3.47200E+000	7.53251E+002	7.54976E+002	1.72450E+000	5.83437E-001	7.95700E-001	1.77730E-009	2.23160E-009	1.31100E-010
224	8	18	1	1.32000E-002	2.50000E-003	2.10000E-003	4.47010E-009	2.00000E-009	3.84000E-010	3.47470E+000	7.73632E+002	7.75722E+002	2.09030E+000	5.78998E-001	7.95900E-001	1.91540E-009	1.97870E-009	1.71410E-009
227	6	18	1	1.35000E-002	2.40000E-003	2.00000E-003	3.78170E-009	2.00000E-009	1.25510E-009	3.51360E+000	7.72319E+002	7.74142E+002	1.82210E+000	5.66653E-001	7.97200E-001	1.82180E-009	2.47740E-009	7.30600E-010
229	6	20	1	1.36000E-002	2.40000E-003	2.00000E-003	3.69970E-009	1.80000E-009	3.04410E-009	3.54510E+000	7.53887E+002	7.56274E+002	2.38750E+000	5.75853E-001	7.97400E-001	1.70700E-009	2.16600E-009	6.27600E-010
232	8	20	1	1.32000E-002	2.60000E-003	2.10000E-003	4.44910E-009	1.60000E-009	1.13330E-009	3.47180E+000	7.72965E+002	7.74604E+002	1.63870E+000	5.79273E-001	7.94700E-001	1.42600E-009	1.96460E-009	6.18200E-010
236	10	20	1	1.32000E-002	2.70000E-003	2.00000E-003	6.35050E-009	2.10000E-009	8.44850E-009	3.46790E+000	7.51556E+002	7.53177E+002	1.62020E+000	5.87042E-001	7.95200E-001	1.80070E-009	1.90370E-009	1.04900E-009
240	12	20	1	1.32000E-002	2.50000E-003	2.00000E-003	7.39950E-009	2.10000E-009	2.00440E-009	3.45920E+000	7.58277E+002	7.60194E+002	1.91670E+000	5.84387E-001	7.95400E-001	1.69530E-009	1.97870E-009	1.10520E-009
244	14	20	1	1.33000E-002	2.60000E-003	2.00000E-003	6.72510E-009	1.60000E-009	2.06100E-010	3.44360E+000	7.59822E+002	7.61169E+002	1.34700E+000	5.82405E-001	7.94900E-001	1.43780E-009	2.05590E-009	7.96100E-010
248	16	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.98970E-009	1.90000E-009	1.57360E-009	3.42340E+000	7.61757E+002	7.63608E+002	1.85120E+000	5.76025E-001	7.94500E-001	1.44710E-009	2.04190E-009	8.61700E-010
252	18	20	1	1.32000E-002	2.40000E-003	2.10000E-003	7.34100E-009	1.70000E-009	2.92230E-009	3.46000E+000	7.71675E+002	7.73236E+002	1.56050E+000	5.74180E-001	7.96500E-001	1.57120E-009	1.93650E-009	1.64850E-009
256	20	20	1	1.32000E-002	2.60000E-003	2.20000E-003	5.90090E-009	1.80000E-009	1.39560E-009	3.45770E+000	7.65334E+002	7.66935E+002	1.60190E+000	5.76629E-001	7.96500E-001	1.46350E-009	1.93180E-009	1.03000E-010
260	22	20	1	1.33000E-002	2.50000E-003	2.10000E-003	4.70660E-009	1.70000E-009	1.74220E-009	3.45220E+000	7.84026E+002	7.85694E+002	1.66880E+000	5.75105E-001	7.96200E-001	1.49630E-009	2.09340E-009	6.55700E-010
267	22	22	1	1.33000E-002	2.50000E-003	2.10000E-003	4.21720E-009	1.70000E-009	8.52300E-010	3.47780E+000	7.88084E+002	7.89365E+002	1.28050E+000	5.68601E-001	7.96400E-001	1.43780E-009	2.07940E-009	7.02500E-010
271	20	22	1	1.32000E-002	2.50000E-003	2.10000E-003	5.62920E-009	1.80000E-009	7.11900E-010	3.46660E+000	7.72865E+002	7.74714E+002	1.84860E+000	5.77302E-001	7.96600E-001	1.59930E-009	1.96230E-009	3.46600E-010
275	18	22	1	1.32000E-002	2.60000E-003	2.10000E-003	6.63380E-009	1.90000E-009	1.32070E-009	3.47310E+000	7.74735E+002	7.76322E+002	1.58620E+000	5.75199E-001	7.96900E-001	1.63440E-009	2.15660E-009	1.29260E-009
279	16	22	1	1.32000E-002	2.60000E-003	2.00000E-003	6.91480E-009	1.70000E-009	1.40500E-010	3.45090E+000	7.65822E+002	7.67252E+002	1.43000E+000	5.77980E-001	7.96000E-001	1.41430E-009	1.82650E-009	1.29260E-009
283	14	22	1	1.32000E-002	2.60000E-003	2.00000E-003	7.42990E-009	1.80000E-009	3.10030E-009	3.44930E+000	7.58883E+002	7.60437E+002	1.55330E+000	5.83292E-001	7.96000E-001	1.80070E-009	1.99270E-009	1.96700E-010
287	12	22	1	1.31000E-002	2.50000E-003	2.00000E-003	7.22150E-009	1.80000E-009	3.48430E-009	3.46200E+000	7.50068E+002	7.51573E+002	1.50520E+000	5.84267E-001	7.96200E-001	1.94350E-009	1.95760E-009	2.02320E-009
291	10	22	1	1.32000E-002	2.60000E-003	2.10000E-003	5.54490E-009	1.80000E-009	8.30800E-009	3.47150E+000	7.63218E+002	7.64713E+002	1.49500E+000	5.85311E-001	7.95100E-001	1.51500E-009	2.13560E-009	1.86390E-009
295	8	22	1	1.31000E-002	2.50000E-003	2.10000E-003	4.50990E-009	1.70000E-009	1.18020E-009	3.46890E+000	7.86344E+002	7.88833E+002	2.49000E+000	5.66562E-001	7.94600E-001	1.57360E-009	2.23390E-009	6.93100E-010
298	8	24	1	1.35000E-002	2.30000E-003	2.00000E-003	3.94800E-009	1.90000E-009	8.43000E-010	3.49970E+000	7.77996E+002	7.79933E+002	1.93710E+000	5.64793E-001	7.95800E-001	2.17770E-009	1.96930E-009	1.21800E-010
301	10	24	1	1.33000E-002	2.50000E-003	2.10000E-003	5.05090E-009	1.90000E-009	6.45350E-009	3.47170E+000	7.74520E+002	7.76030E+002	1.50940E+000	5.77239E-001	7.95500E-001	1.73280E-009	2.00680E-009	1.44240E-009
305	12	24	1	1.32000E-002	2.50000E-003	2.00000E-003	6.04140E-009	2.00000E-009	2.49150E-009	3.46600E+000	7.63422E+002	7.65304E+002	1.88220E+000	5.83493E-001	7.96700E-001	1.84280E-009	2.04660E-009	3.37200E-010
309	14	24	1	1.32000E-002	2.60000E-003	2.10000E-003	6.17720E-009	1.60000E-009	1.08650E-009	3.45870E+000	7.61157E+002	7.62818E+002	1.66120E+000	5.79556E-001	7.96300E-001	1.47290E-009	1.80070E-009	4.12100E-010
313	16	24	1	1.33000E-002	2.60000E-003	2.10000E-003	6.04600E-009	1.90000E-009	1.47990E-009	3.45560E+000	7.66188E+002	7.67708E+002	1.52050E+000	5.71620E-001	7.96300E-001	1.61340E-009	1.99970E-009	8.61700E-010
317	18	24	1	1.33000E-002	2.60000E-003	2.00000E-003	5.41620E-009	2.20000E-009	2.43500E-010	3.47610E+000	7.74833E+002	7.76467E+002	1.63390E+000	5.76958E-001	7.97400E-001	1.65320E-009	2.05360E-009	8.33600E-010
321	20	24	1	1.31000E-002	2.50000E-003	2.10000E-003	4.43270E-009	1.70000E-009	1.13330E-009	3.46930E+000	7.80032E+002	7.81555E+002	1.52320E+000	5.75671E-001	7.97400E-001	1.54080E-009	2.12150E-009	1.38620E-009
325	22	24	1	1.33000E-002	2.40000E-003	2.00000E-003	4.50760E-009	1.90000E-009	7.39900E-010	3.47310E+000	7.85384E+002	7.87196E+002	1.81250E+000	5.55279E-001	7.97100E-001	1.75860E-009	2.07470E-009	1.18020E-009
328	20	26	1	1.33000E-002	2.50000E-003	2.00000E-003	4.73010E-009	1.80000E-009	1.34880E-009	3.45200E+000	7.85205E+002	7.87215E+002	2.00950E+000	5.57648E-001	7.96600E-001	1.68130E-009	1.88970E-009	2.52900E-010
331	18	26	1	1.32000E-002	2.50000E-003	2.00000E-003	4.32500E-009	1.80000E-009	1.07710E-009	3.47130E+000	7.86906E+002	7.88376E+002	1.47060E+000	5.67592E-001	7.97500E-001	1.53140E-009	2.11450E-009	4.12100E-010
335	16	26	1	1.33000E-002	2.50000E-003	2.10000E-003	4.53800E-009	1.90000E-009	2.04190E-009	3.45570E+000	7.80995E+002	7.83107E+002	2.11240E+000	5.69446E-001	7.97700E-001	1.59000E-009	2.35800E-009	1.91080E-009
339	14	26	1	1.32000E-002	2.50000E-003	2.00000E-003	5.20540E-009	1.80000E-009	7.49300E-010	3.45630E+000	7.76561E+002	7.78156E+002	1.59560E+000	5.74021E-001	7.97300E-001	1.28790E-009	1.98800E-009	8.14900E-010
343	12	26	1	1.32000E-002	2.60000E-003	2.00000E-003	5.09070E-009	2.00000E-009	1.21760E-009	3.46050E+000	7.82913E+002	7.84815E+002	1.90140E+000	5.69542E-001	7.96900E-001	1.73980E-009	1.96460E-009	3.93400E-010
347	10	26	1	1.31000E-002	2.40000E-003	1.90000E-003	4.74880E-009	1.80000E-009	4.98300E-009	3.47350E+000	7.81076E+002	7.82975E+002	1.89910E+000	5.60995E-001	7.97000E-001	1.81010E-009	2.21980E-009	2.65070E-009
349	12	28	1	1.45000E-002	2.40000E-003	1.80000E-003	5.06960E-009	9.00000E-010	4.68000E-011	3.47970E+000	7.72371E+002	7.74535E+002	2.16390E+000	5.65114E-001	7.97700E-001	2.39310E-009	1.19420E-009	5.24500E-010
351	14	28	1	1.34000E-002	2.40000E-003	1.90000E-003	4.25000E-009	1.50000E-009	1.41430E-009	3.45570E+000	7.81442E+002	7.83245E+002	1.80230E+000	5.58757E-001	7.97700E-001	1.73980E-009	1.90370E-009	6.27600E-010
353	16	28	1	1.34000E-002	2.40000E-003	1.90000E-003	4.08140E-009	1.50000E-009	2.06100E-010	3.46980E+000	7.82865E+002	7.85079E+002	2.21470E+000	5.57201E-001	7.97600E-001	1.92010E-009	1.80070E-009	1.49900E-010

1	15	5	3	1.28000E-002	-6.00000E-004	-8.00000E-004	1.39320E-005
2	19	7	1	1.28000E-002	-5.00000E-004	-8.00000E-004	4.77630E-009	1.20000E-009	6.90550E-009	3.48980E+000	7.63780E+002	7.66819E+002	3.03870E+000	5.69185E-001	7.99300E-001	2.87420E-009	1.31180E-009	1.19000E-009
5	17	7	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.90250E-009	1.70000E-009	2.52050E-009	3.45580E+000	7.76868E+002	7.78484E+002	1.61580E+000	5.66419E-001	7.99000E-001	1.26730E-009	1.89740E-009	1.96770E-009
9	15	7	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.98450E-009	1.60000E-009	3.02640E-009	3.46160E+000	7.78325E+002	7.80767E+002	2.44220E+000	5.64882E-001	7.99600E-001	1.67020E-009	1.93720E-009	1.78960E-009
13	13	7	1	1.31000E-002	-2.00000E-004	-6.00000E-004	3.69400E-009	1.90000E-009	9.58530E-009	3.47490E+000	7.78095E+002	7.80099E+002	2.00400E+000	5.61740E-001	7.99900E-001	1.39140E-009	2.16440E-009	2.24900E-010
16	11	7	1	1.36000E-002	-3.00000E-004	-5.00000E-004	3.53480E-009	1.60000E-009	8.66710E-009	3.51890E+000	7.47585E+002	7.52054E+002	4.46930E+000	5.65785E-001	8.00900E-001	2.30260E-009	1.89040E-009	3.27900E-010
22	9	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	3.27010E-009	1.80000E-009	4.15080E-009	3.50490E+000	7.61928E+002	7.65071E+002	3.14310E+000	5.60686E-001	7.98400E-001	1.83410E-009	1.83650E-009	1.87000E-011
26	11	9	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.97510E-009	1.50000E-009	8.24500E-010	3.47450E+000	7.89204E+002	7.90168E+002	9.64000E-001	5.59113E-001	7.96400E-001	1.64670E-009	2.09180E-009	1.20870E-009
30	13	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.37570E-009	1.60000E-009	4.67550E-009	3.46720E+000	7.73108E+002	7.74804E+002	1.69630E+000	5.81171E-001	7.97300E-001	1.51320E-009	1.81310E-009	4.77900E-010
34	15	9	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.91910E-009	1.50000E-009	5.21900E-009	3.45770E+000	7.67370E+002	7.68870E+002	1.49990E+000	5.87416E-001	7.98100E-001	1.33750E-009	1.98170E-009	8.15200E-010
38	17	9	1	1.33000E-002	-3.00000E-004	-5.00000E-004	4.85360E-009	1.60000E-009	6.55890E-009	3.45050E+000	7.68689E+002	7.70225E+002	1.53640E+000	5.82736E-001	7.99100E-001	1.68420E-009	2.00510E-009	2.99800E-010
42	19	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.43430E-009	1.80000E-009	9.13550E-009	3.45270E+000	7.77311E+002	7.79003E+002	1.69180E+000	5.73433E-001	7.98900E-001	1.89270E-009	1.86690E-009	1.03100E-010
44	21	9	1	1.28000E-002	-4.00000E-004	-7.00000E-004	4.63100E-009	1.00000E-009	1.43360E-009	3.46860E+000	7.74510E+002	7.76899E+002	2.38920E+000	5.57240E-001	7.97100E-001	2.63530E-009	1.42190E-009	2.53920E-009
47	21	11	1	1.32000E-002	-1.00000E-004	-6.00000E-004	4.16020E-009	1.80000E-009	6.91490E-009	3.28780E+000	7.78536E+002	7.80188E+002	1.65200E+000	5.69277E-001	7.97400E-001	1.74750E-009	1.95590E-009	6.09000E-010
51	19	11	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.10890E-009	1.80000E-009	3.40120E-009	3.45970E+000	7.63473E+002	7.65025E+002	1.55250E+000	5.85406E-001	7.98800E-001	1.47570E-009	1.93950E-009	1.05880E-009
55	17	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.86780E-009	1.60000E-009	4.97540E-009	3.46060E+000	7.55090E+002	7.56545E+002	1.45490E+000	5.86722E-001	7.98500E-001	1.53200E-009	1.96300E-009	1.85520E-009
59	15	11	1	1.32000E-002	-1.00000E-004	-6.00000E-004	5.96860E-009	1.60000E-009	1.13370E-009	3.45580E+000	7.58218E+002	7.59867E+002	1.64860E+000	5.87090E-001	7.97100E-001	1.64440E-009	1.75220E-009	1.64910E-009
63	13	11	1	1.33000E-002	-2.00000E-004	-5.00000E-004	5.18850E-009	2.00000E-009	1.89270E-009	3.47520E+000	7.63343E+002	7.64938E+002	1.59520E+000	5.85483E-001	7.98100E-001	1.71000E-009	1.72870E-009	7.96400E-010
67	11	11	1	1.32000E-002	-1.00000E-004	-5.00000E-004	4.40380E-009	1.80000E-009	8.24500E-010	3.48260E+000	7.75565E+002	7.76976E+002	1.41050E+000	5.81330E-001	7.97100E-001	1.66780E-009	1.99580E-009	5.62000E-011
71	9	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.99150E-009	1.60000E-009	2.15500E-010	3.47060E+000	7.85744E+002	7.87399E+002	1.65540E+000	5.63787E-001	7.97100E-001	1.42660E-009	1.90440E-009	1.58350E-009
75	7	11	5	1.32000E-002	-2.00000E-004	-6.00000E-004	5.06670E-009	1.80000E-009	1.39780E-005
81	7	13	1	1.33000E-002	-3.00000E-004	-6.00000E-004	3.61440E-009	1.60000E-009	3.46700E-010	3.49160E+000	7.76264E+002	7.77737E+002	1.47330E+000	5.62735E-001	7.97200E-001	1.62800E-009	1.84820E-009	1.39610E-009
85	9	13	1	1.33000E-002	-2.00000E-004	-5.00000E-004	4.37100E-009	1.70000E-009	4.68500E-010	3.47460E+000	7.66626E+002	7.68321E+002	1.69490E+000	5.75583E-001	7.96900E-001	1.58820E-009	1.86690E-009	1.74280E-009
89	11	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.59380E-009	1.90000E-009	1.86460E-009	3.47930E+000	7.63775E+002	7.65423E+002	1.64780E+000	5.79455E-001	7.96600E-001	1.61390E-009	1.88800E-009	1.14310E-009
93	13	13	1	1.32000E-002	-3.00000E-004	-5.00000E-004	6.51900E-009	1.70000E-009	3.74800E-010	3.47710E+000	7.55083E+002	7.56593E+002	1.51050E+000	5.90749E-001	7.97800E-001	1.50150E-009	1.76390E-009	1.19000E-009
97	15	13	1	1.33000E-002	-2.00000E-004	-5.00000E-004	6.35740E-009	1.60000E-009	3.65400E-010	3.46240E+000	7.55587E+002	7.57021E+002	1.43480E+000	5.92067E-001	7.98400E-001	1.50620E-009	1.85760E-009	1.76150E-009
101	17	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.57060E-009	1.80000E-009	1.41480E-009	3.47030E+000	7.58772E+002	7.60269E+002	1.49710E+000	5.85982E-001	7.97600E-001	1.60220E-009	1.89040E-009	2.14570E-009
105	19	13	1	1.33000E-002	-2.00000E-004	-5.00000E-004	6.01070E-009	1.60000E-009	3.84160E-009	3.46070E+000	7.57185E+002	7.58736E+002	1.55160E+000	5.79528E-001	7.98600E-001	1.66310E-009	1.89500E-009	1.23680E-009
109	21	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.76450E-009	1.60000E-009	2.59540E-009	3.41740E+000	7.71226E+002	7.72729E+002	1.50310E+000	5.70458E-001	7.97800E-001	1.47570E-009	1.96530E-009	1.49900E-010
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	4.43890E-009	1.50000E-009	3.19510E-009	3.46950E+000	7.82663E+002	7.84345E+002	1.68250E+000	5.48573E-001	7.97800E-001	1.83880E-009	1.82240E-009	1.39610E-009
115	23	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.67760E-009	1.30000E-009	4.68500E-010	3.46200E+000	7.89588E+002	7.91522E+002	1.93370E+000	5.56950E-001	7.98600E-001	1.51790E-009	1.98410E-009	9.74500E-010
119	21	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.02920E-009	1.90000E-009	1.03100E-010	3.46670E+000	7.74729E+002	7.76740E+002	2.01100E+000	5.72491E-001	7.98600E-001	1.65850E-009	1.87160E-009	1.23680E-009
123	19	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.13250E-009	1.90000E-009	4.03840E-009	3.46720E+000	7.63945E+002	7.65376E+002	1.43090E+000	5.78993E-001	7.98300E-001	1.60460E-009	1.95360E-009	1.23680E-009
127	17	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	6.12080E-009	1.70000E-009	4.31000E-010	3.44610E+000	7.60716E+002	7.62278E+002	1.56160E+000	5.77582E-001	7.97600E-001	1.54370E-009	2.07780E-009	2.06140E-009
131	15	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.58230E-009	1.70000E-009	6.18400E-010	3.43480E+000	7.59128E+002	7.60782E+002	1.65380E+000	5.81091E-001	7.97400E-001	1.50390E-009	1.97940E-009	1.96800E-010
