Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-164215@CP
Wafer number	03
Date	2025/03/12
Time	16:45:13

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
74	8	10	1	1.32000E-002	2.50000E-003	2.00000E-003	3.94800E-009	1.80000E-009	9.08500E-010	3.50610E+000	7.69678E+002	7.72163E+002	2.48490E+000	5.57033E-001	7.96500E-001	1.64620E-009	2.45170E-009	2.90400E-010
77	6	12	3	1.35000E-002	3.10000E-003	1.90000E-003	1.38560E-005
80	8	12	1	1.32000E-002	2.40000E-003	2.10000E-003	3.39770E-009	1.70000E-009	1.96700E-010	3.45830E+000	7.85052E+002	7.87010E+002	1.95820E+000	5.51492E-001	7.94500E-001	1.44240E-009	1.92950E-009	1.12400E-010
84	10	12	1	1.31000E-002	2.40000E-003	2.10000E-003	4.43270E-009	2.00000E-009	1.64850E-009	3.45900E+000	7.78659E+002	7.80098E+002	1.43880E+000	5.72015E-001	7.94100E-001	1.59930E-009	2.04190E-009	1.03000E-010
88	12	12	1	1.32000E-002	2.50000E-003	2.00000E-003	5.46530E-009	1.60000E-009	1.86390E-009	3.45020E+000	7.65140E+002	7.66606E+002	1.46670E+000	5.77440E-001	7.94700E-001	1.32070E-009	2.09810E-009	9.74100E-010
92	14	12	1	1.32000E-002	2.50000E-003	2.10000E-003	6.78830E-009	1.90000E-009	1.88270E-009	3.45760E+000	7.68973E+002	7.70656E+002	1.68240E+000	5.77469E-001	7.95500E-001	1.61100E-009	2.16130E-009	7.77400E-010
96	16	12	1	1.32000E-002	2.50000E-003	2.10000E-003	6.56590E-009	1.60000E-009	8.71100E-010	3.45290E+000	7.69404E+002	7.71032E+002	1.62800E+000	5.77841E-001	7.95700E-001	1.45180E-009	1.92480E-009	1.62040E-009
100	18	12	1	1.31000E-002	2.50000E-003	2.10000E-003	6.19120E-009	1.90000E-009	1.20830E-009	3.45790E+000	7.70873E+002	7.73097E+002	2.22370E+000	5.70549E-001	7.94900E-001	1.78670E-009	2.23860E-009	2.21050E-009
104	20	12	1	1.31000E-002	2.50000E-003	2.10000E-003	4.47480E-009	1.70000E-009	8.14900E-010	3.45270E+000	7.70816E+002	7.72541E+002	1.72510E+000	5.72365E-001	7.95000E-001	1.44240E-009	1.95290E-009	1.90140E-009
108	22	12	1	1.32000E-002	2.50000E-003	2.10000E-003	3.74890E-009	1.70000E-009	2.99700E-010	3.45390E+000	7.86803E+002	7.88709E+002	1.90560E+000	5.61727E-001	7.95000E-001	1.68830E-009	2.29240E-009	2.72560E-009
114	24	14	1	1.32000E-002	2.40000E-003	2.10000E-003	3.10030E-009	1.80000E-009	4.12100E-010	3.45560E+000	7.77859E+002	7.79834E+002	1.97500E+000	5.56432E-001	7.95400E-001	1.67430E-009	2.07700E-009	1.11460E-009
118	22	14	1	1.32000E-002	2.50000E-003	2.10000E-003	4.19850E-009	1.70000E-009	2.26670E-009	3.45920E+000	7.76377E+002	7.77933E+002	1.55600E+000	5.67901E-001	7.95800E-001	1.29960E-009	2.11920E-009	1.32070E-009
122	20	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.09760E-009	1.90000E-009	1.21760E-009	3.46370E+000	7.68292E+002	7.70105E+002	1.81330E+000	5.63380E-001	7.95100E-001	1.67890E-009	2.28780E-009	2.68820E-009
126	18	14	1	1.31000E-002	2.50000E-003	2.10000E-003	6.84220E-009	1.80000E-009	6.83800E-010	3.46470E+000	7.74713E+002	7.76440E+002	1.72650E+000	5.65809E-001	7.96100E-001	1.48930E-009	2.14020E-009	1.05840E-009
130	16	14	1	1.31000E-002	2.50000E-003	2.10000E-003	6.82110E-009	1.80000E-009	1.90140E-009	3.44650E+000	7.71080E+002	7.72619E+002	1.53950E+000	5.72304E-001	7.95100E-001	1.45180E-009	2.09340E-009	1.50800E-009
134	14	14	1	1.32000E-002	2.50000E-003	2.10000E-003	6.79540E-009	1.60000E-009	1.55480E-009	3.44260E+000	7.67863E+002	7.69273E+002	1.40950E+000	5.73642E-001	7.95200E-001	1.43780E-009	1.87090E-009	9.27300E-010
138	12	14	1	1.31000E-002	2.50000E-003	2.00000E-003	6.38320E-009	1.80000E-009	1.88270E-009	3.46200E+000	7.70726E+002	7.72186E+002	1.45970E+000	5.70300E-001	7.94700E-001	1.31130E-009	2.23620E-009	1.22700E-009
142	10	14	1	1.32000E-002	2.50000E-003	2.10000E-003	5.06960E-009	1.60000E-009	1.76090E-009	3.45630E+000	7.72472E+002	7.73757E+002	1.28500E+000	5.61736E-001	7.94200E-001	1.58760E-009	1.96460E-009	9.83500E-010
146	8	14	1	1.32000E-002	2.50000E-003	2.10000E-003	3.98310E-009	1.70000E-009	1.15210E-009	3.47280E+000	7.88996E+002	7.90981E+002	1.98540E+000	5.61247E-001	7.94800E-001	1.59230E-009	2.14730E-009	2.24790E-009
149	6	14	1	1.35000E-002	2.40000E-003	1.90000E-003	3.86600E-009	1.80000E-009	2.51020E-009	3.52600E+000	7.51621E+002	7.54609E+002	2.98740E+000	5.59616E-001	7.98300E-001	1.66720E-009	2.16830E-009	3.88710E-009
152	6	16	1	1.32000E-002	2.40000E-003	2.10000E-003	4.50990E-009	1.60000E-009	7.96100E-010	3.49150E+000	7.74583E+002	7.76390E+002	1.80720E+000	5.57610E-001	7.95600E-001	1.77260E-009	2.19640E-009	3.46600E-010
156	8	16	1	1.32000E-002	2.50000E-003	2.00000E-003	3.85430E-009	1.60000E-009	1.87000E-011	3.46660E+000	7.80857E+002	7.82454E+002	1.59650E+000	5.68853E-001	7.96100E-001	1.53140E-009	1.88500E-009	7.02500E-010
160	10	16	1	1.33000E-002	2.50000E-003	2.10000E-003	5.68780E-009	1.90000E-009	1.58290E-009	3.46230E+000	7.61616E+002	7.63227E+002	1.61160E+000	5.66614E-001	7.96000E-001	1.74450E-009	2.16130E-009	1.65790E-009
164	12	16	1	1.33000E-002	2.50000E-003	2.10000E-003	6.35050E-009	1.80000E-009	7.49000E-011	3.45580E+000	7.68045E+002	7.69527E+002	1.48100E+000	5.69596E-001	7.94800E-001	1.52440E-009	2.05830E-009	3.93400E-010
168	14	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.62440E-009	1.90000E-009	1.91080E-009	3.44020E+000	7.65674E+002	7.67392E+002	1.71870E+000	5.72898E-001	7.94700E-001	1.82650E-009	1.95290E-009	1.68600E-009
172	16	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.70870E-009	1.70000E-009	6.08800E-010	3.43840E+000	7.66838E+002	7.68626E+002	1.78860E+000	5.70240E-001	7.94800E-001	1.38390E-009	1.94590E-009	7.21200E-010
176	18	16	1	1.33000E-002	2.50000E-003	2.10000E-003	6.74850E-009	2.00000E-009	3.75000E-011	3.44950E+000	7.76569E+002	7.78018E+002	1.44900E+000	5.63700E-001	7.95000E-001	1.75390E-009	1.93420E-009	3.46600E-010
180	20	16	1	1.31000E-002	2.50000E-003	2.10000E-003	6.43710E-009	1.90000E-009	3.43750E-009	3.46000E+000	7.67911E+002	7.70313E+002	2.40210E+000	5.66359E-001	7.95600E-001	1.53610E-009	1.77960E-009	1.39560E-009
184	22	16	1	1.31000E-002	2.50000E-003	2.10000E-003	4.51700E-009	1.80000E-009	3.65300E-010	3.46860E+000	7.74639E+002	7.76221E+002	1.58250E+000	5.72152E-001	7.96000E-001	1.80070E-009	2.05830E-009	1.02090E-009
188	24	16	1	1.32000E-002	2.50000E-003	2.00000E-003	3.93860E-009	1.90000E-009	7.68000E-010	3.45720E+000	7.79296E+002	7.81135E+002	1.83920E+000	5.54772E-001	7.94700E-001	1.66720E-009	2.01850E-009	6.74400E-010
192	24	18	1	1.31000E-002	2.60000E-003	2.10000E-003	3.31340E-009	1.80000E-009	5.05800E-010	3.44290E+000	7.84657E+002	7.86627E+002	1.97000E+000	5.53025E-001	7.94900E-001	1.34640E-009	1.96930E-009	1.18950E-009
196	22	18	1	1.32000E-002	2.60000E-003	2.10000E-003	4.92210E-009	1.70000E-009	5.05800E-010	3.45860E+000	7.75401E+002	7.76833E+002	1.43200E+000	5.72104E-001	7.95600E-001	1.33000E-009	2.07700E-009	5.33900E-010
200	20	18	1	1.31000E-002	2.40000E-003	2.10000E-003	6.50270E-009	1.80000E-009	5.52600E-010	3.45960E+000	7.72190E+002	7.74127E+002	1.93750E+000	5.69403E-001	7.94800E-001	1.56650E-009	1.93180E-009	1.05840E-009
204	18	18	1	1.31000E-002	2.40000E-003	2.10000E-003	6.54250E-009	1.80000E-009	1.18950E-009	3.44570E+000	7.75894E+002	7.77511E+002	1.61640E+000	5.63936E-001	7.94700E-001	1.58060E-009	1.94120E-009	7.58700E-010
208	16	18	1	1.32000E-002	2.60000E-003	2.10000E-003	6.46750E-009	1.70000E-009	1.96700E-009	3.43910E+000	7.73073E+002	7.75339E+002	2.26580E+000	5.60660E-001	7.95400E-001	1.58290E-009	2.00440E-009	1.47050E-009
212	14	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.33870E-009	1.80000E-009	1.06780E-009	3.43900E+000	7.66840E+002	7.68244E+002	1.40380E+000	5.72068E-001	7.95700E-001	1.62980E-009	2.21520E-009	9.92800E-010
216	12	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.30830E-009	2.00000E-009	1.92010E-009	3.45290E+000	7.70425E+002	7.71956E+002	1.53110E+000	5.67762E-001	7.94600E-001	1.69300E-009	2.34860E-009	1.54550E-009
220	10	18	1	1.31000E-002	2.50000E-003	2.10000E-003	5.50980E-009	1.60000E-009	3.69040E-009	3.45900E+000	7.63509E+002	7.66005E+002	2.49580E+000	5.67776E-001	7.96000E-001	1.47290E-009	1.83110E-009	1.67660E-009
224	8	18	1	1.32000E-002	2.50000E-003	2.10000E-003	4.10020E-009	1.90000E-009	1.31130E-009	3.45980E+000	7.79509E+002	7.80812E+002	1.30280E+000	5.69766E-001	7.96400E-001	1.59930E-009	1.84990E-009	3.65300E-010
227	6	18	1	1.35000E-002	2.40000E-003	2.00000E-003	3.93390E-009	1.90000E-009	6.55700E-010	3.48890E+000	7.74239E+002	7.76392E+002	2.15280E+000	5.58176E-001	7.96500E-001	2.08640E-009	2.19880E-009	2.81000E-011
229	6	20	1	1.35000E-002	2.40000E-003	2.00000E-003	3.44690E-009	1.90000E-009	1.47990E-009	3.51120E+000	7.61797E+002	7.64471E+002	2.67380E+000	5.62747E-001	7.97700E-001	1.61810E-009	1.95520E-009	5.62000E-010
232	8	20	1	1.33000E-002	2.50000E-003	1.30000E-003	3.80280E-009	1.80000E-009	3.43750E-009	3.45670E+000	7.77522E+002	7.79241E+002	1.71840E+000	5.70041E-001	7.95800E-001	1.80540E-009	2.06300E-009	2.28540E-009
236	10	20	1	1.32000E-002	2.50000E-003	2.00000E-003	5.42790E-009	1.70000E-009	8.43000E-011	3.45780E+000	7.61017E+002	7.62575E+002	1.55860E+000	5.71881E-001	7.95400E-001	1.59230E-009	2.02320E-009	1.47050E-009
240	12	20	1	1.32000E-002	2.50000E-003	2.00000E-003	6.65720E-009	1.70000E-009	9.17900E-010	3.45320E+000	7.67207E+002	7.68802E+002	1.59460E+000	5.73098E-001	7.95100E-001	1.59700E-009	2.16130E-009	1.02090E-009
244	14	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.56350E-009	1.80000E-009	1.33940E-009	3.43780E+000	7.66310E+002	7.67643E+002	1.33290E+000	5.69462E-001	7.95000E-001	1.65790E-009	1.71410E-009	4.68000E-011
248	16	20	1	1.32000E-002	2.50000E-003	2.10000E-003	6.37150E-009	1.70000E-009	3.46600E-010	3.43740E+000	7.64891E+002	7.66431E+002	1.53980E+000	5.71340E-001	7.95200E-001	1.74920E-009	2.03950E-009	7.86800E-010
252	18	20	1	1.33000E-002	2.50000E-003	2.10000E-003	6.65720E-009	1.90000E-009	1.57360E-009	3.46020E+000	7.76520E+002	7.78036E+002	1.51650E+000	5.68867E-001	7.94800E-001	1.65320E-009	2.09570E-009	8.52300E-010
256	20	20	1	1.32000E-002	2.50000E-003	2.10000E-003	5.88680E-009	1.60000E-009	1.83580E-009	3.45730E+000	7.74011E+002	7.75911E+002	1.89980E+000	5.67760E-001	7.94700E-001	1.35810E-009	1.93650E-009	2.15400E-010
260	22	20	1	1.32000E-002	2.60000E-003	2.10000E-003	4.44670E-009	1.80000E-009	2.13560E-009	3.44830E+000	7.79459E+002	7.80814E+002	1.35530E+000	5.72398E-001	7.94100E-001	1.73750E-009	2.08400E-009	6.55700E-010
267	22	22	1	1.33000E-002	2.50000E-003	2.10000E-003	4.05800E-009	1.60000E-009	2.06100E-010	3.47290E+000	7.84006E+002	7.85353E+002	1.34660E+000	5.70924E-001	7.93700E-001	1.19190E-009	1.77260E-009	4.96400E-010
271	20	22	1	1.32000E-002	2.60000E-003	2.10000E-003	5.46530E-009	1.90000E-009	1.64850E-009	3.46130E+000	7.75262E+002	7.76663E+002	1.40040E+000	5.71870E-001	7.94100E-001	1.77490E-009	2.04660E-009	1.04900E-009
275	18	22	1	1.31000E-002	2.50000E-003	2.10000E-003	6.30600E-009	1.70000E-009	6.08800E-010	3.47070E+000	7.78745E+002	7.80447E+002	1.70140E+000	5.74431E-001	7.95700E-001	1.54310E-009	1.83110E-009	1.36750E-009
279	16	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.56820E-009	1.80000E-009	2.81000E-011	3.45010E+000	7.73588E+002	7.75066E+002	1.47800E+000	5.71347E-001	7.94600E-001	1.67660E-009	2.09340E-009	5.80700E-010
283	14	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.78370E-009	1.50000E-009	1.78900E-009	3.45580E+000	7.70230E+002	7.71528E+002	1.29820E+000	5.74714E-001	7.95400E-001	1.46120E-009	1.93890E-009	7.68000E-010
287	12	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.14210E-009	1.80000E-009	1.47050E-009	3.45720E+000	7.60731E+002	7.62567E+002	1.83610E+000	5.73550E-001	7.94600E-001	1.60170E-009	2.10750E-009	4.40200E-010
291	10	22	1	1.32000E-002	2.50000E-003	2.10000E-003	4.92910E-009	1.60000E-009	6.65000E-010	3.45960E+000	7.69075E+002	7.70869E+002	1.79400E+000	5.73608E-001	7.95500E-001	1.53140E-009	1.96230E-009	1.74220E-009
295	8	22	1	1.31000E-002	2.60000E-003	2.10000E-003	3.66230E-009	1.80000E-009	1.18020E-009	3.45540E+000	7.86903E+002	7.88801E+002	1.89770E+000	5.58994E-001	7.95400E-001	1.66020E-009	2.08400E-009	1.00220E-009
298	8	24	1	1.35000E-002	2.40000E-003	2.00000E-003	3.80510E-009	1.80000E-009	2.19170E-009	3.47960E+000	7.78133E+002	7.79923E+002	1.79020E+000	5.58721E-001	7.95300E-001	2.18000E-009	2.08400E-009	3.27800E-010
301	10	24	1	1.32000E-002	2.60000E-003	2.10000E-003	4.18450E-009	1.90000E-009	1.19890E-009	3.46510E+000	7.75736E+002	7.77390E+002	1.65420E+000	5.71476E-001	7.94700E-001	1.78900E-009	2.13090E-009	1.03030E-009
305	12	24	1	1.31000E-002	2.60000E-003	2.10000E-003	5.34360E-009	1.60000E-009	1.29260E-009	3.46200E+000	7.64083E+002	7.65644E+002	1.56110E+000	5.75332E-001	7.95000E-001	1.57360E-009	1.90140E-009	1.12400E-009
309	14	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.20540E-009	1.70000E-009	2.19170E-009	3.45790E+000	7.66153E+002	7.67701E+002	1.54790E+000	5.76458E-001	7.94700E-001	1.64620E-009	1.63440E-009	8.80400E-010
313	16	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.61520E-009	2.20000E-009	1.83580E-009	3.45510E+000	7.72473E+002	7.73929E+002	1.45590E+000	5.72718E-001	7.94700E-001	1.63910E-009	1.97630E-009	1.72340E-009
317	18	24	1	1.32000E-002	2.50000E-003	2.20000E-003	5.15150E-009	1.80000E-009	1.14270E-009	3.47030E+000	7.75333E+002	7.77390E+002	2.05750E+000	5.76337E-001	7.96100E-001	1.70000E-009	2.08400E-009	4.68000E-011
321	20	24	1	1.33000E-002	2.50000E-003	2.00000E-003	4.36940E-009	2.00000E-009	6.65000E-010	3.46770E+000	7.80606E+002	7.82409E+002	1.80390E+000	5.72888E-001	7.94600E-001	1.89440E-009	1.85690E-009	1.33000E-009
325	22	24	1	1.34000E-002	2.40000E-003	2.10000E-003	4.20550E-009	2.00000E-009	2.24790E-009	3.47610E+000	7.85852E+002	7.86500E+002	6.48100E-001	5.56780E-001	7.94700E-001	1.75860E-009	1.99970E-009	1.47990E-009
328	20	26	1	1.33000E-002	2.30000E-003	2.10000E-003	4.77920E-009	1.90000E-009	2.44460E-009	3.45460E+000	7.84504E+002	7.86517E+002	2.01250E+000	5.58202E-001	7.94000E-001	2.12380E-009	1.89900E-009	7.49000E-011
331	18	26	1	1.32000E-002	2.40000E-003	2.10000E-003	4.50060E-009	1.80000E-009	1.08650E-009	3.47200E+000	7.83312E+002	7.84726E+002	1.41360E+000	5.73234E-001	7.95400E-001	1.73750E-009	1.76790E-009	5.52600E-010
335	16	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.63870E-009	1.80000E-009	1.82650E-009	3.45570E+000	7.77138E+002	7.79158E+002	2.01950E+000	5.71768E-001	7.95500E-001	1.59000E-009	1.79130E-009	1.45180E-009
339	14	26	1	1.31000E-002	2.50000E-003	2.10000E-003	4.34140E-009	1.90000E-009	1.31130E-009	3.45030E+000	7.73827E+002	7.75376E+002	1.54870E+000	5.74638E-001	7.95200E-001	1.44710E-009	1.98100E-009	9.37000E-011
343	12	26	1	1.33000E-002	2.50000E-003	2.00000E-003	4.32730E-009	1.80000E-009	1.69530E-009	3.46060E+000	7.81610E+002	7.83205E+002	1.59550E+000	5.68702E-001	7.94800E-001	1.40970E-009	1.77490E-009	7.77400E-010
347	10	26	1	1.32000E-002	2.40000E-003	2.00000E-003	3.46790E-009	1.90000E-009	1.02090E-009	3.46670E+000	7.81353E+002	7.82921E+002	1.56800E+000	5.54583E-001	7.96200E-001	2.07940E-009	1.89670E-009	2.15400E-010
349	12	28	1	1.46000E-002	2.30000E-003	1.90000E-003	4.06270E-009	1.20000E-009	1.82650E-009	3.47270E+000	7.73976E+002	7.75541E+002	1.56500E+000	5.57932E-001	7.94800E-001	2.51260E-009	1.27380E-009	5.24500E-010
351	14	28	1	1.34000E-002	2.40000E-003	1.90000E-003	3.91750E-009	1.60000E-009	2.37910E-009	3.45100E+000	7.80310E+002	7.82240E+002	1.93040E+000	5.55049E-001	7.94700E-001	1.89900E-009	1.81010E-009	4.77700E-010
353	16	28	1	1.35000E-002	2.40000E-003	2.00000E-003	4.28750E-009	1.60000E-009	1.33940E-009	3.46260E+000	7.82359E+002	7.84402E+002	2.04310E+000	5.55511E-001	7.95000E-001	1.66020E-009	2.13790E-009	6.08800E-010

1	15	5	3	1.29000E-002	-5.00000E-004	-8.00000E-004	1.39320E-005
2	19	7	1	1.28000E-002	-5.00000E-004	-8.00000E-004	3.74320E-009	1.10000E-009	3.84200E-010	3.47770E+000	7.64511E+002	7.66814E+002	2.30300E+000	5.67444E-001	7.98000E-001	2.51810E-009	1.39140E-009	2.08950E-009
5	17	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.81580E-009	1.70000E-009	1.03100E-010	3.44010E+000	7.78441E+002	7.79381E+002	9.40100E-001	5.68406E-001	7.97800E-001	1.54600E-009	2.14800E-009	2.71700E-010
9	15	7	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.26090E-009	1.70000E-009	5.99700E-010	3.43850E+000	7.81197E+002	7.82332E+002	1.13540E+000	5.68221E-001	7.98400E-001	1.61160E-009	1.88570E-009	1.19930E-009
13	13	7	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.47620E-009	1.50000E-009	9.08900E-010	3.46040E+000	7.79251E+002	7.81866E+002	2.61590E+000	5.62874E-001	7.98400E-001	1.48980E-009	1.72170E-009	2.39870E-009
16	11	7	1	1.35000E-002	-3.00000E-004	-6.00000E-004	2.98900E-009	1.70000E-009	2.84840E-009	3.51120E+000	7.62317E+002	7.65507E+002	3.18990E+000	5.63093E-001	7.98800E-001	2.16440E-009	1.94420E-009	1.29300E-009
22	9	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	2.52050E-009	1.60000E-009	1.03100E-010	3.49350E+000	7.75603E+002	7.77290E+002	1.68740E+000	5.58416E-001	7.98300E-001	1.38670E-009	1.92780E-009	1.64910E-009
26	11	9	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.64020E-009	1.60000E-009	1.87000E-011	3.47170E+000	7.89964E+002	7.91099E+002	1.13530E+000	5.58951E-001	7.96600E-001	1.35160E-009	1.85520E-009	1.07750E-009
30	13	9	1	1.31000E-002	-3.00000E-004	-5.00000E-004	4.57010E-009	1.70000E-009	1.31200E-010	3.45560E+000	7.78245E+002	7.79631E+002	1.38590E+000	5.80154E-001	7.97400E-001	1.51090E-009	1.84580E-009	1.73340E-009
34	15	9	1	1.32000E-002	-3.00000E-004	-5.00000E-004	5.09010E-009	1.70000E-009	5.15300E-010	3.44570E+000	7.68212E+002	7.69794E+002	1.58150E+000	5.87350E-001	7.98100E-001	1.47570E-009	1.56480E-009	9.74500E-010
38	17	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.90040E-009	1.90000E-009	5.15300E-010	3.44300E+000	7.67030E+002	7.68553E+002	1.52280E+000	5.84816E-001	7.98000E-001	1.40550E-009	1.83880E-009	2.05200E-009
42	19	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.83220E-009	1.70000E-009	6.55900E-010	3.44550E+000	7.81205E+002	7.82879E+002	1.67360E+000	5.73213E-001	7.97000E-001	1.58820E-009	2.10590E-009	1.09630E-009
44	21	9	1	1.28000E-002	-4.00000E-004	-7.00000E-004	3.99390E-009	1.20000E-009	6.18400E-010	3.45950E+000	7.78265E+002	7.80499E+002	2.23330E+000	5.59451E-001	7.96800E-001	2.77810E-009	1.46170E-009	1.40550E-009
47	21	11	1	1.32000E-002	-3.00000E-004	-5.00000E-004	3.33560E-009	1.70000E-009	1.10560E-009	3.45640E+000	7.81757E+002	7.83438E+002	1.68050E+000	5.67925E-001	7.97000E-001	1.42890E-009	1.90910E-009	9.55700E-010
51	19	11	1	1.31000E-002	-1.00000E-004	-5.00000E-004	5.05270E-009	1.80000E-009	4.68500E-010	3.44750E+000	7.64943E+002	7.66400E+002	1.45710E+000	5.80294E-001	7.97200E-001	1.53200E-009	1.77790E-009	1.35860E-009
55	17	11	1	1.31000E-002	-2.00000E-004	-6.00000E-004	6.08100E-009	1.60000E-009	4.02900E-010	3.45170E+000	7.63465E+002	7.64956E+002	1.49080E+000	5.76282E-001	7.97600E-001	1.27430E-009	1.81770E-009	1.48980E-009
59	15	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.10210E-009	2.00000E-009	1.35860E-009	3.44720E+000	7.60297E+002	7.61950E+002	1.65280E+000	5.79035E-001	7.97300E-001	1.62330E-009	2.00750E-009	1.43360E-009
63	13	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.43920E-009	1.80000E-009	1.22740E-009	3.46320E+000	7.69637E+002	7.71300E+002	1.66210E+000	5.77852E-001	7.98200E-001	1.44060E-009	1.87400E-009	1.06820E-009
67	11	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.88610E-009	1.60000E-009	7.50000E-011	3.47350E+000	7.82465E+002	7.83842E+002	1.37680E+000	5.73137E-001	7.96800E-001	1.63030E-009	2.11290E-009	9.08900E-010
71	9	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.25830E-009	1.60000E-009	6.56000E-011	3.46900E+000	7.90651E+002	7.90776E+002	1.25600E-001	5.53924E-001	7.97500E-001	1.30940E-009	1.95830E-009	1.03070E-009
75	7	11	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.86060E-009	1.80000E-009	8.18920E-009	3.51470E+000	7.32463E+002	7.36896E+002	4.43310E+000	5.57634E-001	7.99400E-001	1.76150E-009	2.14330E-009	1.68700E-010
81	7	13	1	1.32000E-002	-3.00000E-004	-6.00000E-004	2.94680E-009	1.60000E-009	2.90500E-010	3.47960E+000	7.80495E+002	7.82552E+002	2.05710E+000	5.52960E-001	7.96700E-001	1.45230E-009	1.75220E-009	9.93200E-010
85	9	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.69170E-009	1.70000E-009	1.85520E-009	3.47060E+000	7.78735E+002	7.80356E+002	1.62180E+000	5.64653E-001	7.96800E-001	1.63030E-009	1.94890E-009	9.55700E-010
89	11	13	1	1.32000E-002	-3.00000E-004	-5.00000E-004	4.94960E-009	1.60000E-009	1.59300E-010	3.47120E+000	7.76712E+002	7.78335E+002	1.62310E+000	5.66056E-001	7.96500E-001	1.33990E-009	2.01450E-009	2.18320E-009
93	13	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.10680E-009	1.60000E-009	2.81100E-010	3.47450E+000	7.71863E+002	7.73306E+002	1.44300E+000	5.74210E-001	7.98000E-001	1.47810E-009	1.94660E-009	2.81100E-010
97	15	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.53780E-009	1.40000E-009	2.81100E-010	3.45560E+000	7.70299E+002	7.71792E+002	1.49310E+000	5.76023E-001	7.98300E-001	1.41720E-009	1.84820E-009	1.07750E-009
101	17	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.54250E-009	1.60000E-009	6.46500E-010	3.45600E+000	7.70168E+002	7.71630E+002	1.46180E+000	5.73936E-001	7.97900E-001	1.57880E-009	2.08480E-009	5.71600E-010
105	19	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.91230E-009	1.60000E-009	1.87000E-011	3.45220E+000	7.61761E+002	7.63268E+002	1.50790E+000	5.69740E-001	7.97500E-001	1.45700E-009	1.91850E-009	8.05800E-010
109	21	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.92830E-009	1.50000E-009	1.24620E-009	3.45400E+000	7.70320E+002	7.71714E+002	1.39380E+000	5.64280E-001	7.96600E-001	1.78730E-009	2.01920E-009	6.65300E-010
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.64720E-009	1.50000E-009	4.68500E-010	3.46430E+000	7.86381E+002	7.88517E+002	2.13650E+000	5.52902E-001	7.96700E-001	1.81310E-009	1.72870E-009	1.85520E-009
115	23	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.37780E-009	1.60000E-009	1.72400E-009	3.47370E+000	7.88852E+002	7.90853E+002	2.00110E+000	5.59872E-001	7.98600E-001	1.69120E-009	1.91610E-009	1.19000E-009
119	21	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.10420E-009	1.70000E-009	2.47360E-009	3.46200E+000	7.70517E+002	7.72256E+002	1.73890E+000	5.67191E-001	7.97400E-001	1.32820E-009	1.97000E-009	2.05200E-009
123	19	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.56120E-009	1.70000E-009	2.25810E-009	3.45870E+000	7.72157E+002	7.73619E+002	1.46160E+000	5.68479E-001	7.97600E-001	1.57180E-009	2.07780E-009	5.06000E-010
127	17	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	6.66430E-009	1.60000E-009	9.27600E-010	3.43590E+000	7.62427E+002	7.63913E+002	1.48540E+000	5.71011E-001	7.97300E-001	1.50620E-009	2.09180E-009	1.87400E-010
