Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-171445@CP
Wafer number	11
Date	2025/03/12
Time	17:18:36

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
80	8	12	1	1.33000E-002	2.40000E-003	2.00000E-003	3.85430E-009	1.80000E-009	2.36970E-009	3.46440E+000	7.88564E+002	7.88319E+002	-2.45900E-001	5.55576E-001	7.95200E-001	1.70700E-009	2.00910E-009	8.71100E-010
84	10	12	1	1.33000E-002	2.40000E-003	2.10000E-003	4.47950E-009	1.80000E-009	1.47990E-009	3.46420E+000	7.77143E+002	7.78660E+002	1.51730E+000	5.77148E-001	7.94600E-001	1.90370E-009	1.92010E-009	9.17900E-010
88	12	12	1	1.32000E-002	2.40000E-003	2.10000E-003	5.23820E-009	1.80000E-009	1.56420E-009	3.46830E+000	7.62282E+002	7.64232E+002	1.95030E+000	5.85309E-001	7.94900E-001	1.51740E-009	2.06530E-009	1.78000E-010
92	14	12	1	1.32000E-002	2.40000E-003	2.10000E-003	5.99450E-009	1.90000E-009	2.04190E-009	3.46590E+000	7.60520E+002	7.62389E+002	1.86960E+000	5.88068E-001	7.95700E-001	1.45880E-009	2.15190E-009	7.49000E-011
96	16	12	1	1.32000E-002	2.40000E-003	2.20000E-003	5.93130E-009	1.90000E-009	6.56000E-011	3.33920E+000	7.67554E+002	7.68801E+002	1.24750E+000	5.88181E-001	7.95300E-001	1.38160E-009	1.97870E-009	1.16140E-009
100	18	12	1	1.32000E-002	2.40000E-003	2.10000E-003	5.47940E-009	1.80000E-009	1.03030E-009	3.47580E+000	7.62054E+002	7.63765E+002	1.71100E+000	5.81676E-001	7.95100E-001	1.52910E-009	1.99270E-009	6.27600E-010
104	20	12	1	1.31000E-002	2.40000E-003	2.00000E-003	4.71130E-009	1.80000E-009	6.55700E-010	3.46290E+000	7.66865E+002	7.68573E+002	1.70750E+000	5.81234E-001	7.95100E-001	1.57590E-009	2.23620E-009	1.47050E-009
108	22	12	1	1.32000E-002	2.40000E-003	2.10000E-003	3.75830E-009	1.80000E-009	9.27300E-010	3.46810E+000	7.84584E+002	7.86566E+002	1.98260E+000	5.60059E-001	7.95100E-001	1.36050E-009	1.94590E-009	9.74100E-010
114	24	14	1	1.31000E-002	2.40000E-003	2.00000E-003	3.21270E-009	1.50000E-009	1.18950E-009	3.48310E+000	7.75079E+002	7.77114E+002	2.03530E+000	5.49416E-001	7.94800E-001	1.49390E-009	2.07230E-009	1.87330E-009
118	22	14	1	1.32000E-002	2.40000E-003	2.10000E-003	4.32030E-009	1.70000E-009	8.52300E-010	3.47040E+000	7.76874E+002	7.78357E+002	1.48240E+000	5.69489E-001	7.95600E-001	1.48690E-009	2.19880E-009	1.35810E-009
122	20	14	1	1.32000E-002	2.40000E-003	2.10000E-003	5.29440E-009	1.80000E-009	3.26890E-009	3.47190E+000	7.62882E+002	7.64504E+002	1.62270E+000	5.73860E-001	7.95100E-001	1.24340E-009	1.91080E-009	1.52670E-009
126	18	14	1	1.31000E-002	2.50000E-003	2.10000E-003	6.00620E-009	1.90000E-009	9.17900E-010	3.47520E+000	7.70471E+002	7.72040E+002	1.56930E+000	5.76391E-001	7.96100E-001	1.68600E-009	2.11920E-009	1.03970E-009
130	16	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.34580E-009	1.80000E-009	1.31100E-010	3.46300E+000	7.70016E+002	7.71608E+002	1.59200E+000	5.80654E-001	7.95200E-001	1.45180E-009	1.84990E-009	9.83500E-010
134	14	14	1	1.32000E-002	2.40000E-003	2.10000E-003	6.32940E-009	2.00000E-009	1.21760E-009	3.38110E+000	7.67201E+002	7.68602E+002	1.40160E+000	5.82974E-001	7.94900E-001	1.50330E-009	1.98570E-009	1.02090E-009
138	12	14	1	1.32000E-002	2.50000E-003	2.10000E-003	6.27790E-009	1.80000E-009	1.17080E-009	3.46680E+000	7.65692E+002	7.67161E+002	1.46870E+000	5.78777E-001	7.94800E-001	1.34640E-009	1.97160E-009	1.62040E-009
142	10	14	1	1.32000E-002	2.40000E-003	2.00000E-003	5.01570E-009	1.80000E-009	1.68600E-010	3.46800E+000	7.67446E+002	7.68852E+002	1.40680E+000	5.73059E-001	7.94300E-001	1.70240E-009	2.24090E-009	1.68600E-010
146	8	14	1	1.31000E-002	2.50000E-003	2.10000E-003	4.04400E-009	1.70000E-009	4.02800E-010	3.48280E+000	7.86547E+002	7.88206E+002	1.65850E+000	5.67896E-001	7.95600E-001	1.68830E-009	1.82880E-009	1.65790E-009
149	6	14	1	1.35000E-002	2.30000E-003	1.90000E-003	4.14000E-009	1.60000E-009	5.18900E-009	3.54150E+000	7.54412E+002	7.58057E+002	3.64500E+000	5.68708E-001	7.98500E-001	1.66960E-009	2.10980E-009	0.00000E+000
152	6	16	1	1.32000E-002	2.40000E-003	2.00000E-003	4.30860E-009	1.70000E-009	1.19890E-009	3.50660E+000	7.80214E+002	7.82358E+002	2.14350E+000	5.61364E-001	7.96400E-001	1.89200E-009	2.20110E-009	1.20830E-009
156	8	16	1	1.31000E-002	2.50000E-003	2.10000E-003	4.27810E-009	1.70000E-009	3.46600E-010	3.47660E+000	7.78001E+002	7.79738E+002	1.73730E+000	5.75850E-001	7.96800E-001	1.39790E-009	1.92480E-009	1.09590E-009
160	10	16	1	1.32000E-002	2.50000E-003	2.10000E-003	5.76970E-009	1.90000E-009	2.09810E-009	3.47510E+000	7.60606E+002	7.62480E+002	1.87480E+000	5.79689E-001	7.95900E-001	1.64380E-009	2.03020E-009	1.09590E-009
164	12	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.36920E-009	1.80000E-009	5.90100E-010	3.46440E+000	7.66874E+002	7.68401E+002	1.52760E+000	5.77953E-001	7.95600E-001	1.62980E-009	1.79130E-009	1.62040E-009
168	14	16	1	1.31000E-002	2.40000E-003	2.10000E-003	6.00620E-009	1.70000E-009	9.46000E-010	3.43820E+000	7.71116E+002	7.72997E+002	1.88160E+000	5.70382E-001	7.94600E-001	1.64150E-009	1.96230E-009	9.55400E-010
172	16	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.42770E-009	1.90000E-009	1.92950E-009	3.44640E+000	7.71470E+002	7.72889E+002	1.41900E+000	5.68290E-001	7.94500E-001	1.59000E-009	1.77490E-009	1.66720E-009
176	18	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.20290E-009	2.00000E-009	5.24500E-010	3.46300E+000	7.75627E+002	7.77384E+002	1.75670E+000	5.70254E-001	7.96100E-001	1.62980E-009	2.04420E-009	1.11460E-009
180	20	16	1	1.32000E-002	2.40000E-003	2.10000E-003	5.95940E-009	2.00000E-009	2.63200E-009	3.46990E+000	7.62905E+002	7.64844E+002	1.93950E+000	5.78070E-001	7.95700E-001	1.76090E-009	1.96460E-009	1.41430E-009
184	22	16	1	1.31000E-002	2.50000E-003	2.10000E-003	4.35770E-009	1.80000E-009	7.30600E-010	3.47940E+000	7.76468E+002	7.77940E+002	1.47230E+000	5.76661E-001	7.95900E-001	1.35350E-009	2.19880E-009	1.40500E-010
188	24	16	1	1.31000E-002	2.40000E-003	2.10000E-003	3.85900E-009	1.60000E-009	1.12400E-009	3.47110E+000	7.82580E+002	7.84523E+002	1.94340E+000	5.56578E-001	7.94500E-001	1.50100E-009	2.11680E-009	1.21800E-010
192	24	18	1	1.31000E-002	2.40000E-003	2.10000E-003	4.02990E-009	1.80000E-009	1.10520E-009	3.44780E+000	7.84814E+002	7.86603E+002	1.78840E+000	5.57428E-001	7.94800E-001	1.44240E-009	1.86390E-009	1.12400E-009
196	22	18	1	1.32000E-002	2.40000E-003	2.10000E-003	4.54040E-009	1.90000E-009	1.16140E-009	3.46960E+000	7.81151E+002	7.82444E+002	1.29300E+000	5.76238E-001	7.96000E-001	1.50100E-009	2.05830E-009	8.43000E-011
200	20	18	1	1.32000E-002	2.50000E-003	2.10000E-003	5.65970E-009	2.00000E-009	5.15200E-010	3.42390E+000	7.69702E+002	7.71563E+002	1.86070E+000	5.78908E-001	7.94900E-001	1.50800E-009	1.87330E-009	4.12100E-010
204	18	18	1	1.32000E-002	2.40000E-003	2.10000E-003	6.20060E-009	1.80000E-009	1.14270E-009	3.35500E+000	7.77015E+002	7.78766E+002	1.75120E+000	5.70330E-001	7.94300E-001	1.34640E-009	1.99970E-009	1.05840E-009
208	16	18	1	1.32000E-002	2.40000E-003	2.10000E-003	5.92190E-009	2.10000E-009	4.59000E-010	3.34050E+000	7.73000E+002	7.74865E+002	1.86470E+000	5.56750E-001	7.94000E-001	1.65550E-009	2.18710E-009	2.21980E-009
212	14	18	1	1.33000E-002	2.40000E-003	2.10000E-003	6.31060E-009	1.70000E-009	8.05500E-010	3.42570E+000	7.71081E+002	7.72724E+002	1.64290E+000	5.69549E-001	7.95000E-001	1.37450E-009	1.80770E-009	2.43500E-010
216	12	18	1	1.32000E-002	2.40000E-003	2.10000E-003	6.07880E-009	2.00000E-009	1.53610E-009	3.46120E+000	7.70749E+002	7.72287E+002	1.53820E+000	5.76678E-001	7.95600E-001	1.54310E-009	2.02780E-009	2.15430E-009
220	10	18	1	1.31000E-002	2.40000E-003	2.10000E-003	5.67370E-009	2.00000E-009	3.47500E-009	3.47550E+000	7.56458E+002	7.58202E+002	1.74410E+000	5.81579E-001	7.96400E-001	1.60400E-009	2.32990E-009	2.38840E-009
224	8	18	1	1.32000E-002	2.50000E-003	2.00000E-003	4.02990E-009	1.50000E-009	3.18500E-010	3.47220E+000	7.78472E+002	7.80070E+002	1.59860E+000	5.76505E-001	7.96800E-001	1.42140E-009	1.94590E-009	1.42370E-009
227	6	18	1	1.35000E-002	2.40000E-003	2.00000E-003	3.79580E-009	1.70000E-009	1.88270E-009	3.50490E+000	7.79317E+002	7.81367E+002	2.05080E+000	5.63406E-001	7.97200E-001	1.96700E-009	2.29710E-009	4.68000E-011
229	6	20	1	1.35000E-002	2.30000E-003	2.00000E-003	3.74190E-009	1.50000E-009	2.55700E-009	3.52700E+000	7.67288E+002	7.69395E+002	2.10770E+000	5.70828E-001	7.98200E-001	1.95290E-009	1.86160E-009	4.59000E-010
232	8	20	1	1.32000E-002	2.40000E-003	2.10000E-003	3.69740E-009	1.90000E-009	2.57580E-009	3.47380E+000	7.79514E+002	7.81283E+002	1.76940E+000	5.74500E-001	7.96500E-001	1.51270E-009	2.08640E-009	2.24790E-009
236	10	20	1	1.32000E-002	2.40000E-003	2.10000E-003	5.64800E-009	2.00000E-009	1.81710E-009	3.47420E+000	7.59057E+002	7.60502E+002	1.44490E+000	5.84438E-001	7.95700E-001	1.59230E-009	2.11450E-009	9.08500E-010
240	12	20	1	1.32000E-002	2.40000E-003	2.10000E-003	6.38790E-009	1.80000E-009	1.54550E-009	3.46240E+000	7.62122E+002	7.63612E+002	1.49070E+000	5.85827E-001	7.95000E-001	1.52200E-009	1.90370E-009	1.06780E-009
244	14	20	1	1.32000E-002	2.40000E-003	2.10000E-003	6.41370E-009	2.00000E-009	1.62040E-009	3.43680E+000	7.69097E+002	7.70482E+002	1.38490E+000	5.76451E-001	7.95000E-001	1.62740E-009	1.92710E-009	3.27800E-010
248	16	20	1	1.33000E-002	2.40000E-003	2.10000E-003	6.56590E-009	2.00000E-009	7.96100E-010	3.41060E+000	7.69609E+002	7.71158E+002	1.54860E+000	5.73266E-001	7.95100E-001	1.69300E-009	1.93420E-009	2.81000E-010
252	18	20	1	1.33000E-002	2.40000E-003	2.10000E-003	6.00390E-009	1.90000E-009	9.17900E-010	3.46090E+000	7.74038E+002	7.75627E+002	1.58980E+000	5.79124E-001	7.94900E-001	1.41900E-009	2.01610E-009	3.74700E-010
256	20	20	1	1.31000E-002	2.50000E-003	2.10000E-003	5.51220E-009	1.90000E-009	4.49600E-010	3.45590E+000	7.66402E+002	7.67969E+002	1.56720E+000	5.78611E-001	7.94800E-001	1.45650E-009	2.00910E-009	8.61700E-010
260	22	20	1	1.31000E-002	2.50000E-003	2.10000E-003	4.37650E-009	1.90000E-009	1.10520E-009	3.45100E+000	7.79676E+002	7.81127E+002	1.45130E+000	5.78599E-001	7.94400E-001	1.65080E-009	2.03250E-009	7.39900E-010
267	22	22	1	1.32000E-002	2.40000E-003	2.20000E-003	3.88710E-009	1.80000E-009	1.84520E-009	3.48200E+000	7.87050E+002	7.88388E+002	1.33820E+000	5.72460E-001	7.93900E-001	1.53140E-009	2.21750E-009	1.26450E-009
271	20	22	1	1.32000E-002	2.40000E-003	2.00000E-003	4.87060E-009	1.90000E-009	4.12100E-010	3.47270E+000	7.75038E+002	7.76752E+002	1.71420E+000	5.79795E-001	7.94300E-001	1.57820E-009	1.89200E-009	1.32070E-009
275	18	22	1	1.33000E-002	2.50000E-003	2.10000E-003	5.42550E-009	1.80000E-009	1.31100E-010	3.47430E+000	7.75953E+002	7.77742E+002	1.78950E+000	5.83559E-001	7.95500E-001	1.36280E-009	2.02320E-009	4.12100E-010
279	16	22	1	1.31000E-002	2.40000E-003	2.10000E-003	6.21000E-009	1.70000E-009	1.80770E-009	3.45800E+000	7.67011E+002	7.68386E+002	1.37580E+000	5.83628E-001	7.94600E-001	1.42840E-009	2.20110E-009	1.11460E-009
283	14	22	1	1.31000E-002	2.40000E-003	2.10000E-003	6.34810E-009	1.70000E-009	5.52600E-010	3.45740E+000	7.67001E+002	7.68439E+002	1.43750E+000	5.85240E-001	7.95600E-001	1.18250E-009	1.99040E-009	1.03030E-009
287	12	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.31060E-009	1.90000E-009	1.56420E-009	3.46750E+000	7.55459E+002	7.57017E+002	1.55810E+000	5.83357E-001	7.94900E-001	1.25740E-009	2.16830E-009	7.58700E-010
291	10	22	1	1.32000E-002	2.40000E-003	2.10000E-003	5.42550E-009	1.70000E-009	5.00170E-009	3.47510E+000	7.69311E+002	7.71289E+002	1.97870E+000	5.82012E-001	7.95700E-001	1.33940E-009	1.95290E-009	1.77960E-009
295	8	22	1	1.32000E-002	2.40000E-003	2.10000E-003	3.41410E-009	1.90000E-009	1.83580E-009	3.47510E+000	7.90807E+002	7.92787E+002	1.98050E+000	5.61410E-001	7.96600E-001	1.56890E-009	1.83580E-009	1.26450E-009
298	8	24	1	1.35000E-002	2.40000E-003	2.00000E-003	3.69040E-009	1.70000E-009	1.73280E-009	3.49510E+000	7.83315E+002	7.85191E+002	1.87540E+000	5.61331E-001	7.95900E-001	2.15900E-009	2.03490E-009	8.43000E-010
301	10	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.55910E-009	1.80000E-009	6.56000E-011	3.48020E+000	7.81392E+002	7.82840E+002	1.44790E+000	5.74123E-001	7.95300E-001	1.37690E-009	2.12380E-009	1.12400E-009
305	12	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.53320E-009	1.70000E-009	1.92010E-009	3.46990E+000	7.64706E+002	7.66333E+002	1.62720E+000	5.84845E-001	7.95400E-001	1.44010E-009	1.93420E-009	1.59230E-009
309	14	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.67370E-009	2.00000E-009	1.96700E-010	3.46650E+000	7.66287E+002	7.68002E+002	1.71450E+000	5.84062E-001	7.94800E-001	1.77960E-009	2.17540E-009	1.03000E-010
313	16	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.30380E-009	1.60000E-009	6.46300E-010	3.46560E+000	7.64894E+002	7.66461E+002	1.56710E+000	5.83162E-001	7.94900E-001	1.36050E-009	1.77960E-009	8.33600E-010
317	18	24	1	1.32000E-002	2.40000E-003	2.10000E-003	4.78630E-009	1.90000E-009	2.14490E-009	3.48230E+000	7.75243E+002	7.77330E+002	2.08740E+000	5.85410E-001	7.95900E-001	1.44710E-009	1.84990E-009	9.27300E-010
321	20	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.24300E-009	1.90000E-009	1.45180E-009	3.47590E+000	7.83433E+002	7.84982E+002	1.54930E+000	5.77673E-001	7.95200E-001	1.67430E-009	1.81470E-009	2.71600E-010
325	22	24	1	1.34000E-002	2.40000E-003	2.10000E-003	4.24770E-009	1.80000E-009	1.91080E-009	3.47260E+000	7.86903E+002	7.88057E+002	1.15400E+000	5.60165E-001	7.94700E-001	1.88970E-009	2.10510E-009	1.27380E-009
328	20	26	1	1.33000E-002	2.40000E-003	2.10000E-003	4.23360E-009	1.80000E-009	1.46120E-009	3.46540E+000	7.86138E+002	7.88286E+002	2.14770E+000	5.62077E-001	7.94100E-001	1.94590E-009	1.83350E-009	8.05500E-010
331	18	26	1	1.32000E-002	2.50000E-003	2.20000E-003	3.75590E-009	2.00000E-009	1.78900E-009	3.47480E+000	7.85186E+002	7.86668E+002	1.48190E+000	5.76746E-001	7.95500E-001	1.68600E-009	1.96230E-009	1.37690E-009
335	16	26	1	1.31000E-002	2.40000E-003	2.10000E-003	3.96200E-009	1.80000E-009	9.55400E-010	3.47360E+000	7.81154E+002	7.82950E+002	1.79560E+000	5.78428E-001	7.95600E-001	1.69300E-009	2.06300E-009	1.45180E-009
339	14	26	1	1.32000E-002	2.40000E-003	2.20000E-003	4.34840E-009	1.60000E-009	2.28540E-009	3.46520E+000	7.75835E+002	7.77501E+002	1.66530E+000	5.79639E-001	7.95700E-001	1.53840E-009	2.09340E-009	4.59000E-010
343	12	26	1	1.32000E-002	2.40000E-003	2.10000E-003	4.45840E-009	2.00000E-009	1.03030E-009	3.47050E+000	7.85113E+002	7.86655E+002	1.54180E+000	5.71726E-001	7.95100E-001	1.65080E-009	1.90840E-009	4.21500E-010
347	10	26	1	1.32000E-002	2.40000E-003	2.00000E-003	3.96200E-009	1.80000E-009	1.49860E-009	3.47480E+000	7.84575E+002	7.86950E+002	2.37500E+000	5.59470E-001	7.96000E-001	1.67190E-009	2.26670E-009	1.96700E-010
349	12	28	1	1.47000E-002	2.30000E-003	1.90000E-003	4.45610E-009	1.20000E-009	2.54770E-009	3.48630E+000	7.79460E+002	7.80913E+002	1.45330E+000	5.64466E-001	7.95600E-001	2.21520E-009	1.08880E-009	6.74400E-010
351	14	28	1	1.35000E-002	2.30000E-003	2.00000E-003	3.51010E-009	1.60000E-009	1.21760E-009	3.47220E+000	7.83347E+002	7.85425E+002	2.07790E+000	5.63335E-001	7.95300E-001	1.75620E-009	1.88030E-009	2.34200E-010
353	16	28	1	1.34000E-002	2.30000E-003	2.00000E-003	3.68100E-009	1.60000E-009	1.35810E-009	3.48080E+000	7.84789E+002	7.87227E+002	2.43730E+000	5.63720E-001	7.95400E-001	1.83350E-009	1.64150E-009	1.08650E-009

1	15	5	3	1.28000E-002	-5.00000E-004	-8.00000E-004	1.39320E-005
2	19	7	1	1.29000E-002	-5.00000E-004	-9.00000E-004	4.57710E-009	1.20000E-009	1.33050E-009	3.49860E+000	7.65599E+002	7.67898E+002	2.29860E+000	5.76033E-001	7.98500E-001	2.86950E-009	1.17590E-009	2.35180E-009
5	17	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.45040E-009	1.50000E-009	4.59100E-010	3.45800E+000	7.77078E+002	7.79334E+002	2.25590E+000	5.75398E-001	7.97400E-001	1.88100E-009	1.84120E-009	6.55900E-010
9	15	7	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.63780E-009	1.70000E-009	5.15300E-010	3.46490E+000	7.79212E+002	7.80622E+002	1.40990E+000	5.75588E-001	7.98800E-001	1.49680E-009	1.73110E-009	1.15250E-009
13	13	7	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.37780E-009	1.90000E-009	6.74600E-010	3.47730E+000	7.80258E+002	7.82961E+002	2.70330E+000	5.70258E-001	7.99100E-001	1.74980E-009	1.85520E-009	6.09000E-010
16	11	7	1	1.36000E-002	-4.00000E-004	-7.00000E-004	3.44810E-009	1.80000E-009	7.02700E-010	3.53180E+000	7.55064E+002	7.59013E+002	3.94860E+000	5.70008E-001	7.99300E-001	2.12690E-009	1.97940E-009	6.84000E-010
22	9	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.41290E-009	1.30000E-009	1.96800E-010	3.50300E+000	7.71453E+002	7.73600E+002	2.14680E+000	5.61095E-001	7.98000E-001	1.92310E-009	1.81540E-009	6.09000E-010
26	11	9	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.77370E-009	1.80000E-009	1.54600E-009	3.47570E+000	7.91147E+002	7.91697E+002	5.50400E-001	5.58097E-001	7.97100E-001	1.69830E-009	1.88330E-009	5.52800E-010
30	13	9	1	1.32000E-002	-3.00000E-004	-6.00000E-004	3.63080E-009	1.60000E-009	5.62000E-011	3.47200E+000	7.74519E+002	7.76071E+002	1.55170E+000	5.82373E-001	7.97500E-001	1.62100E-009	1.79200E-009	2.46430E-009
34	15	9	1	1.31000E-002	-2.00000E-004	-6.00000E-004	4.13440E-009	1.80000E-009	1.10560E-009	3.46070E+000	7.68196E+002	7.69717E+002	1.52110E+000	5.88911E-001	7.98100E-001	1.75680E-009	1.99810E-009	9.46300E-010
38	17	9	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.10400E-009	1.50000E-009	1.21810E-009	3.40340E+000	7.63774E+002	7.65385E+002	1.61030E+000	5.89084E-001	7.97700E-001	1.34460E-009	1.90680E-009	1.02130E-009
42	19	9	1	1.31000E-002	-3.00000E-004	-6.00000E-004	3.99620E-009	1.60000E-009	2.15500E-010	3.45820E+000	7.78574E+002	7.80008E+002	1.43430E+000	5.75952E-001	7.97200E-001	1.56240E-009	1.91140E-009	2.32370E-009
44	21	9	1	1.29000E-002	-4.00000E-004	-8.00000E-004	4.70130E-009	1.10000E-009	4.87200E-010	3.47240E+000	7.76719E+002	7.78956E+002	2.23640E+000	5.60293E-001	7.96400E-001	2.89760E-009	1.43360E-009	2.62350E-009
47	21	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.66590E-009	1.60000E-009	1.40500E-010	3.46650E+000	7.77773E+002	7.79388E+002	1.61520E+000	5.70143E-001	7.97100E-001	1.32820E-009	1.85520E-009	1.48040E-009
51	19	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.41790E-009	1.70000E-009	3.18600E-010	3.45980E+000	7.61390E+002	7.63038E+002	1.64820E+000	5.87535E-001	7.97100E-001	1.67020E-009	1.90210E-009	3.74800E-010
55	17	11	1	1.33000E-002	-2.00000E-004	-6.00000E-004	5.03860E-009	1.80000E-009	1.16190E-009	3.46420E+000	7.54143E+002	7.55612E+002	1.46840E+000	5.88364E-001	7.97600E-001	1.41480E-009	1.77320E-009	2.23000E-009
59	15	11	1	1.32000E-002	-1.00000E-004	-6.00000E-004	5.11360E-009	1.70000E-009	8.99500E-010	3.45230E+000	7.56888E+002	7.58573E+002	1.68500E+000	5.89318E-001	7.97200E-001	1.31180E-009	1.91850E-009	2.23000E-009
63	13	11	1	1.32000E-002	-1.00000E-004	-6.00000E-004	5.29860E-009	1.60000E-009	7.59000E-010	3.47370E+000	7.66944E+002	7.68454E+002	1.50970E+000	5.84484E-001	7.98400E-001	1.52960E-009	1.87630E-009	1.55540E-009
67	11	11	1	1.31000E-002	-1.00000E-004	-6.00000E-004	3.95640E-009	1.80000E-009	3.75000E-011	3.48150E+000	7.80151E+002	7.81542E+002	1.39150E+000	5.78869E-001	7.97400E-001	1.71000E-009	1.85760E-009	8.80800E-010
71	9	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.47850E-009	1.70000E-009	1.97700E-009	3.46690E+000	7.90219E+002	7.90760E+002	5.40700E-001	5.57195E-001	7.98100E-001	1.52960E-009	2.08710E-009	4.21600E-010
75	7	11	1	1.33000E-002	-2.00000E-004	-6.00000E-004	4.96830E-009	1.90000E-009	3.38250E-009	3.54100E+000	7.23367E+002	7.27883E+002	4.51540E+000	5.73364E-001	7.99500E-001	1.66310E-009	1.99810E-009	8.24500E-010
81	7	13	1	1.33000E-002	-1.00000E-004	-6.00000E-004	3.20920E-009	1.60000E-009	3.09200E-010	3.48240E+000	7.82525E+002	7.83574E+002	1.04900E+000	5.60095E-001	7.96900E-001	1.58820E-009	1.85290E-009	2.35180E-009
85	9	13	1	1.33000E-002	-1.00000E-004	-6.00000E-004	3.93300E-009	1.70000E-009	2.67040E-009	3.46770E+000	7.78526E+002	7.80297E+002	1.77130E+000	5.67966E-001	7.97500E-001	1.74980E-009	1.86460E-009	3.37300E-010
89	11	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	4.92150E-009	1.60000E-009	8.71400E-010	3.47390E+000	7.68060E+002	7.69638E+002	1.57800E+000	5.76813E-001	7.97100E-001	1.52260E-009	1.86460E-009	1.12440E-009
93	13	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.69210E-009	1.60000E-009	9.37000E-010	3.48830E+000	7.62739E+002	7.64506E+002	1.76720E+000	5.86479E-001	7.98400E-001	1.37740E-009	1.95360E-009	1.39610E-009
97	15	13	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.82330E-009	1.70000E-009	1.88330E-009	3.33680E+000	7.64342E+002	7.65877E+002	1.53490E+000	5.88096E-001	7.98000E-001	1.40780E-009	1.87160E-009	1.35860E-009
101	17	13	1	1.32000E-002	-1.00000E-004	-5.00000E-004	5.73430E-009	1.50000E-009	1.19000E-009	3.47250E+000	7.61632E+002	7.63235E+002	1.60350E+000	5.86930E-001	7.98000E-001	1.58580E-009	1.74750E-009	1.03070E-009
105	19	13	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.30800E-009	1.60000E-009	1.07750E-009	3.46900E+000	7.55653E+002	7.57134E+002	1.48000E+000	5.81283E-001	7.97500E-001	1.42890E-009	2.14570E-009	1.54600E-009
109	21	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.18130E-009	1.70000E-009	1.78000E-010	3.46720E+000	7.68084E+002	7.69567E+002	1.48280E+000	5.72057E-001	7.96800E-001	1.35630E-009	1.90440E-009	1.87400E-010
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.85800E-009	1.60000E-009	4.77900E-010	3.48350E+000	7.83112E+002	7.85096E+002	1.98350E+000	5.49580E-001	7.96800E-001	1.75220E-009	1.83650E-009	1.03070E-009
115	23	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.58160E-009	1.30000E-009	1.74280E-009	3.48410E+000	7.87717E+002	7.89007E+002	1.29050E+000	5.59293E-001	7.98600E-001	1.48510E-009	2.00510E-009	1.87400E-010
119	21	15	1	1.32000E-002	-1.00000E-004	-5.00000E-004	4.52800E-009	1.50000E-009	2.19250E-009	3.47550E+000	7.70223E+002	7.72076E+002	1.85290E+000	5.76269E-001	7.97500E-001	1.40780E-009	1.98640E-009	7.30800E-010
123	19	15	1	1.32000E-002	-1.00000E-004	-6.00000E-004	5.79290E-009	1.60000E-009	3.67300E-009	3.47350E+000	7.65685E+002	7.67162E+002	1.47750E+000	5.80277E-001	7.97400E-001	1.29070E-009	1.75220E-009	1.37740E-009
127	17	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	5.86780E-009	1.70000E-009	9.93200E-010	3.45440E+000	7.69503E+002	7.71532E+002	2.02890E+000	5.73117E-001	7.98100E-001	1.51790E-009	1.83650E-009	1.19930E-009
131	15	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.02710E-009	1.80000E-009	1.34920E-009	3.44840E+000	7.67857E+002	7.69486E+002	1.62930E+000	5.74212E-001	7.97200E-001	1.52260E-009	1.77090E-009	8.62000E-010
135	13	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.13720E-009	1.70000E-009	4.21600E-010	3.45490E+000	7.70395E+002	7.72073E+002	1.67790E+000	5.75821E-001	7.97100E-001	1.28130E-009	1.79900E-009	1.72400E-009
