Program name	H0192AB_E4_CP1.dll
Lot number	C146419.00-CPTSTE07-250312-163813@CP
Wafer number	02
Date	2025/03/12
Time	16:41:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	IDSS1	VTH	BVDSS1	BVDSS2	BV2-BV1	RDSON1	VFSDS	IGSS2	IGSSR2	IDSS3
74	8	10	1	1.32000E-002	2.50000E-003	2.00000E-003	4.62230E-009	1.70000E-009	2.81000E-011	3.51460E+000	7.54161E+002	7.57090E+002	2.92840E+000	5.67148E-001	7.95900E-001	2.01140E-009	2.49850E-009	2.99700E-010
77	6	12	3	1.35000E-002	2.40000E-003	1.90000E-003	1.38560E-005
80	8	12	1	1.32000E-002	2.50000E-003	2.10000E-003	3.94090E-009	1.90000E-009	9.37000E-011	3.46870E+000	7.82819E+002	7.83169E+002	3.49700E-001	5.60066E-001	7.94700E-001	1.64850E-009	2.24090E-009	1.06780E-009
84	10	12	1	1.32000E-002	2.50000E-003	2.10000E-003	4.63640E-009	1.80000E-009	5.70420E-009	3.46460E+000	7.58914E+002	7.60565E+002	1.65080E+000	5.82046E-001	7.94900E-001	1.40730E-009	1.99040E-009	2.38840E-009
88	12	12	1	1.32000E-002	2.40000E-003	2.00000E-003	6.41840E-009	1.70000E-009	1.62040E-009	3.47650E+000	7.43392E+002	7.44959E+002	1.56740E+000	5.89675E-001	7.95200E-001	1.50570E-009	2.15900E-009	3.37200E-010
92	14	12	1	1.33000E-002	2.40000E-003	2.00000E-003	6.83050E-009	1.70000E-009	4.12100E-010	3.47110E+000	7.48273E+002	7.49960E+002	1.68750E+000	5.90474E-001	7.95500E-001	1.54080E-009	1.96930E-009	1.18950E-009
96	16	12	1	1.32000E-002	2.50000E-003	2.00000E-003	6.56120E-009	2.10000E-009	4.49600E-010	3.47250E+000	7.48578E+002	7.50215E+002	1.63650E+000	5.92721E-001	7.95400E-001	1.66720E-009	2.13790E-009	8.33600E-010
100	18	12	1	1.32000E-002	2.60000E-003	2.00000E-003	6.23340E-009	1.80000E-009	3.93390E-009	3.47630E+000	7.53333E+002	7.55083E+002	1.75000E+000	5.83518E-001	7.95500E-001	1.67660E-009	1.85460E-009	2.00440E-009
104	20	12	1	1.32000E-002	2.50000E-003	2.10000E-003	4.89400E-009	1.80000E-009	6.62210E-009	3.46120E+000	7.61091E+002	7.62915E+002	1.82400E+000	5.80460E-001	7.95900E-001	1.59230E-009	2.13790E-009	1.80770E-009
108	22	12	1	1.32000E-002	2.50000E-003	2.10000E-003	3.72550E-009	2.00000E-009	3.60610E-009	3.45980E+000	7.82431E+002	7.84296E+002	1.86430E+000	5.60011E-001	7.95700E-001	1.84520E-009	1.89200E-009	2.08870E-009
114	24	14	1	1.31000E-002	2.50000E-003	2.00000E-003	2.95280E-009	1.90000E-009	4.82370E-009	3.46040E+000	7.74019E+002	7.76167E+002	2.14870E+000	5.44781E-001	7.95400E-001	1.79130E-009	1.94820E-009	2.70690E-009
118	22	14	1	1.32000E-002	2.50000E-003	2.00000E-003	3.87070E-009	1.80000E-009	3.18500E-010	3.45350E+000	7.75726E+002	7.77652E+002	1.92560E+000	5.67882E-001	7.96800E-001	1.60870E-009	2.18470E-009	1.69530E-009
122	20	14	1	1.32000E-002	2.50000E-003	2.10000E-003	5.62220E-009	2.10000E-009	1.52670E-009	3.47040E+000	7.59206E+002	7.60925E+002	1.71850E+000	5.73400E-001	7.96400E-001	1.73280E-009	2.13090E-009	3.37200E-010
126	18	14	1	1.32000E-002	2.50000E-003	2.00000E-003	6.52370E-009	1.70000E-009	4.74880E-009	3.47470E+000	7.61739E+002	7.63383E+002	1.64490E+000	5.78850E-001	7.95700E-001	1.63680E-009	2.11920E-009	1.65790E-009
130	16	14	1	1.31000E-002	2.50000E-003	2.10000E-003	6.57990E-009	1.90000E-009	1.21800E-010	3.46030E+000	7.57846E+002	7.59761E+002	1.91510E+000	5.81538E-001	7.95100E-001	1.65080E-009	2.03490E-009	8.89800E-010
134	14	14	1	1.32000E-002	2.50000E-003	2.00000E-003	6.70400E-009	1.90000E-009	1.12400E-009	3.45410E+000	7.52351E+002	7.53764E+002	1.41250E+000	5.85942E-001	7.95300E-001	1.37220E-009	2.18710E-009	7.68000E-010
138	12	14	1	1.32000E-002	2.50000E-003	2.10000E-003	6.77430E-009	2.00000E-009	6.08800E-010	3.47560E+000	7.44046E+002	7.45628E+002	1.58150E+000	5.84458E-001	7.94900E-001	1.84520E-009	1.96930E-009	9.74100E-010
142	10	14	1	1.32000E-002	2.50000E-003	2.10000E-003	5.67610E-009	1.80000E-009	4.93610E-009	3.47450E+000	7.51299E+002	7.52854E+002	1.55450E+000	5.76937E-001	7.95100E-001	1.42840E-009	2.07940E-009	2.46340E-009
146	8	14	1	1.32000E-002	2.50000E-003	2.00000E-003	4.20320E-009	2.10000E-009	3.22210E-009	3.48210E+000	7.69960E+002	7.73543E+002	3.58280E+000	5.72278E-001	7.95800E-001	1.83820E-009	1.78430E-009	1.44240E-009
149	6	14	1	1.35000E-002	2.40000E-003	2.00000E-003	4.15170E-009	1.90000E-009	6.93120E-009	3.55610E+000	7.43501E+002	7.47502E+002	4.00070E+000	5.70094E-001	7.98600E-001	1.86160E-009	2.16600E-009	2.16370E-009
152	6	16	1	1.32000E-002	2.50000E-003	2.10000E-003	4.53570E-009	1.50000E-009	1.05840E-009	3.51310E+000	7.71112E+002	7.73127E+002	2.01530E+000	5.64608E-001	7.97900E-001	2.17770E-009	2.04660E-009	2.62300E-010
156	8	16	1	1.32000E-002	2.40000E-003	2.10000E-003	4.24070E-009	1.70000E-009	2.66940E-009	3.47250E+000	7.61791E+002	7.63624E+002	1.83320E+000	5.80943E-001	7.96500E-001	1.62740E-009	1.98570E-009	1.64850E-009
160	10	16	1	1.33000E-002	2.40000E-003	2.00000E-003	6.09520E-009	2.00000E-009	9.31030E-009	3.48190E+000	7.34777E+002	7.36747E+002	1.96960E+000	5.85801E-001	7.96200E-001	2.01380E-009	1.90140E-009	1.75150E-009
164	12	16	1	1.32000E-002	2.40000E-003	2.00000E-003	6.64320E-009	1.70000E-009	2.15400E-010	3.46600E+000	7.51329E+002	7.52974E+002	1.64490E+000	5.82233E-001	7.94700E-001	1.36280E-009	2.06060E-009	7.49300E-010
168	14	16	1	1.32000E-002	2.40000E-003	2.10000E-003	6.76020E-009	2.00000E-009	1.64850E-009	3.45030E+000	7.58725E+002	7.60508E+002	1.78300E+000	5.75661E-001	7.95100E-001	1.50330E-009	2.05590E-009	1.24570E-009
172	16	16	1	1.32000E-002	2.50000E-003	2.00000E-003	6.66890E-009	1.80000E-009	1.78000E-010	3.45160E+000	7.60053E+002	7.61816E+002	1.76340E+000	5.71987E-001	7.94400E-001	1.34410E-009	1.97160E-009	9.36600E-010
176	18	16	1	1.32000E-002	2.50000E-003	2.10000E-003	6.19360E-009	2.00000E-009	3.66230E-009	3.46280E+000	7.63688E+002	7.65997E+002	2.30950E+000	5.72898E-001	7.96500E-001	1.78200E-009	2.30650E-009	1.62980E-009
180	20	16	1	1.32000E-002	2.50000E-003	2.00000E-003	5.96410E-009	1.70000E-009	3.93400E-010	3.46810E+000	7.53832E+002	7.55733E+002	1.90040E+000	5.76056E-001	7.96500E-001	1.34170E-009	2.10980E-009	1.01160E-009
184	22	16	1	1.32000E-002	2.50000E-003	2.10000E-003	4.58020E-009	2.00000E-009	2.12620E-009	3.46870E+000	7.71922E+002	7.73566E+002	1.64340E+000	5.76964E-001	7.96500E-001	1.83580E-009	2.23620E-009	2.21980E-009
188	24	16	1	1.32000E-002	2.50000E-003	2.10000E-003	3.39300E-009	1.70000E-009	7.49000E-011	3.44790E+000	7.82445E+002	7.84451E+002	2.00610E+000	5.50685E-001	7.96400E-001	1.57120E-009	1.88730E-009	6.74400E-010
192	24	18	1	1.32000E-002	2.50000E-003	2.10000E-003	3.70680E-009	2.10000E-009	9.37000E-011	3.42810E+000	7.84983E+002	7.86689E+002	1.70550E+000	5.51996E-001	7.96400E-001	1.70240E-009	2.06300E-009	1.12400E-010
196	22	18	1	1.32000E-002	2.60000E-003	2.10000E-003	4.68790E-009	1.80000E-009	2.03250E-009	3.46410E+000	7.74070E+002	7.75425E+002	1.35530E+000	5.77326E-001	7.96500E-001	1.57120E-009	1.81240E-009	3.84000E-010
200	20	18	1	1.32000E-002	2.60000E-003	2.10000E-003	5.63630E-009	1.90000E-009	8.05500E-010	3.46750E+000	7.62939E+002	7.64987E+002	2.04810E+000	5.76896E-001	7.96500E-001	1.70000E-009	1.93890E-009	4.02800E-010
204	18	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.46520E-009	1.80000E-009	6.10690E-009	3.46110E+000	7.63837E+002	7.65465E+002	1.62790E+000	5.72461E-001	7.96200E-001	1.40260E-009	1.99040E-009	2.17300E-009
208	16	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.58700E-009	1.80000E-009	9.08500E-010	3.44560E+000	7.67656E+002	7.69679E+002	2.02290E+000	5.55725E-001	7.94400E-001	1.35350E-009	1.85460E-009	1.44240E-009
212	14	18	1	1.32000E-002	2.50000E-003	2.00000E-003	6.62910E-009	1.90000E-009	2.28540E-009	3.45200E+000	7.65971E+002	7.67852E+002	1.88030E+000	5.72642E-001	7.95800E-001	1.58290E-009	2.08640E-009	3.37200E-010
216	12	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.84220E-009	2.00000E-009	1.50800E-009	3.46520E+000	7.58069E+002	7.59470E+002	1.40150E+000	5.79814E-001	7.94800E-001	1.64850E-009	2.16600E-009	1.75150E-009
220	10	18	1	1.32000E-002	2.50000E-003	2.10000E-003	6.09990E-009	1.60000E-009	1.15676E-008	3.47760E+000	7.37629E+002	7.39817E+002	2.18800E+000	5.84540E-001	7.96100E-001	1.28790E-009	1.98330E-009	9.36600E-010
224	8	18	1	1.32000E-002	2.60000E-003	2.00000E-003	4.09080E-009	1.80000E-009	1.03030E-009	3.46640E+000	7.61687E+002	7.63364E+002	1.67770E+000	5.81834E-001	7.96300E-001	1.34880E-009	2.12620E-009	3.18500E-010
227	6	18	1	1.35000E-002	2.40000E-003	1.90000E-003	3.95730E-009	1.70000E-009	1.41430E-009	3.51190E+000	7.70422E+002	7.72052E+002	1.63020E+000	5.67088E-001	7.97400E-001	2.00210E-009	2.14490E-009	1.83580E-009
229	6	20	1	1.34000E-002	2.40000E-003	2.00000E-003	3.33450E-009	1.70000E-009	4.55210E-009	3.54030E+000	7.53126E+002	7.55466E+002	2.33990E+000	5.75848E-001	7.98000E-001	1.55950E-009	1.90370E-009	1.49900E-010
232	8	20	1	1.32000E-002	2.60000E-003	2.10000E-003	3.70910E-009	2.00000E-009	7.30600E-010	3.46790E+000	7.65949E+002	7.67706E+002	1.75660E+000	5.80855E-001	7.94900E-001	1.54310E-009	2.14960E-009	2.29480E-009
236	10	20	1	1.31000E-002	2.50000E-003	2.10000E-003	6.10930E-009	1.70000E-009	6.72510E-009	3.47410E+000	7.50796E+002	7.52162E+002	1.36610E+000	5.84387E-001	7.95400E-001	1.44480E-009	1.91540E-009	7.11900E-010
240	12	20	1	1.31000E-002	2.50000E-003	2.10000E-003	7.01310E-009	1.60000E-009	1.77960E-009	3.46410E+000	7.53278E+002	7.54919E+002	1.64060E+000	5.86370E-001	7.95400E-001	1.68600E-009	2.12620E-009	1.02090E-009
244	14	20	1	1.32000E-002	2.50000E-003	2.00000E-003	6.46750E-009	1.90000E-009	1.62980E-009	3.44690E+000	7.61063E+002	7.62396E+002	1.33300E+000	5.79855E-001	7.95500E-001	1.51500E-009	1.96460E-009	1.20830E-009
248	16	20	1	1.32000E-002	2.60000E-003	2.10000E-003	6.42070E-009	1.80000E-009	1.17080E-009	3.44400E+000	7.60609E+002	7.62182E+002	1.57360E+000	5.73851E-001	7.94600E-001	1.22000E-009	1.98570E-009	9.74100E-010
252	18	20	1	1.32000E-002	2.50000E-003	2.00000E-003	6.62210E-009	1.60000E-009	1.93890E-009	3.46510E+000	7.61707E+002	7.63412E+002	1.70570E+000	5.75824E-001	7.96600E-001	1.69530E-009	2.17770E-009	1.28320E-009
256	20	20	1	1.32000E-002	2.50000E-003	2.10000E-003	5.79780E-009	1.80000E-009	5.33900E-010	3.45570E+000	7.58737E+002	7.60315E+002	1.57830E+000	5.75771E-001	7.96800E-001	1.57120E-009	1.66960E-009	1.75150E-009
260	22	20	1	1.32000E-002	2.40000E-003	2.00000E-003	4.10480E-009	1.90000E-009	6.27600E-010	3.44850E+000	7.77879E+002	7.79676E+002	1.79780E+000	5.75622E-001	7.96700E-001	1.52910E-009	2.21750E-009	1.02090E-009
267	22	22	1	1.32000E-002	2.50000E-003	2.10000E-003	3.99250E-009	1.50000E-009	1.38620E-009	3.46900E+000	7.82133E+002	7.83661E+002	1.52850E+000	5.70419E-001	7.97200E-001	1.29960E-009	1.86860E-009	0.00000E+000
271	20	22	1	1.31000E-002	2.50000E-003	2.10000E-003	5.06260E-009	2.00000E-009	7.68000E-010	3.46780E+000	7.62945E+002	7.64491E+002	1.54540E+000	5.79822E-001	7.96800E-001	1.51030E-009	1.88030E-009	9.46000E-010
275	18	22	1	1.32000E-002	2.50000E-003	2.00000E-003	6.22400E-009	2.10000E-009	6.74400E-010	3.47620E+000	7.70525E+002	7.72446E+002	1.92170E+000	5.74375E-001	7.97200E-001	1.77030E-009	1.91540E-009	6.55700E-010
279	16	22	1	1.32000E-002	2.50000E-003	2.10000E-003	6.43710E-009	1.80000E-009	6.83750E-009	3.45300E+000	7.56964E+002	7.58569E+002	1.60450E+000	5.80387E-001	7.95500E-001	1.51270E-009	2.14490E-009	1.12400E-009
283	14	22	1	1.31000E-002	2.50000E-003	2.10000E-003	6.55650E-009	2.10000E-009	1.21760E-009	3.46080E+000	7.54038E+002	7.55407E+002	1.36930E+000	5.85190E-001	7.95000E-001	1.61810E-009	1.97160E-009	3.84000E-010
287	12	22	1	1.32000E-002	2.50000E-003	2.00000E-003	6.60800E-009	1.80000E-009	2.81000E-011	3.46430E+000	7.43137E+002	7.44807E+002	1.67090E+000	5.85862E-001	7.95000E-001	1.46350E-009	2.01140E-009	7.77400E-010
291	10	22	1	1.32000E-002	2.50000E-003	2.10000E-003	5.36230E-009	1.90000E-009	1.69530E-009	3.46930E+000	7.52768E+002	7.54262E+002	1.49360E+000	5.87503E-001	7.94600E-001	1.81240E-009	2.13090E-009	6.55700E-010
295	8	22	1	1.33000E-002	2.50000E-003	2.00000E-003	3.58740E-009	1.90000E-009	1.48930E-009	3.46430E+000	7.84679E+002	7.86136E+002	1.45720E+000	5.66518E-001	7.94800E-001	1.40260E-009	2.09110E-009	8.89800E-010
298	8	24	1	1.35000E-002	2.40000E-003	1.90000E-003	4.12120E-009	1.80000E-009	3.18500E-010	3.48970E+000	7.76780E+002	7.78656E+002	1.87660E+000	5.67652E-001	7.95600E-001	2.10750E-009	2.02780E-009	2.15400E-010
301	10	24	1	1.32000E-002	2.50000E-003	2.10000E-003	4.87520E-009	1.80000E-009	1.66720E-009	3.46320E+000	7.67100E+002	7.68878E+002	1.77800E+000	5.81550E-001	7.94600E-001	1.43070E-009	1.85460E-009	5.62000E-011
305	12	24	1	1.32000E-002	2.50000E-003	2.10000E-003	5.73930E-009	2.10000E-009	1.24386E-008	3.46390E+000	7.52547E+002	7.54104E+002	1.55730E+000	5.86948E-001	7.95500E-001	1.61570E-009	2.27840E-009	3.02540E-009
309	14	24	1	1.32000E-002	2.60000E-003	2.00000E-003	5.87980E-009	1.70000E-009	2.81930E-009	3.46210E+000	7.56466E+002	7.58641E+002	2.17540E+000	5.80032E-001	7.95700E-001	1.43540E-009	1.98100E-009	1.25510E-009
313	16	24	1	1.31000E-002	2.50000E-003	2.10000E-003	5.55660E-009	2.00000E-009	1.80492E-008	3.46060E+000	7.58872E+002	7.60366E+002	1.49440E+000	5.73554E-001	7.96000E-001	1.77260E-009	2.23160E-009	2.49150E-009
317	18	24	1	1.32000E-002	2.60000E-003	2.10000E-003	5.01340E-009	1.70000E-009	8.24200E-010	3.47520E+000	7.64759E+002	7.66366E+002	1.60680E+000	5.79727E-001	7.97900E-001	1.34880E-009	2.07700E-009	1.82650E-009
321	20	24	1	1.31000E-002	2.50000E-003	2.10000E-003	4.44670E-009	1.80000E-009	7.77400E-010	3.46600E+000	7.72142E+002	7.73667E+002	1.52520E+000	5.77416E-001	7.97700E-001	1.51500E-009	2.12380E-009	1.71410E-009
325	22	24	1	1.34000E-002	2.40000E-003	2.00000E-003	4.11190E-009	1.90000E-009	7.11900E-010	3.45690E+000	7.83237E+002	7.85170E+002	1.93260E+000	5.56637E-001	7.97400E-001	1.68600E-009	2.19880E-009	1.11460E-009
328	20	26	1	1.32000E-002	2.40000E-003	2.00000E-003	4.46550E-009	1.90000E-009	3.55900E-010	3.44530E+000	7.83231E+002	7.85418E+002	2.18720E+000	5.58438E-001	7.96800E-001	1.70240E-009	2.17770E-009	1.52670E-009
331	18	26	1	1.31000E-002	2.50000E-003	2.00000E-003	4.02520E-009	1.60000E-009	3.93400E-010	3.46980E+000	7.79537E+002	7.81308E+002	1.77070E+000	5.70999E-001	7.98000E-001	1.61810E-009	2.24090E-009	1.92010E-009
335	16	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.23360E-009	1.70000E-009	9.62870E-009	3.46130E+000	7.74349E+002	7.76261E+002	1.91160E+000	5.71322E-001	7.97700E-001	1.74450E-009	1.81470E-009	4.96400E-010
339	14	26	1	1.33000E-002	2.50000E-003	2.00000E-003	4.62700E-009	1.90000E-009	5.18900E-009	3.45250E+000	7.67574E+002	7.69231E+002	1.65660E+000	5.77626E-001	7.96900E-001	1.48930E-009	1.94120E-009	1.51740E-009
343	12	26	1	1.32000E-002	2.50000E-003	2.10000E-003	4.68790E-009	1.80000E-009	5.98520E-009	3.45750E+000	7.73124E+002	7.74867E+002	1.74360E+000	5.75544E-001	7.94900E-001	1.68600E-009	1.95290E-009	1.93890E-009
347	10	26	1	1.31000E-002	2.50000E-003	2.00000E-003	4.07670E-009	1.80000E-009	8.14900E-010	3.45540E+000	7.79002E+002	7.81428E+002	2.42590E+000	5.63887E-001	7.95900E-001	1.99270E-009	1.99270E-009	9.40000E-012
349	12	28	1	1.46000E-002	2.40000E-003	1.90000E-003	4.29920E-009	1.20000E-009	2.65070E-009	3.47390E+000	7.68639E+002	7.71310E+002	2.67150E+000	5.68814E-001	7.97300E-001	2.03720E-009	1.32770E-009	4.12100E-010
351	14	28	5	1.35000E-002	2.50000E-003	1.90000E-003	3.77940E-009	1.60000E-009	4.12995E-007
353	16	28	1	1.34000E-002	2.50000E-003	2.00000E-003	3.82390E-009	1.70000E-009	8.13940E-009	3.45670E+000	7.80987E+002	7.83057E+002	2.06950E+000	5.58895E-001	7.97400E-001	1.62510E-009	1.81010E-009	1.29260E-009

1	15	5	3	1.28000E-002	-5.00000E-004	-8.00000E-004	1.39320E-005
2	19	7	1	1.28000E-002	-5.00000E-004	-8.00000E-004	4.34520E-009	1.20000E-009	8.33900E-010	3.48250E+000	7.63394E+002	7.65330E+002	1.93650E+000	5.74038E-001	7.98100E-001	2.63290E-009	1.31650E-009	2.15510E-009
5	17	7	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.78770E-009	1.60000E-009	3.70110E-009	3.46010E+000	7.74990E+002	7.77164E+002	2.17320E+000	5.70181E-001	7.98100E-001	1.15480E-009	2.04260E-009	3.56100E-010
9	15	7	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.67530E-009	1.60000E-009	5.04090E-009	3.46290E+000	7.76597E+002	7.79919E+002	3.32230E+000	5.70933E-001	7.99300E-001	1.45230E-009	1.96770E-009	4.12300E-010
13	13	7	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.55120E-009	1.70000E-009	9.65100E-010	3.47660E+000	7.76726E+002	7.78457E+002	1.73180E+000	5.66617E-001	7.98400E-001	1.50390E-009	2.04960E-009	1.53660E-009
16	11	7	1	1.35000E-002	-2.00000E-004	-6.00000E-004	3.10140E-009	1.70000E-009	8.27350E-009	3.52920E+000	7.51815E+002	7.55676E+002	3.86110E+000	5.64858E-001	7.99200E-001	2.00980E-009	2.14330E-009	8.62000E-010
22	9	9	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.02880E-009	1.70000E-009	2.08010E-009	3.49090E+000	7.63262E+002	7.65738E+002	2.47600E+000	5.62870E-001	7.97900E-001	1.94420E-009	2.07070E-009	1.08690E-009
26	11	9	1	1.31000E-002	-3.00000E-004	-5.00000E-004	3.71980E-009	1.60000E-009	8.24540E-009	3.47450E+000	7.84595E+002	7.87255E+002	2.66000E+000	5.59379E-001	7.97300E-001	1.68190E-009	1.92310E-009	8.05800E-010
30	13	9	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.22340E-009	1.70000E-009	1.02130E-009	3.46460E+000	7.61722E+002	7.63463E+002	1.74110E+000	5.85840E-001	7.97300E-001	1.55770E-009	2.08710E-009	6.56000E-011
34	15	9	1	1.32000E-002	-3.00000E-004	-6.00000E-004	4.63800E-009	1.50000E-009	1.04000E-009	3.46160E+000	7.50293E+002	7.52126E+002	1.83370E+000	5.95381E-001	7.97700E-001	1.43360E-009	1.85990E-009	9.55700E-010
38	17	9	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.15550E-009	1.80000E-009	2.37060E-009	3.45040E+000	7.57637E+002	7.59208E+002	1.57060E+000	5.88580E-001	7.97500E-001	1.38200E-009	2.04260E-009	2.29560E-009
42	19	9	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.98220E-009	1.60000E-009	3.94470E-009	3.45510E+000	7.71356E+002	7.73048E+002	1.69270E+000	5.77267E-001	7.97100E-001	1.64440E-009	1.95830E-009	1.09630E-009
44	21	9	1	1.28000E-002	-4.00000E-004	-8.00000E-004	4.59590E-009	1.20000E-009	6.46500E-010	3.46490E+000	7.74913E+002	7.76719E+002	1.80620E+000	5.60171E-001	7.96600E-001	2.95850E-009	1.49450E-009	2.20190E-009
47	21	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.69870E-009	1.70000E-009	7.50520E-009	3.46320E+000	7.75479E+002	7.77293E+002	1.81420E+000	5.69311E-001	7.97600E-001	1.48980E-009	1.91610E-009	2.99800E-010
51	19	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.72710E-009	1.70000E-009	9.36040E-009	3.45950E+000	7.58524E+002	7.60445E+002	1.92090E+000	5.85088E-001	7.97800E-001	1.46400E-009	2.05900E-009	7.40200E-010
55	17	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.83500E-009	1.50000E-009	2.11760E-009	3.46500E+000	7.44924E+002	7.46497E+002	1.57280E+000	5.90392E-001	7.97500E-001	1.29770E-009	1.97000E-009	1.89270E-009
59	15	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.89360E-009	1.60000E-009	1.67720E-009	3.46760E+000	7.42196E+002	7.43776E+002	1.57980E+000	5.94554E-001	7.97200E-001	1.48040E-009	1.80130E-009	1.20870E-009
63	13	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	5.46490E-009	1.90000E-009	1.50850E-009	3.47750E+000	7.49285E+002	7.51011E+002	1.72630E+000	5.88412E-001	7.98000E-001	1.86220E-009	1.87400E-009	1.35860E-009
67	11	11	1	1.31000E-002	-2.00000E-004	-5.00000E-004	4.29840E-009	1.90000E-009	6.09970E-009	3.47400E+000	7.63223E+002	7.64796E+002	1.57270E+000	5.84275E-001	7.97800E-001	1.38200E-009	1.92550E-009	9.93200E-010
71	9	11	1	1.32000E-002	-2.00000E-004	-5.00000E-004	3.73850E-009	1.90000E-009	6.61510E-009	3.47440E+000	7.84030E+002	7.86253E+002	2.22250E+000	5.59416E-001	7.98600E-001	1.59050E-009	2.21600E-009	2.43600E-010
75	7	11	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.01280E-009	1.70000E-009	1.48324E-008	3.55680E+000	7.18510E+002	7.24010E+002	5.50010E+000	5.68587E-001	8.00400E-001	1.88100E-009	2.08240E-009	1.59300E-010
81	7	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	3.45510E-009	1.80000E-009	8.43000E-011	3.49050E+000	7.74826E+002	7.76251E+002	1.42530E+000	5.63590E-001	7.97300E-001	1.54130E-009	2.11760E-009	6.27800E-010
85	9	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.23750E-009	1.60000E-009	1.11032E-008	3.47390E+000	7.60835E+002	7.62842E+002	2.00760E+000	5.73826E-001	7.97300E-001	1.39380E-009	1.92550E-009	1.49900E-010
89	11	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.71090E-009	1.50000E-009	5.20960E-009	3.48180E+000	7.50829E+002	7.52212E+002	1.38280E+000	5.80840E-001	7.97800E-001	1.49210E-009	2.00980E-009	6.74600E-010
93	13	13	1	1.33000E-002	-2.00000E-004	-6.00000E-004	6.52140E-009	1.70000E-009	3.74800E-010	3.49970E+000	7.46176E+002	7.47831E+002	1.65530E+000	5.90963E-001	7.97800E-001	1.46170E-009	1.87400E-009	1.11500E-009
97	15	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.44170E-009	1.80000E-009	5.34100E-010	3.47550E+000	7.52029E+002	7.53970E+002	1.94100E+000	5.91082E-001	7.98300E-001	1.43360E-009	1.90210E-009	1.36800E-009
101	17	13	1	1.32000E-002	-3.00000E-004	-6.00000E-004	6.47450E-009	1.60000E-009	1.03070E-009	3.47600E+000	7.50857E+002	7.52365E+002	1.50800E+000	5.89680E-001	7.97500E-001	1.65380E-009	1.80600E-009	1.26490E-009
105	19	13	1	1.32000E-002	-2.00000E-004	-6.00000E-004	5.82800E-009	1.60000E-009	8.52650E-009	3.46610E+000	7.47325E+002	7.48947E+002	1.62220E+000	5.80713E-001	7.98400E-001	1.55070E-009	1.89500E-009	1.29300E-009
109	21	13	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.10400E-009	1.80000E-009	6.54950E-009	3.46400E+000	7.62703E+002	7.64215E+002	1.51180E+000	5.71870E-001	7.98100E-001	1.69590E-009	1.88570E-009	7.50000E-011
112	23	13	1	1.31000E-002	-4.00000E-004	-7.00000E-004	3.70580E-009	1.40000E-009	3.45750E-009	3.46900E+000	7.82031E+002	7.83934E+002	1.90280E+000	5.47809E-001	7.97700E-001	1.71470E-009	1.78960E-009	1.44290E-009
115	23	15	1	1.31000E-002	-2.00000E-004	-5.00000E-004	3.24900E-009	1.60000E-009	5.71600E-010	3.47160E+000	7.85905E+002	7.89230E+002	3.32520E+000	5.54246E-001	7.99000E-001	1.74040E-009	1.99580E-009	1.12440E-009
119	21	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	4.46000E-009	1.70000E-009	4.68000E-011	3.47080E+000	7.65259E+002	7.66990E+002	1.73150E+000	5.73683E-001	7.98900E-001	1.55770E-009	1.88100E-009	1.29300E-009
123	19	15	1	1.32000E-002	-2.00000E-004	-5.00000E-004	6.06230E-009	1.90000E-009	3.54180E-009	3.47300E+000	7.58736E+002	7.60226E+002	1.49030E+000	5.77634E-001	7.98600E-001	1.55300E-009	2.02390E-009	3.84200E-010
127	17	15	1	1.32000E-002	-2.00000E-004	-6.00000E-004	6.51200E-009	1.70000E-009	1.10560E-009	3.45120E+000	7.56739E+002	7.58181E+002	1.44230E+000	5.77603E-001	7.97200E-001	1.74280E-009	1.92080E-009	1.66780E-009
131	15	15	1	1.31000E-002	-1.00000E-004	-5.00000E-004	6.13250E-009	1.80000E-009	9.40000E-012	3.44350E+000	7.56762E+002	7.58163E+002	1.40160E+000	5.77488E-001	7.97500E-001	1.51790E-009	1.96300E-009	1.78030E-009
